marr_26_black_pooled_mean
0.14334983
0.19723985
0.24196815
0.11721852
0.097949214
0.12206177
0.099228814
0.11936181
0.12060897
0.096306846
0.095037788
0.084730968
0.16914394
0.16018997
0.097895861
0.30821416
0.20842466
0.10440817
0.26919898
0.082937561
0.10234992
0.13267775
0.10305607
0.088255934
0.10407399
0.093015581
0.12822825
0.12786733
0.13117702
0.11439425
0.13268177
0.13010384
0.10068748
0.13247865
0.088977426
0.11192247
0.094769455
0.089647003
0.072897866
0.068550207
0.083373576
0.10209268
0.095320418
0.10078368
0.090766408
0.071582273
0.093983285
0.091804668
0.085843936
0.091541424
0.13103877
0.10421214
0.073655315
0.054458808
0.080000468
0.083189256
0.10080986
0.10219445
0.10988031
0.093919784
0.11522187
0.11507132
0.078670837
0.11315279
0.25307465
0.15307122
""
0.16384436
0.20552415
0.25440076
0.070259713
0.069862701
0.059536748
0.095665224
0.082810961
0.16630141
0.094162352
0.10478028
0.12746772
0.067495726
0.081485629
0.13490759
0.15821993
0.089340448
0.10265008
0.13078605
0.14703286
0.15532017
0.11932502
0.12218972
0.12565333
0.10498225
0.17839234
0.095919274
0.12265228
""
0.17437699
0.11072421
0.097092427
0.097817332
0.099997856
0.098296516
0.097919755
0.11755571
0.11579537
0.10749724
0.10225621
0.10861631
0.10323212
0.12764481
0.098178789
0.11260697
0.1018183
0.096871592
0.10696418
0.099685892
0.11044304
0.086118415
0.092184275
0.082600497
0.108651
0.11669964
0.11251614
0.17985332
0.1096357
0.10698055
0.096497692
0.11932582
0.068641976
0.081572838
0.097466648
0.081199236
0.075139143
0.10935118
0.13329491
0.086282067
0.090934038
0.10737204
0.088437699
0.075316235
0.090500042
0.14174917
0.097991429
0.09689486
0.091013923
0.082989536
0.1209596
0.095929325
0.095796138
0.09878888
0.14783041
0.087140881
0.082754649
0.09583424
0.12805521
0.091777362
0.10739248
0.081986874
0.10566946
0.14854307
0.12552597
0.15922301
0.15398356
0.079891168
0.13941875
0.10423212
0.33574462
0.38046804
0.17836277
0.16152237
0.088243552
0.1096243
0.29552957
0.11163902
0.21558808
0.23413812
0.0955531
0.10332201
0.19186725
0.048805069
0.34228554
0.26676857
0.10491015
0.17148714
0.13464597
0.085767567
0.077392071
0.12792403
0.10261048
0.1268422
0.12547198
0.18025076
0.095213734
0.29349381
0.061908834
0.14575928
0.15914904
0.11816931
0.085904092
0.18242125
0.10694382
0.13877249
0.21713665
0.15310627
0.11725271
0.10614398
0.10020204
0.18721038
0.1459198
0.13355736
0.18187816
0.1245976
0.32352358
0.20356868
0.10143167
0.12087505
0.12269638
0.090897314
0.19560395
0.16456224
0.099606223
0.16669029
0.16043414
0.20323309
0.11041297
0.13106461
0.13145366
0.1556289
0.089875646
0.11045588
0.11772864
0.12879904
0.41955206
0.16462533
""
0.15208454
0.52994323
0.11144385
""
0.32688209
0.1590587
0.19131085
0.15685512
0.14135635
0.17298287
0.14269857
0.12460959
0.091529772
0.14932641
0.13452581
0.09076149
0.14183727
0.25276893
""
0.20043933
0.13076857
0.14318298
0.10214025
0.26933232
0.14115287
0.12164003
0.13853528
0.14043869
0.097186483
0.1115708
0.083146624
0.10073543
0.080727354
0.075800493
0.083155155
0.1111424
0.10027425
0.10888722
0.17535056
""
0.19273837
0.17776653
0.14660239
0.19872011
0.26573506
0.11497651
0.23854083
""
0.099982113
0.16477552
0.18665694
0.10046933
0.093268462
0.11560623
""
0.34964299
""
0.18946521
0.223223
""
0.25328246
""
0.21867266
0.18689382
0.18563715
0.11193638
0.13747621
0.30108839
0.12892954
0.17400041
0.31855968
0.27491969
0.22982168
0.10541857
""
0.12018025
0.12941839
0.20307168
0.29489872
0.15975478
0.15808432
0.22184925
0.25819021
0.24816173
0.1662624
0.13894941
0.094939843
0.054164592
0.18754637
0.27563232
0.11602703
0.093443669
0.14820993
0.15576406
0.10584269
0.14538962
0.086040631
0.10354548
0.08269345
0.083456375
0.070359148
0.083096988
0.20287003
0.20693956
0.08681947
0.15088212
0.16968954
0.083486289
0.11763424
0.14556322
""
0.49148989
0.30194294
0.29049951
0.14551876
0.12670311
0.11074576
0.097333662
0.12591423
0.10863584
0.12620777
0.20145391
0.089691013
0.11328561
0.085882314
0.14805485
""
0.25090933
""
""
0.11510281
0.14314738
0.2003464
""
""
""
0.18672973
0.34426171
""
""
""
""
""
""
0.17863213
""
""
""
""
""
""
""
""
""
""
""
""
""
0.102
""
0.19830582
0.27034393
""
""
""
""
""
0.27759627
""
""
0.1823816
0.17450467
""
""
""
0.30822986
0.24238913
""
""
""
""
0.42033696
""
""
""
""
""
""
""
0.26062098
0.19138101
0.32534659
0.33565325
0.42557141
0.21616824
0.402657
0.059030738
0.13355418
0.35776967
""
0.10286681
0.22604097
""
""
""
""
0.14599119
0.19217637
""
""
0.17998733
0.43881378
0.23745769
""
0.30573344
0.12370104
""
0.14664771
""
0.34539223
0.11021217
""
""
""
""
""
0.1759751
0.19198063
""
""
0.20957769
""
""
""
""
""
""
""
""
""
""
""
""
0.32396257
""
0.3592371
0.27437434
0.12951119
""
""
0.087930992
0.21436225
0.11638228
0.055820391
""
""
""
""
""
0.11109065
0.47399211
""
0.2053667
0.13605037
0.13719594
0.31483105
0.22356613
0.15977392
0.21438739
0.12220643
0.1825186
0.1124673
0.16204299
0.18743658
""
""
0.11983493
0.31799975
0.17378716
0.33684802
0.20589313
0.38270938
0.17786257
0.13783087
0.12771721
0.19821313
0.20700791
0.12520155
0.15959765
""
0.19914491
0.20087762
0.17841843
""
0.29037428
""
0.24388355
""
0.15687223
0.1036889
0.19645566
0.27887705
0.13876514
0.18485288
0.14931875
0.34494922
""
0.18041687
0.24058636
""
""
0.1730106
""
""
0.15959838
0.12690172
0.076079771
0.079867683
0.1169736
0.24118257
0.14737402
0.1098199
0.21037224
""
