kir_imm_white_male_mean_se
0.028428908
0.044616211
""
0.023228131
0.026560409
""
0.023767393
""
""
0.039390888
0.035912942
0.014850316
""
0.053120956
0.04269667
""
""
0.029108653
""
""
0.029699856
0.018340299
0.035645787
0.054625239
0.014331399
""
0.047811899
0.025787475
0.013959474
""
0.06764254
0.037973307
0.017328952
0.015880682
""
0.024665285
""
0.050973468
""
""
0.04318798
""
""
""
""
""
0.017867055
0.054823313
0.026800105
0.045311145
0.03132271
0.043732435
0.06951388
""
""
0.02487373
""
""
""
0.053308208
""
0.026128707
""
""
""
""
""
""
""
""
""
""
""
0.058149882
""
""
""
0.058616053
""
0.020688526
""
0.034967385
""
0.056444138
0.015923435
0.069843657
0.04777661
0.025749708
0.023522187
0.036721937
0.053412788
""
""
0.029174581
""
""
""
0.03113929
0.0091778953
0.022052014
0.015615817
0.0071998048
0.012124335
0.016891593
0.01650089
0.010726978
0.019865291
0.013477041
""
0.030388154
0.028032895
0.046631683
0.021143641
""
0.020193653
0.019925591
0.022754563
""
""
""
0.038411088
""
""
0.037532762
""
0.028511778
0.027273932
""
""
""
0.0092274165
0.070497595
0.036764275
""
0.044216562
""
0.023841914
0.024312809
""
0.049122132
0.030133711
0.033365641
""
""
0.041024506
""
0.02518565
0.059806865
""
""
""
0.026671335
0.052440349
""
0.014438551
0.030015759
""
0.036260195
""
""
""
""
0.023921784
0.010126751
""
0.0063920468
0.043717716
0.057844188
0.059851401
0.034369238
0.0057066134
0.021711931
0.048487
0.025351997
0.042600103
0.037346918
0.026107322
0.015141817
0.038246252
0.052352708
0.046179298
0.043472171
0.015779814
""
""
0.014540609
""
""
0.025869392
""
""
0.022819066
0.016880054
""
""
""
0.045332111
0.045614399
0.021075752
0.061834168
0.021042725
0.029876843
0.057264481
0.038581114
0.031959541
0.023642046
0.018110245
0.038338374
0.04888222
0.0346586
0.05026437
0.037082799
""
""
0.019001396
0.028099662
0.02728832
0.0084522627
0.039223526
0.045682129
0.060534839
0.058177609
0.061832547
0.060447674
0.015885713
0.034783207
0.027539106
0.031016225
0.011950087
0.021104356
0.019932233
0.03247812
""
0.053851683
""
""
""
0.048642781
""
""
0.049105395
0.039316785
0.046644051
0.030467905
0.054862808
""
0.033263512
0.013590776
0.02975261
0.028059727
0.009342242
0.024495251
0.033689849
""
0.028436691
0.026777558
0.047414724
0.014239207
0.037835743
0.019657567
0.035801154
0.016613564
0.015660161
0.014896115
0.01292244
0.003398194
0.011971783
0.0045152777
0.0067591085
0.025827402
0.030814759
0.052230999
""
0.025046356
0.042489324
0.028067959
0.016060131
0.021608407
0.028672796
0.031758331
0.00717424
""
""
0.0058318116
0.012100552
0.042173162
0.013131825
0.0063815205
0.044441905
""
""
""
0.048421975
0.055003788
0.058683019
""
""
0.057186872
0.046545275
0.03406819
0.009663878
""
0.045055721
0.033195529
""
0.068383679
""
""
0.03449174
""
0.036099236
0.037138827
0.04765534
0.035168305
0.021761678
0.033365864
""
0.022596246
0.030786807
0.032760721
0.040131785
0.020995028
0.050696902
""
""
0.056894261
0.027611572
0.054359034
0.067123502
0.025970235
""
0.02637589
0.020449039
0.0128567
0.057346031
0.0043945685
0.022369387
0.040908769
""
0.01206726
""
""
0.03621354
0.02997035
0.05826411
""
0.058864571
""
""
0.04012021
0.045284558
""
0.055268943
""
0.048938889
0.039253298
""
0.053990655
""
""
""
