lpov_nbh_black_female_mean_se
0.017999737
0.028743491
0.07327909
0.010401874
0.007214332
0.013700305
0.0042401906
0.033593439
0.052177686
0.0074045337
0.0074604019
0.0034701566
""
0.026708843
0.01042881
""
""
0.015072861
""
0.0086483685
0.0042227241
0.0042703827
0.007193109
0.0063062748
0.0040568099
0.009369784
0.0074327518
0.0052580768
0.0037078252
0.009949944
0.0084146801
0.010118618
0.0040420676
0.0051912651
0.0068661049
0.0062886109
0.007549556
0.0067225453
0.010524807
0.0092218071
0.0037291287
0.0067768204
0.014143733
0.023747312
0.009189181
0.0068694125
0.002656362
0.0067850002
0.0038905763
0.0074814968
0.006195975
0.0042211604
0.0052208202
0.014711529
0.014517815
0.0039385692
0.010860762
0.021058941
0.025347807
0.0063814614
0.009063283
0.0046527116
0.014149732
0.016663618
0.057844128
0.03767002
""
0.051395595
0.03446313
0.040288258
0.0077221561
0.006080552
0.0050640311
0.0083081704
0.010052504
0.032528151
0.0069190036
0.013732551
0.013103389
0.00277801
0.0065825409
0.015316737
0.028093362
0.013868584
0.0046868501
0.020466326
0.01823869
0.0081929322
0.0070143244
0.01211901
0.013843337
0.029925592
0.054726642
0.0072030644
0.047422126
""
0.025366293
0.0099231806
0.0037440306
0.0066327746
0.0082408674
0.0021931073
0.0041010622
0.0084233321
0.0086792577
0.0039595068
0.0071331533
0.0039202943
0.0093411505
0.0098217102
0.0080001689
0.0060552428
0.0041416436
0.0090633417
0.0046679201
0.0050612707
0.0043441006
0.011340903
0.013000199
0.011711548
0.0060314243
0.0098892497
0.013310593
0.0086705731
0.0087804478
0.0053115883
0.0052366704
0.009664923
0.0084677674
0.0097674541
0.0020343103
0.0083591091
0.0082764868
0.011185663
0.014781206
0.0087002125
0.005492215
0.0051839631
0.0099217147
0.0084544057
0.0059332298
0.013118735
0.012790553
0.010672675
0.0058140238
0.0091261528
0.0073140454
0.0067719445
0.0075668585
0.0069046454
0.021560455
0.0037186008
0.0060412334
0.0099918069
0.0058566667
0.0043859989
0.010594979
0.0051542483
0.011973755
0.025453035
0.050639104
0.072396323
0.010204891
0.0028072905
0.021793881
0.0021801556
0.10612914
0.097115278
""
0.016559945
0.0021112417
0.0098560844
0.06495928
0.0089950729
0.045243382
""
0.0086389547
0.0066574002
0.07182461
""
0.095170282
0.093511745
0.0052933171
0.029387332
0.032651328
0.0040936931
0.040799461
0.085043252
0.0091031687
0.051620923
0.030402821
0.013496034
0.0049671945
0.10576513
0.02327472
0.02206083
0.02757643
0.01480664
0.0062102512
0.042705774
0.0063914792
0.015024597
0.053541698
0.020155888
0.010628607
0.0092573492
0.0042313137
0.051424313
0.023064837
0.016723536
0.035451576
0.014099933
""
0.083128825
0.0050040376
0.010554424
0.010133168
0.0031801439
0.048489273
0.024770929
0.025843885
0.035489921
0.025120357
0.03775325
0.0044574742
0.016477462
0.046642408
0.027466334
0.0050115865
0.0072512594
0.013145126
0.010843008
""
0.030983074
""
0.020046592
""
0.017105088
""
0.0458836
0.024966426
0.03589797
0.019098964
0.017547466
0.034252331
0.030439686
0.011905927
0.0087200589
0.0571413
0.025359919
0.0044438038
0.024027253
0.056456864
""
0.022952549
0.054459944
0.072249293
0.010187153
0.059500877
0.015575881
0.022071337
0.015050864
0.012619242
0.0086672921
0.0091189444
0.0015791205
0.0088430848
0.0026523417
0.0021680507
0.0065679108
0.0075443778
0.015119894
0.021375053
0.063570209
""
""
0.033264522
0.049416553
""
0.078090459
0.0096085379
""
""
0.0045524393
0.022419734
0.087689564
0.011337936
0.0041986844
0.044924065
""
""
""
""
0.1083701
""
""
""
0.071415365
0.071813688
0.048061948
0.0057588364
""
0.078240052
0.034174461
0.087179549
0.10292379
""
0.078123584
0.017889444
""
0.03160391
0.03109188
0.073846318
0.066741318
0.036968593
0.034508012
""
0.057546563
0.055527009
0.046763144
0.10923742
0.016483003
0.060181431
0.056457683
0.096342258
0.021519894
0.0099023338
0.03592097
0.037949506
0.012390339
0.057686001
0.011191948
0.0094891731
0.003696773
0.014528476
0.0017422066
0.0095178941
0.02226519
0.065050818
0.0030055572
0.041639987
0.03928734
0.013134726
0.012980713
0.026616612
""
""
""
0.090097189
0.05318439
0.019396437
0.015455572
0.018544303
0.074986532
0.027228134
0.015476471
0.057807945
0.012323663
0.032781299
0.0091734584
0.018974865
""
0.053479284
""
""
0.041280068
0.048928149
0.049949311
""
""
""
""
""
""
""
""
""
""
""
0.04737309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046214908
""
""
""
""
""
""
0.092406824
""
""
0.05555981
0.05920792
""
""
""
0.0913864
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10202238
""
""
""
""
""
0.10584761
0.050592866
0.015124806
""
""
""
0.046692036
""
""
""
""
""
0.042639192
""
""
0.075023577
""
""
""
0.080160484
0.040449999
""
0.025394842
""
""
0.0077288616
""
""
""
""
""
""
0.010234086
""
""
0.046251934
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040348154
0.0065927198
""
""
0.080128357
0.086143017
0.056286521
""
""
""
""
""
""
0.042018156
""
""
0.01654678
0.014031616
0.0093367482
0.084157996
0.053294145
0.084682368
0.066090241
0.02407272
0.021717731
0.0043746699
0.033006344
0.044695936
""
""
0.013753415
0.06640058
0.024131678
0.077816404
0.029606681
""
0.03373225
0.014791734
0.014718193
0.028421834
0.043065567
0.0069731008
0.023588255
""
0.033511586
0.011491147
0.03859726
""
0.077254288
""
0.044146113
""
0.029079501
0.01111868
0.031022117
0.042425796
0.016871387
0.04699441
""
0.097754322
""
0.032013465
0.060410794
""
""
0.049697805
""
""
