lpov_nbh_pooled_female_mean
0.4253324
0.46868783
0.18084827
0.49632308
0.29636815
0.17969014
0.22149132
0.27302796
0.14600916
0.13518755
0.17618093
0.20450981
0.21225737
0.17661946
0.1238785
0.35059229
0.29975542
0.18445295
0.19567905
0.20290151
0.2445748
0.20586492
0.29160583
0.23850928
0.15851942
0.4154062
0.1882662
0.3640686
0.25049925
0.18224412
0.14947656
0.20764573
0.27072009
0.18860114
0.26062539
0.20672838
0.43902078
0.19938861
0.33358806
0.24080206
0.36043447
0.36394086
0.23642561
0.20702733
0.4780916
0.30857074
0.27026308
0.22660695
0.33519101
0.2632198
0.40970501
0.38537547
0.16293135
0.17985962
0.18831998
0.13106665
0.30297786
0.36536467
0.60168391
0.19296239
0.25885481
0.23562573
0.45858166
0.24582383
0.13361327
0.23232797
0.22053772
0.26921102
0.49936277
0.62696874
0.2799266
0.52701074
0.65842539
0.18883969
0.59242088
0.62361079
0.43044302
0.61980921
0.58301836
0.41678944
0.55789655
0.34305212
0.37572452
0.57793719
0.41447258
0.65823823
0.23193632
0.59082562
0.50554472
0.52189177
""
0.67144704
0.50738579
0.59248883
""
0.39061946
0.25090984
0.43983576
0.40416834
0.43562704
0.3435635
0.32853499
0.28574148
0.52707565
0.4054057
0.32042959
0.43968913
0.42470819
0.25478157
0.4427959
0.29178402
0.19114152
0.22981746
0.26452473
0.39823845
0.18946594
0.20701507
0.16063114
0.20310266
0.16957243
0.20734747
0.16545483
0.22869498
0.17102474
0.18896538
0.16196992
0.32417995
0.16967827
0.31261861
0.31673503
0.20858859
0.18856576
0.16711202
0.35879555
0.20402898
0.17911325
0.27331072
0.55257374
0.26100671
0.173493
0.32184231
0.13980387
0.16195816
0.13674602
0.14502375
0.28693694
0.27472478
0.20540771
0.17265521
0.2040778
0.14271349
0.2208257
0.22471577
0.36196649
0.20961481
0.28814667
0.26462013
0.2030476
0.19170918
0.17480369
0.20161684
0.11733342
0.19511683
0.17021129
0.18147035
0.17189282
0.1565019
0.17109956
0.23808329
0.15967701
0.34771514
0.14827743
0.19307767
0.39620531
0.15130657
0.13529603
0.32403132
0.2584101
0.17705965
0.16501683
0.21387452
0.19624513
0.2684381
0.24653369
0.15255335
0.20944235
0.56447113
0.5597657
0.59230363
0.41253993
0.56396353
0.50795156
0.6237666
0.29636982
0.63617766
0.33132583
0.28104058
0.30079708
0.25773916
0.52714753
0.36987153
0.35728684
0.40213376
0.38965684
0.46243599
0.31631461
0.66621548
0.39032778
0.35220531
0.2720058
0.35190096
0.49244198
0.39511579
0.51831084
0.58562207
0.58988959
0.66941166
0.40528914
0.47648224
0.51752794
0.50405097
0.48030445
0.54570031
0.57982087
0.45600435
0.58376378
0.6618638
0.53006136
0.60380536
0.44533098
0.38528329
0.47037807
0.37067506
0.55098349
0.55381989
0.40308788
0.54407495
0.29623398
0.35783848
0.27380359
0.47797096
0.59627455
0.47608283
0.41517511
0.5045861
0.31928492
0.61035973
0.56466806
0.37776983
0.32229698
0.59325647
0.65978491
0.40803754
0.34849599
0.57372344
0.30590594
0.19459145
0.27672201
0.42951792
0.43037882
0.37880436
0.52754176
0.68710881
0.60115653
0.64118737
0.54199898
0.3998588
0.53509802
0.406124
0.59567684
0.51993823
""
0.33075288
0.34109595
0.62876284
0.29083678
0.61631912
0.39750749
0.51993245
0.53854811
0.32392457
0.3636435
0.42308149
0.49644861
""
0.35455877
0.45242271
0.49570289
0.38480642
0.29977655
0.56051809
0.65415841
0.62351674
0.53585643
0.3683067
0.41171393
0.72411036
0.30942684
0.56137204
0.31401816
0.59887677
0.54991555
0.51133269
0.55792791
0.55684721
0.35698578
0.51198941
0.52839905
0.66155702
0.66434228
0.71902537
0.72225302
0.66587615
0.69687575
0.74380642
0.58843392
0.4667429
0.57842571
0.51644039
0.37101561
0.38178924
0.33254331
0.38129395
0.25993532
0.54567069
0.4816846
0.15947975
0.49933901
0.34884211
0.53371269
0.51129693
0.20972238
0.25118944
0.1664754
0.4464294
0.35261542
0.42855045
0.20313291
0.16433188
0.18701904
0.25392416
0.24904819
0.18572737
0.24753927
0.20905562
0.42140517
0.37322614
0.44515282
0.15043607
0.43524826
0.33799466
0.38040859
0.22549006
0.44568014
0.46046323
0.44366854
0.1961192
0.12247935
0.15558918
0.46946779
0.33257556
0.57239771
0.37886882
0.49209213
0.49265522
0.46623886
0.26766562
0.44672877
0.43969342
0.48813668
0.46063924
0.47686452
0.41199034
0.21886346
0.55010706
0.40010568
0.47047803
0.53095257
0.54035902
0.31187242
0.17672835
0.18493117
0.1504712
0.43875867
0.26994261
0.35154662
0.21531948
0.24433996
0.19379939
0.083084546
0.26857266
0.22093002
0.15633608
0.41293818
0.32663074
0.15687068
0.16066362
0.3387911
0.18774462
0.22720736
0.23235424
0.47273639
0.25940704
0.19179134
0.40933523
0.1417937
0.32330477
0.25289011
0.2789903
0.390196
0.2089709
0.40884978
0.43524829
0.16180931
0.6146341
0.27791181
0.18450302
0.39963368
0.13774514
0.57750189
0.22576723
0.13487512
0.57680458
0.13089268
0.46108282
0.3892315
0.18578415
0.36818784
0.36239135
0.18201132
0.36967617
0.18840928
0.16760267
0.26267302
0.47590965
0.12941135
0.10482433
0.49507448
0.15994023
0.13384648
0.17011942
0.31287724
0.65156627
0.3515822
0.59780556
0.16934848
0.43793237
0.20240419
0.22039868
0.48649758
0.15932152
0.13555147
0.1934001
0.56892031
0.24938437
0.39118949
0.13586947
0.20447847
0.52216864
0.15179121
0.17504033
0.57518017
0.49389607
0.10180452
0.2341761
0.27734119
0.128572
0.22803435
0.14695528
0.15618394
0.3087306
0.2407923
0.20334218
0.2896429
0.40279269
0.31917426
0.20556499
0.17456391
0.29745591
0.26279578
0.19027896
0.20857745
0.22802459
0.20183349
0.18237139
0.20217571
0.15440805
0.1353469
0.39504722
0.14565724
0.24367625
0.22160976
0.37561819
0.47015923
0.50582534
0.19804585
0.57164514
0.32151532
0.42436609
0.20302425
0.43340808
0.24939728
0.20881961
0.3503345
0.10989892
0.20216686
0.11763933
0.32400465
0.51901305
0.34223747
0.16687873
0.12813407
0.29421759
0.1875392
0.18021929
0.21909247
0.26389077
0.069769897
0.15857674
0.20385219
0.1301793
0.18595548
0.20800745
0.18660602
0.16218333
0.4375613
0.10269511
0.29798776
0.11433198
0.20408741
0.20366661
0.34003958
0.335493
0.44736746
0.16529335
0.13583842
0.15194593
0.19413984
0.12408832
0.083371691
0.22098266
0.22484241
0.12619717
0.19201267
0.17956431
0.18751559
0.55490077
0.62935227
0.59467471
0.6630398
0.49517101
0.29347369
0.4708358
0.38463771
0.44219407
0.3720054
0.56307423
0.40757403
0.37098789
0.49028441
0.30473065
0.32352811
""
0.32637388
0.60311574
0.35478884
0.3297675
0.29500058
0.34873545
0.47815657
0.41573429
0.55974305
0.31084165
0.28256413
0.30803075
0.42512605
0.36612582
0.43558043
0.41441336
0.31496254
0.47035608
0.34004083
0.51902002
0.33946559
0.47318673
0.40930176
0.25701076
0.23920944
0.33214113
0.30864117
0.58086121
0.35593665
0.2986106
0.26672316
0.58274186
0.13929532
0.39122212
0.56873107
0.37308961
0.45097789
0.56019413
0.57714558
0.30799863
0.49771178
0.38855398
0.4490163
0.26429251
0.66287589
0.37391022
0.50412923
0.33970192
0.4254373
0.62852985
0.75323558
0.62692136
0.73173654
0.32344314
0.31429806
0.5431605
0.32112801
0.53157413
0.19008867
0.37583354
0.25960323
0.41877109
0.68963766
0.15630105
0.44020948
0.21407463
0.55777735
0.57428092
0.57630831
0.26678497
0.53898114
0.36981696
0.58498371
0.72799647
0.32704541
0.63708001
0.54702723
0.78308028
0.46607196
0.66455781
0.53061873
0.25182533
0.55777818
0.57022077
0.55641699
0.37402165
0.70693016
0.6030165
0.56578386
0.418632
0.50871456
0.42353162
0.52119398
0.41589615
0.1576682
0.64529634
0.56100607
0.77388102
0.41527742
0.40814111
0.42671543
0.58964998
0.54448622
0.28144118
0.72735935
0.32004079
0.41168159
0.14948642
0.4248468
0.56789869
0.35318488
0.48561472
0.50866151
0.31122586
0.51556808
0.26315555
0.35390994
0.51135832
0.5133934
0.53606611
0.59589773
0.23503312
0.40475756
0.49722359
0.36185846
0.55547798
0.21823904
0.24628763
0.51985884
0.69049698
0.29074386
0.51600707
0.66216636
0.42167249
0.55357903
0.56578779
0.51283431
0.50487691
0.58523148
0.40555057
0.59470129
0.46138221
0.53630692
0.41734308
0.44274768
0.30922291
0.31138426
0.65633303
0.5915156
0.61881423
0.44063938
0.58108908
0.44398737
0.39650717
0.55632025
0.4197931
0.56190777
0.4690921
0.56326479
0.4152782
0.35817856
0.65976381
0.61928833
0.46393618
0.68861878
0.3950617
0.45219499
0.49796733
0.52061421
0.59916425
0.32790488
0.31202653
0.31507942
0.5795216
0.35091233
0.54508048
0.2588515
0.49658164
0.43849763
0.29415193
0.4180291
0.45444694
0.53481263
0.23645034
0.34023887
0.4754627
0.51884389
0.52354002
0.56507295
0.49042407
0.46750113
