kfr_imm_hisp_male_n
""
""
""
""
73.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
255.0
""
68.0
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
252.0
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
25.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
44.0
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
128.0
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
245.0
""
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
61.0
""
""
""
""
""
""
22.0
""
34.0
29.0
""
703.0
363.0
""
""
""
""
""
""
""
32.0
""
""
99.0
""
539.0
""
317.0
24.0
318.0
""
72.0
57.0
542.0
217.0
""
""
27.0
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
36.0
""
133.0
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
106.0
""
""
""
""
""
""
47.0
""
""
22.0
""
""
""
""
""
""
31.0
30.0
224.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
89.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
23.0
""
""
""
102.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1147.0
""
""
""
""
""
""
""
""
""
""
""
""
197.0
""
""
""
""
""
""
""
49.0
""
30.0
""
""
135.0
619.0
140.0
286.0
""
121.0
713.0
39.0
1487.0
""
160.0
578.0
170.0
175.0
114.0
787.0
""
123.0
28.0
556.0
20.0
356.0
""
99.0
""
""
35.0
""
355.0
42.0
""
""
""
""
131.0
""
""
61.0
""
""
68.0
""
""
""
47.0
28.0
""
43.0
""
""
""
""
""
33.0
30.0
""
2945.0
""
""
""
28.0
""
""
""
""
""
""
71.0
96.0
""
""
""
""
""
""
""
21.0
2526.0
""
""
""
172.0
23.0
816.0
2190.0
""
37.0
43.0
""
166.0
""
""
""
27.0
2963.0
""
219.0
163.0
""
""
""
""
""
""
""
812.0
20.0
""
""
21.0
""
""
""
645.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
144.0
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
117.0
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
233.0
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
87.0
41.0
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
226.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
122.0
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
22.0
32.0
""
""
""
""
30.0
""
""
21.0
147.0
""
89.0
24.0
""
""
31.0
""
""
""
129.0
""
30.0
""
29.0
""
""
""
167.0
""
""
69.0
""
""
""
""
""
56.0
""
""
""
""
""
""
52.0
38.0
""
29.0
""
""
""
""
""
""
""
""
""
""
164.0
""
24.0
194.0
24.0
""
""
""
""
41.0
74.0
""
131.0
""
""
390.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
28.0
""
382.0
""
""
""
""
""
""
""
""
25.0
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
47.0
""
""
""
25.0
20.0
""
""
27.0
""
""
176.0
1826.0
""
""
""
""
217.0
64.0
""
""
""
23.0
""
""
24.0
""
""
1410.0
""
""
""
20.0
""
""
""
""
""
""
""
199.0
""
""
43.0
""
""
""
60.0
""
""
""
""
""
""
2343.0
""
44.0
""
198.0
""
""
""
""
""
""
279.0
""
94.0
3294.0
""
""
""
""
""
""
""
383.0
""
""
""
20.0
154.0
""
""
""
""
24.0
23.0
""
40.0
""
66.0
56.0
""
""
""
""
""
5183.0
""
""
""
59.0
""
""
2033.0
""
26.0
""
""
""
""
""
""
24.0
""
""
""
""
""
110.0
""
26.0
70.0
""
""
27.0
""
""
""
32.0
""
""
""
25.0
""
""
27.0
""
""
""
""
""
29.0
""
""
""
""
""
98.0
""
""
105.0
""
""
""
""
""
29.0
273.0
""
""
152.0
""
""
""
""
142.0
57.0
""
""
""
24.0
""
""
297.0
""
""
""
""
""
31.0
32.0
58.0
25.0
104.0
63.0
""
""
20.0
""
""
43.0
""
""
""
24.0
""
""
""
""
""
37.0
""
""
""
""
""
""
67.0
""
296.0
""
""
""
""
""
1074.0
80.0
""
22.0
""
37.0
114.0
498.0
""
""
""
""
53.0
202.0
""
50.0
""
24.0
23.0
""
988.0
26.0
""
47.0
""
63.0
130.0
28.0
22.0
27.0
""
""
""
22.0
26.0
""
""
23.0
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
207.0
""
""
""
""
""
""
125.0
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
226.0
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
742.0
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
246.0
""
""
""
""
""
""
""
""
""
""
""
25.0
34.0
""
""
""
""
""
""
""
""
""
122.0
""
""
""
27.0
""
""
""
""
38.0
""
""
""
""
26.0
""
""
""
""
27.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
112.0
""
""
""
35.0
""
68.0
44.0
""
46.0
""
""
27.0
""
109.0
""
51.0
""
""
""
211.0
31.0
""
""
""
""
""
""
""
""
114.0
""
29.0
""
79.0
""
""
35.0
""
41.0
28.0
""
321.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
370.0
""
""
""
""
""
""
""
""
""
""
36.0
""
23.0
""
""
""
""
""
20.0
""
""
""
""
26.0
""
""
31.0
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
