two_par_other_male_p75_se
0.039510258
0.059359651
0.13518664
0.028866116
0.035808135
0.11329682
0.025713259
0.05723995
""
0.040922958
0.04164575
0.021280233
0.13158843
0.072207138
0.043650035
""
0.079310887
0.041911744
0.12480966
0.094922505
0.043633517
0.016615814
0.037398793
0.069443583
0.015727272
0.23754121
0.046021957
0.017511979
0.01139532
0.10348175
0.052645508
0.05125213
0.017839773
0.011856918
0.052093796
0.02823256
0.070490263
0.10531091
""
0.48505664
0.046212535
0.10205246
""
""
0.18255772
0.10330092
0.017781405
0.059181489
0.026155207
0.045013141
0.027459847
0.03631432
0.084637113
""
""
0.025620963
0.12074269
0.084234312
""
0.06067314
0.14313482
0.023768714
0.17795502
0.044695605
0.10961875
0.096560776
""
0.17947614
0.26989177
0.16207704
0.17614603
0.10926801
0.10850868
0.080386475
0.10685635
""
0.072629072
0.1569276
""
0.02220872
0.08332675
0.076254368
0.069305561
0.067991138
0.017659392
0.043431208
0.09270443
0.022224454
0.020997312
0.037323166
0.092130266
0.088098347
0.059084035
0.028851191
0.064008571
""
0.044633374
0.047892369
0.014551063
0.03087236
0.030473279
0.012000489
0.021355029
0.02978047
0.018799879
0.014631103
0.040837221
0.013209285
0.059709311
0.041983742
0.039748151
0.050072607
0.024183515
0.14679633
0.021534156
0.018025255
0.015628962
""
0.10557498
""
0.037055314
0.10384352
0.084218062
0.025658831
0.040960282
0.029585395
0.030372376
0.10178185
0.083343841
""
0.010437214
0.060850076
0.051429432
0.11897568
0.039995216
0.073102221
0.032435726
0.027482901
0.082274295
0.065506555
0.041789599
0.036908235
""
0.1058418
0.069273576
0.14514448
0.018397685
0.051997092
0.085552409
0.087791562
0.076117016
0.025192892
0.063558213
""
0.016462993
0.028659469
0.21078798
0.027421018
0.082927957
0.037291225
""
0.1590946
0.019894395
0.010368663
0.063718386
0.0070860377
0.026992131
0.036200613
0.03224634
0.037774492
0.009099639
0.024388561
0.070217684
0.024949465
0.050822906
0.19585952
0.021580562
0.016288346
0.062197112
0.054172065
0.10249074
0.031738363
0.016093763
0.070632368
0.076118633
0.015247295
""
0.046633214
0.033634558
""
0.093986385
0.020455929
0.019084532
0.059031371
0.16570738
0.078678057
0.037943542
0.041117199
0.020865398
0.071322605
0.022642573
0.031193076
0.064966217
0.054818057
0.034369983
0.026245182
0.015377792
0.07401903
0.032709945
0.032332931
0.056244377
0.033862479
0.063245207
0.049491044
0.02321448
0.028684068
0.024752602
0.012817643
0.051177479
0.034780979
0.04401321
0.043181431
0.042384923
0.043741364
0.017414561
0.030955145
0.034477483
0.04885301
0.015159269
0.027406735
0.028994029
0.035126843
0.14294326
0.044067647
""
0.037736632
0.062902495
0.043085068
""
0.1319398
0.032365721
0.065002173
0.050063688
0.028748017
0.061304867
0.056444753
0.039542742
0.019024819
0.048180122
0.036891449
0.014269168
0.035663757
0.043511793
""
0.034935456
0.063432217
0.068503715
0.019464133
0.089242086
0.022611719
0.043765407
0.026516566
0.021704081
0.018835362
0.01837519
0.0088652316
0.01686845
0.0087198475
0.0086604124
0.022410464
0.031380616
0.052633256
0.19974466
0.044905547
0.13447073
0.14751633
0.022444703
0.034670256
0.066635691
0.041037478
0.014201136
""
""
0.0078177014
0.01640127
0.071877033
0.025290834
0.0096917488
0.048521027
0.049130663
0.085160278
""
0.084744498
0.046803497
0.12366293
0.061698601
0.073853135
0.057504613
0.067368068
0.031380165
0.0096309455
0.083016947
0.045305155
0.039540429
0.072406761
0.038441509
""
0.073126048
0.048303615
""
0.045101758
0.037005067
0.064598404
0.042120457
0.024319172
0.027320664
0.067845717
0.03602555
