marr_29_other_female_p75
0.6361509
0.55781949
""
""
""
""
""
0.40096939
""
""
""
""
""
""
""
0.40962666
0.65181828
""
""
""
""
0.0573477
0.5865165
0.59545118
0.70190638
0.26573095
0.73409802
0.72787768
""
""
""
""
""
""
0.58399856
0.34493977
0.30536383
""
0.24002238
0.65293652
0.28281048
0.35106656
""
""
0.50461596
""
""
0.55875772
0.43132389
""
0.48336509
0.64561665
""
""
""
""
0.35679311
0.44022992
0.64174831
""
0.37212986
0.30505911
0.57336521
0.73970056
""
""
""
""
""
0.36180392
0.29600281
""
""
""
0.34361389
""
""
0.39056608
0.46351773
0.56283784
0.33496973
""
""
0.51509815
0.50716072
""
""
""
0.39217484
0.40322408
""
""
""
""
""
0.41160712
0.562967
0.44098771
0.44635916
0.25658682
""
""
0.27487382
0.42629349
0.53186947
0.48205554
0.39784685
0.4125464
""
0.42251942
0.52672434
""
""
0.39165452
0.51056886
""
""
""
0.63324624
""
""
""
""
""
""
""
0.65556115
0.50988978
0.76372242
""
""
""
""
0.409841
""
""
0.39538404
""
""
""
0.55426782
""
""
""
""
0.2345258
""
""
""
""
""
""
""
0.4714283
""
""
0.47624478
0.4341405
""
""
""
""
0.61266637
""
""
""
""
""
0.56415802
""
0.4615604
""
""
0.65721565
""
""
0.44096091
""
""
""
0.43901661
""
0.50920659
0.64436245
""
""
0.33196449
""
0.2884075
0.43495104
0.47222486
""
0.3525359
0.51044184
0.38377053
0.40248951
0.19910258
0.44239724
0.36255118
0.53788346
0.48552302
0.43237177
0.48077545
0.55611944
0.32392174
0.43541503
0.26869294
0.52115172
0.41877154
0.38721839
""
""
0.42518502
0.4694632
0.37052473
0.38200977
0.35874858
""
0.37836042
0.36391267
0.38382113
0.41447318
0.39910594
0.22913121
0.39924622
0.40742788
0.3008709
0.36709681
0.33723003
0.37515378
0.48200348
""
0.31149939
0.39148194
0.32441375
0.40755406
0.42586574
0.49436462
""
0.41540325
0.49542925
0.38579407
0.42876568
0.3255631
0.37542531
""
0.41654405
""
""
""
0.42284042
0.31244293
""
""
""
""
""
""
""
0.68135059
0.3861714
""
0.59512514
""
0.11977942
0.47240901
0.25296038
0.46430543
""
""
""
""
""
""
0.45979461
""
""
""
0.68684262
0.48597986
""
""
""
0.49523604
""
""
0.42357033
0.65115768
0.74525917
""
""
""
""
""
""
0.41708764
""
""
""
""
""
""
""
""
0.35388193
""
0.38588807
""
0.29593515
0.29120693
0.43801537
0.20612046
0.32620171
0.33006737
0.27722314
0.48006693
0.33262968
0.30067226
0.33833921
0.21799336
0.36738938
""
0.57188815
""
0.43459061
0.32416305
""
0.40117848
0.33905625
0.49244037
0.3698878
0.56421244
""
""
0.38871551
0.46073177
0.45949435
""
0.50323087
""
""
""
""
""
""
0.362391
0.16422014
0.36346254
""
0.44060406
0.5225386
""
""
0.44559625
0.33436331
0.42685398
0.51514161
""
""
0.40086502
0.49719864
0.37287039
0.33289817
0.37371781
0.3773213
0.42697147
0.30034173
0.35623819
0.40206859
0.35863805
0.39734584
0.35181051
0.39000291
0.43265924
0.28059241
0.51797986
0.52759975
0.37358189
0.33648902
0.3081575
0.54691905
""
""
0.40766644
0.52936834
0.56727707
""
""
""
""
""
""
""
0.49759397
0.45278844
""
""
0.23004675
""
""
""
0.41129816
0.76984084
""
""
""
0.59179592
""
0.58334672
0.67988336
""
0.31049114
0.29937774
0.27496412
0.49137324
0.57254666
""
0.28536937
""
0.37685668
0.68679214
""
0.44683665
""
0.45903811
""
""
""
""
""
0.29083765
""
""
0.3266342
0.36233896
""
""
0.51775599
""
""
""
""
0.42005643
0.35925853
0.6515215
""
0.36052039
""
""
0.55669177
""
""
""
0.44017625
""
0.24931255
""
""
""
""
""
0.26407474
0.42658034
""
0.77165788
""
""
""
""
""
""
""
""
""
0.59742039
0.38298723
""
""
0.70225471
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33805797
0.41686943
""
""
0.36612871
""
""
""
""
0.63595557
""
""
""
""
""
0.34305057
0.49559668
""
""
""
0.59438431
""
""
""
""
""
""
""
""
""
0.15655288
""
""
""
""
0.50229126
""
""
""
""
0.62053257
0.57337916
0.41571105
""
""
""
""
""
""
0.3493275
""
""
""
""
0.3386398
0.39803487
0.3469114
0.37600958
0.46021861
""
0.46399087
""
""
0.38600799
""
""
0.62689418
0.62412822
""
""
""
0.51253492
""
0.81049639
""
""
""
0.59479928
""
""
""
""
""
""
0.60860759
0.44516292
0.39072999
""
""
""
""
0.3568151
0.41807207
""
""
0.56791097
""
0.7216478
""
0.47396347
""
""
0.50268424
""
""
0.52182513
""
0.39221594
""
""
""
0.36851412
""
""
""
""
0.62726051
0.3419981
""
""
0.46475607
""
""
0.41822836
""
""
""
""
""
""
""
""
""
0.3438803
""
""
""
""
0.38736686
""
0.37752572
""
0.32411122
""
""
""
0.32471383
0.30546549
