kfr_natam_female_p25_se
0.035616059
0.049406972
""
0.032998402
0.046997588
""
0.024972867
""
""
0.061987385
0.0429121
0.021726711
""
0.084977724
0.042218186
""
0.019626116
0.046145253
""
0.028109197
0.023903346
0.0060606948
0.027546154
0.044080075
0.023534378
0.049009472
0.0369316
0.031074967
0.023964403
""
""
0.067405485
0.034082666
0.042610895
0.028815495
0.029629037
0.068582572
""
""
""
0.031691674
""
""
""
""
""
0.020946098
0.016204963
0.041626435
0.036754318
0.030209612
0.044883315
0.06937898
""
""
0.03865714
""
0.058190499
""
""
""
0.029226946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027385132
""
""
""
0.065078057
0.02606431
""
""
0.042603139
0.0251869
0.040893998
0.07018885
""
""
0.044719301
""
""
0.063166954
0.03217034
0.019935217
0.035303447
0.032642446
0.021235524
0.030767649
0.039550882
0.035230439
0.023285389
0.033778109
0.026541073
0.079832353
0.047607958
0.056537822
0.048805278
0.039025083
""
0.027675467
0.039219502
0.040166281
""
""
""
0.065137684
""
""
0.064383097
""
0.044763114
0.053898774
""
""
""
0.020199616
""
""
""
0.053393748
""
0.035531495
0.053482521
""
""
0.040678214
0.049268316
""
""
""
""
0.05732188
0.015399847
""
""
0.088472873
0.033355631
0.087277651
""
0.023807347
0.02236964
0.05109543
0.052073583
""
""
""
""
0.081458718
0.018480962
""
0.018718848
0.030806309
0.037550606
0.018104076
0.051123485
0.01569758
0.035490453
0.044749327
0.03073827
0.044572346
0.064712577
0.035220739
0.021794589
0.031787556
0.036350757
0.062323071
0.066080764
0.030504912
""
""
0.03244333
""
""
0.065264769
""
""
0.059563335
0.031294089
""
""
""
0.053474925
""
0.037250727
""
0.034948472
0.037259687
0.058705151
0.066307724
0.066199757
0.051078223
0.031477083
""
0.082950853
0.075330228
""
0.057064604
""
""
0.042821448
0.038854491
0.039953571
0.027266324
""
0.047982134
""
""
0.057485897
""
0.025102908
0.044695541
""
""
0.031679552
0.042894531
0.032881729
0.060989495
""
""
""
""
""
0.061051842
""
""
""
""
0.053059064
0.067391574
""
""
""
0.023698017
""
""
0.016539928
0.07399679
0.033911247
""
0.041427221
0.031443421
""
0.042309426
""
0.051301591
""
0.045798007
0.045023039
0.039453521
0.046012077
0.01215779
0.049719471
0.023252474
0.020329017
0.053266663
0.037572779
""
""
0.039286785
0.034476019
0.044946007
0.033828653
0.049121819
""
0.078021407
0.02430933
""
""
0.023025105
0.031988844
""
0.056947608
0.026382631
""
0.030817855
0.037042148
""
0.043003038
0.023347186
0.034215044
""
""
0.079679213
""
0.036427006
0.0084071858
0.050016448
0.022368999
0.068698823
""
""
""
0.065733664
""
""
""
0.078627847
""
0.075954236
0.024628242
0.019526403
0.020201048
0.033255894
0.0346248
0.035721671
""
0.037226629
""
""
""
""
0.059369791
""
""
0.051472306
""
0.041789595
0.033533208
0.018218394
""
0.017759036
0.058613461
0.05008325
""
0.023727739
""
""
""
0.057222363
0.064027712
""
0.059346851
0.089955673
""
""
""
""
0.067360714
""
""
0.075933971
""
""
""
""
0.049808837
""
0.016382163
""
""
""
""
""
""
""
""
""
0.016085593
""
""
""
0.01985706
""
0.020236574
0.03403857
""
""
""
""
""
""
0.027644025
""
0.06948366
""
0.063882925
0.02932846
0.048247669
0.031700604
""
0.016624467
0.036516275
""
0.019840112
0.021647014
0.038291615
0.029602664
0.015212403
""
""
0.02809467
0.024802107
""
0.060037632
""
0.052701876
""
""
""
""
0.03970971
0.046004158
0.044488519
""
0.028803425
0.024925141
""
0.029257119
""
0.057191789
""
""
""
""
""
""
""
0.041505702
""
""
""
0.010255426
0.021432225
0.049426511
""
0.019998312
0.039215934
0.048061047
""
0.01859678
0.061869301
""
""
""
""
0.019329187
0.024093745
0.029396268
""
""
0.022440096
""
""
""
""
""
""
0.026327446
""
""
0.038637061
""
""
""
""
""
""
""
""
""
""
""
""
0.060836069
""
""
0.029838182
0.01254894
""
""
""
""
0.070366196
""
""
""
""
""
""
""
0.03401316
""
0.042024769
0.021360615
0.02314958
""
0.047674254
""
""
0.016320486
""
0.017542245
0.055015072
""
""
""
0.053734206
""
0.025122492
0.04943563
0.014431503
0.078864694
0.042568151
0.01014875
0.0079308376
0.013630445
0.02992928
0.0056769378
0.01663593
0.078558385
0.026213471
0.025768459
0.021079622
""
""
