working_pooled_pooled_mean
0.74204642
0.73461437
0.6830489
0.745426
0.77372241
0.77623165
0.76301455
0.74420595
0.7532661
0.76696551
0.75278139
0.7676692
0.73376215
0.74583405
0.76475102
0.74052465
0.71942919
0.75123841
0.7129212
0.75443232
0.756414
0.74464488
0.73955369
0.77515024
0.77521485
0.75734007
0.76205498
0.75920898
0.77890599
0.76281673
0.7784912
0.79408807
0.79132247
0.78970373
0.77521485
0.74386299
0.7451365
0.74122167
0.75323129
0.73679984
0.75421602
0.73181993
0.72490472
0.72203225
0.76105952
0.76403791
0.75834763
0.75005531
0.77186787
0.76731843
0.76007998
0.75458878
0.75326514
0.75714624
0.7688272
0.7648499
0.75922394
0.75176871
0.7534107
0.75915426
0.76297444
0.76035661
0.76630628
0.73880571
0.71118546
0.73235506
0.68053782
0.68080908
0.74814081
0.69812167
0.73950815
0.74571496
0.73510391
0.77724993
0.75468516
0.74939495
0.7814315
0.73902243
0.76614481
0.75754464
0.7453801
0.75729245
0.75389522
0.76714182
0.76284385
0.75811583
0.75302637
0.75454074
0.75698918
0.73469126
0.74713129
0.73760647
0.73313248
0.75504839
0.72494066
0.70552814
0.75004256
0.74053109
0.74860531
0.75057709
0.75502926
0.75270283
0.75355464
0.76235479
0.75452644
0.76356542
0.75104725
0.75774902
0.74790251
0.7464518
0.75680536
0.77257198
0.77808267
0.75411183
0.77454627
0.76056021
0.76428878
0.76444691
0.75858146
0.73702931
0.75572973
0.75780272
0.76177835
0.76059496
0.74167758
0.77017826
0.75741559
0.74721658
0.75201046
0.75623614
0.75214565
0.74913859
0.752644
0.74237835
0.73651439
0.75570887
0.74936354
0.75327766
0.7700991
0.76618534
0.76463568
0.75058126
0.76145899
0.74442339
0.75507241
0.75186223
0.75187653
0.75615132
0.75127453
0.75540394
0.71646726
0.74495465
0.75042152
0.74918622
0.7522217
0.74559987
0.75899112
0.75200641
0.76334918
0.74760759
0.67425394
0.71428907
0.78314078
0.77618593
0.78270113
0.79031885
0.8143602
0.8281191
0.7971341
0.78196448
0.76998693
0.79728931
0.78105491
0.79048902
0.77072418
0.78274286
0.7900334
0.79307014
0.78495967
0.77597183
0.78604448
0.7724216
0.79103857
0.75568771
0.76678044
0.79705232
0.75296259
0.81490868
0.77380139
0.73490721
0.74540001
0.79137021
0.79753792
0.80284774
0.79450494
0.78494108
0.82298577
0.83837426
0.80344051
0.82194167
0.79739827
0.7784974
0.79603636
0.79464298
0.78240287
0.80653614
0.79133821
0.79207206
0.79687881
0.7961362
0.76554531
0.81667805
0.79912543
0.80939835
0.79552448
0.78624481
0.80585229
0.79089433
0.77776718
0.77786905
0.79704928
0.80234355
0.735282
0.73546481
0.78170669
0.79534775
0.8034212
0.8052358
0.80874437
0.78845286
0.80222285
0.77567238
0.78268856
0.78070706
0.76309592
0.75707912
0.72933584
0.76529789
0.72845149
0.67274714
0.74198514
0.78189099
0.79310244
0.78295219
0.79005474
0.7932837
0.76402378
0.81309313
0.79276043
0.8034898
0.82020378
0.79585075
0.79905331
0.82496613
0.78614366
0.79789758
0.81023294
0.82126266
0.80066538
0.81325847
0.80531883
0.81998712
0.78920037
0.81160361
0.79678607
0.76762432
0.80140835
0.79979104
0.78713578
0.79167718
0.78636003
0.77421057
0.79470325
0.77089167
0.70989048
0.79346997
0.78985888
0.80925393
0.79977715
0.79959852
0.81125695
0.76051897
0.77113217
0.81083649
0.8066135
0.78895557
0.80465889
0.80788642
0.80197752
0.8170619
0.78871822
0.82605493
0.81991929
0.82689136
0.82131827
0.85106534
0.86388844
0.85734189
0.84520382
0.8474865
0.83527482
0.82456785
0.81626147
0.84832042
0.84322953
0.82754761
0.8526957
0.83666492
0.83795381
0.83896959
0.83064711
0.83423072
0.80776876
0.85205114
0.84615386
0.84701288
0.82434803
0.84402239
0.83992708
0.84048498
0.83690643
0.83553541
0.85448384
0.79319465
0.81939745
0.76165837
0.80543417
0.82813537
0.81822532
0.82249272
0.83831394
0.80369908
0.81298316
0.82138652
0.80122679
0.79022068
0.80592436
0.77615035
0.78061092
0.80198282
0.79743499
0.82000268
0.81358242
0.79931045
0.81314552
0.76423204
0.74405569
0.74317974
0.7354579
0.75087047
0.77815247
0.77573043
0.77837414
0.76280683
0.81604439
0.78561127
0.7566002
0.78100765
0.73110408
0.73930073
0.74809021
0.83526558
0.82941484
0.80346119
0.82058066
0.80102259
0.79760695
0.80031687
0.81909215
0.80125177
0.81649238
0.77619028
0.85818726
0.84184694
0.83106691
0.87447405
0.80901641
0.8524543
0.76482171
0.82284778
0.8165639
0.71975511
0.76097649
0.78038687
0.82133728
0.89066929
0.76348025
0.82291466
0.81907564
0.81557
0.82118946
0.78854758
0.79086846
0.84922147
0.85914385
0.84376121
0.84517819
0.86180919
0.82128572
0.70432341
0.81593841
0.85142177
0.81610817
0.8391192
0.8574959
0.84724265
0.85172468
0.85384637
0.85019803
0.76562911
0.83857417
0.83055216
0.81175727
0.82135254
0.83053929
0.81040406
0.85424602
0.82835728
0.85868222
0.83321208
0.81667387
0.86153847
0.85219747
0.88169676
0.84913009
0.85027814
0.83499098
0.83910382
0.83868474
0.84081727
0.83911145
0.83129728
0.82239187
0.8094089
0.82928276
0.84412712
0.81255305
0.66620415
0.76271474
0.62402666
0.68328899
0.82530344
0.81902581
0.82651776
0.75860107
0.83694583
0.83843321
0.83035064
0.84611583
0.83188993
0.82974464
0.84986371
0.82895094
0.82980794
0.82896823
0.82116097
0.79798526
0.80887097
0.7940883
0.79909295
0.83242822
0.82335275
0.77006608
0.7503919
0.74968177
0.7704708
0.76837164
0.79758352
0.82615066
0.84867787
0.8405962
0.81996065
0.8017683
0.79762274
0.8162356
0.82770276
0.81616139
0.78725594
0.75825357
0.84061331
0.81804734
0.78327698
0.78803247
0.79621488
0.85553139
0.77562112
0.82256502
0.80693674
0.82076073
0.81870109
0.82562727
0.81539333
0.83884162
0.81311965
0.81817365
0.82742453
0.83120602
0.81342
0.81156325
0.79173684
0.80423307
0.80575168
0.79959494
0.82228464
0.78621906
0.8080166
0.79828763
0.79784071
0.77582198
0.8098594
0.81568372
0.80980748
0.76965851
0.75832897
0.75938445
0.77856964
0.76729059
0.74880993
0.73617393
0.73469877
0.75152391
0.76994675
0.75465786
0.74611384
0.76523685
0.77139115
0.75096345
0.75561148
0.70643532
0.70848358
0.82403678
0.75537741
0.79313743
0.73947555
0.77593374
0.76119459
0.77796412
0.76300323
0.76345843
0.75219774
0.74208432
0.7645582
0.78653502
0.78439921
0.80610186
0.79253536
0.77487022
0.76430345
0.78225279
0.77637166
0.78198332
0.78889775
0.73757273
0.76825964
0.72512531
0.76953918
0.78366429
0.73487347
0.75933409
0.75911474
0.75302517
0.77936971
0.71046239
0.79776978
0.76484722
0.72789925
0.76343697
0.77615792
0.75784713
0.76986247
0.75074083
0.75781548
0.75783658
0.73855656
0.76595187
0.76908636
0.70933658
0.75147682
0.76810145
0.74612045
0.77196872
0.76910955
0.77248478
0.76944077
0.77993572
0.78691709
0.77334917
0.73613256
0.78257495
0.76791126
0.75935274
0.74717379
0.76136786
0.75571585
0.76616442
0.75608248
0.75305623
0.74494326
0.74637336
0.75179571
0.75329345
0.76861149
0.75544393
0.74703193
0.75013077
0.74181712
0.75682843
0.75167006
0.74665564
0.7528348
0.74015009
0.72708386
0.80061924
0.77398938
0.73705298
0.79318285
0.67324305
0.75118262
0.77968115
0.76050001
0.78668827
0.7241143
0.76004338
0.68499655
0.71136779
0.69923764
0.77983528
0.77562714
0.79414892
0.80890906
0.78604037
0.79344249
0.81421059
0.79305899
0.80137426
0.82340884
0.5714128
0.73641539
0.80615592
0.69412917
0.8123861
0.7829904
0.81562054
0.81815696
0.71806085
0.76371527
0.75809354
0.79261392
0.8217864
0.81098741
0.81214583
0.81821895
0.81143278
0.81199169
0.8022964
0.75445354
0.74304777
0.74775684
0.74902999
0.76705718
0.73847377
0.71639568
0.74947506
0.73498613
0.75500071
0.76792091
0.7810021
0.75490135
0.74934185
0.75049663
0.72407347
0.77619922
0.77393246
0.75774097
0.76153618
0.75500375
0.76147968
0.71869814
0.73832637
0.77069557
0.77393389
0.79715848
0.70707643
0.75851828
0.74956906
0.7470839
0.79841208
0.76413089
0.80278504
0.71892804
0.77404952
0.80130982
0.7524274
0.77603269
0.77920812
0.72974074
0.705037
0.72770357
0.7099281
0.74139893
0.72918618
0.73145944
0.72325629
0.72524184
0.75062788
0.7647022
0.77053964
0.77887583
0.75389761
0.76553327
0.74765253
0.77525181
0.73641306
0.7168166
0.76933616
0.74307048
0.67480171
