kfr_native_hisp_male_p25_se
0.04617082
""
""
0.048153456
0.035239182
""
0.022909828
""
""
0.058685385
0.046440888
0.023165464
""
""
0.052015807
""
""
0.047314592
""
""
0.039140668
0.021215925
0.04918237
0.06746415
0.030482691
""
0.039948743
0.03222698
0.022062289
""
""
0.071281582
0.029679658
0.02873948
""
0.039266769
""
""
""
""
0.043523382
""
""
""
""
""
0.021039339
0.066101752
0.040415518
0.059435673
0.038204517
0.042688109
0.045079585
""
""
0.038653493
""
""
""
0.054052874
""
0.037118636
""
""
""
""
""
""
""
""
""
""
""
0.071680695
""
""
0.05426817
0.058412019
""
0.027188227
""
0.083199747
""
0.064207159
0.029602027
0.065802135
0.083758369
0.041762743
0.040369503
0.053252224
0.054220121
""
""
0.047109619
""
""
0.05698194
0.038689718
0.011830435
0.021607097
0.023588456
0.0087220529
0.014247528
0.018734436
0.025844375
0.010962218
0.02141284
0.022069853
0.064430252
0.035278272
0.050516736
0.058373984
0.033248216
""
0.03046654
0.030028099
0.03555033
""
""
""
0.04345851
""
""
0.070357211
""
0.048861194
0.039329477
""
""
""
0.015417772
""
0.055995729
""
0.044753093
""
0.042825513
0.029297803
""
0.071092673
0.047784597
0.050189007
""
""
0.068579875
""
0.050980203
""
""
""
""
0.037923083
""
""
0.026491322
0.04970596
""
0.046522483
""
""
""
""
0.047717813
0.022047238
""
0.013908086
0.078335084
""
0.085650563
0.033438027
0.011061808
0.021895556
0.041998118
0.023125624
0.050054107
0.062534735
0.026378023
0.015432488
0.054439165
0.075312026
""
0.053193025
0.034924265
""
""
0.028127536
""
""
0.049972251
""
""
0.047735795
0.030089539
""
""
""
0.035130326
0.034932852
0.021728408
0.052553732
0.026111171
0.031848613
0.072088577
0.05704958
0.034244854
0.027278885
0.027670588
0.063144453
0.083767638
0.043235742
0.065332301
0.061778698
""
""
0.017399685
0.041473303
0.023515793
0.016259514
0.087047487
""
""
""
""
""
0.027156129
0.072236426
0.085658744
0.060256157
0.030487439
0.029108781
0.030345477
0.060336996
""
0.061003584
""
""
""
0.088262387
""
""
0.064566925
0.064857557
""
0.047752347
""
""
0.05711342
0.023721503
0.063547455
0.048659205
0.016890317
0.049585126
0.066586129
""
0.038435858
0.078405976
0.045893505
0.029023694
0.083030201
0.031665735
0.075684048
0.020303763
0.01702782
0.021535065
0.022854567
0.0050929333
0.022257805
0.0085421838
0.0096816542
0.031110734
0.033245154
0.077723265
""
0.060246069
""
""
0.037665751
0.05666431
""
0.06158784
0.020332612
""
""
0.012362774
