comcoll_black_male_mean_se
0.05616089
""
""
0.029199937
0.023432555
0.044573884
0.014437976
""
""
0.02091028
0.024073988
0.012006258
""
0.094595537
0.031757198
""
""
0.048277479
""
0.034350194
0.01425474
0.014319016
0.025211824
0.020103185
0.013393942
0.045312379
0.02292721
0.01643399
0.011025371
0.0339895
0.027307753
0.027948998
0.01239883
0.016250057
0.022927511
0.021986872
0.031382583
0.028161034
0.028859474
0.044315651
0.012876794
0.023777213
0.030680273
""
0.038415737
0.028285015
0.0087343138
0.016825411
0.013003484
0.02296144
0.020070115
0.016160317
0.018842261
0.051042356
0.035040211
0.012563758
0.043413162
""
""
0.02255398
0.033320464
0.017542176
0.043320518
""
""
""
""
""
""
""
0.031531598
0.026894081
0.01687769
0.025561536
0.022906678
""
0.026863292
0.0485618
0.047870774
0.0082114134
0.022796646
0.060964338
""
0.043074422
0.014576611
0.067090333
0.060481753
0.026170891
0.020553192
0.042454746
0.048171852
""
""
0.025192799
""
""
0.072217047
0.034491725
0.012703343
0.021688767
0.026375027
0.0082585458
0.014313721
0.029569265
0.033052422
0.012777078
0.031124435
0.013077194
0.034806721
0.027040469
0.032870188
0.020909514
0.012324176
0.032860857
0.014895797
0.017081149
0.014609068
0.024514899
0.058726553
0.050981399
0.020620538
0.037185777
0.04670712
0.032302406
0.027462328
0.015186531
0.017160922
0.033096015
0.031543005
0.026233086
0.0071234773
0.02744348
0.032062698
0.040109482
0.039833777
0.031092655
0.0163131
0.016766844
0.029951924
0.030777553
0.020179862
0.030203449
0.057199445
0.04267339
0.0201407
0.030313158
0.021448275
0.026735866
0.026211059
0.023177236
0.077880464
0.012293788
0.019993918
0.032793507
0.018558174
0.013412845
0.044831455
0.014832323
0.034754056
0.10949899
""
""
0.028117498
0.0083249016
0.055310864
0.0067693484
""
""
""
0.054884188
0.0066117025
0.032980431
""
0.029403897
""
""
0.026771795
0.020343345
""
""
""
""
0.016618282
""
""
0.013630191
""
""
0.030888887
""
""
0.046052855
0.016856901
""
""
0.062122252
0.077463865
0.052259833
0.018739128
""
0.020845106
0.045998812
""
0.085412085
0.041124519
0.029782329
0.014430944
""
0.09520565
0.048465248
""
0.05193926
""
""
0.017364191
0.033829432
0.028003015
0.0097960662
""
0.07903596
""
""
0.09035778
""
0.01383435
0.045500964
""
0.06809286
0.017321475
0.027107976
0.045435484
0.034010593
""
0.10303998
""
0.063104868
""
0.055036109
""
""
0.089488626
""
0.056789555
0.051849324
""
0.095127463
0.023244554
0.027685566
""
0.088385642
0.015434467
0.084180251
""
""
0.081056602
""
""
0.032166798
""
0.04902301
0.078630947
0.051851474
0.034937691
0.024231704
0.03085199
0.005309938
0.026965326
0.0085755708
0.0071751182
0.01669677
0.018949453
0.039159004
0.079271816
""
""
""
""
""
""
""
0.032960534
""
""
0.014957746
0.069579743
""
0.037444998
0.014001337
""
""
""
""
""
""
""
""
""
""
""
""
0.018060483
""
""
0.077415451
""
""
""
""
0.055231623
""
0.086694784
0.086019099
""
""
0.08943104
""
""
""
""
""
""
0.039418377
""
""
""
0.068014249
0.029918129
""
""
0.042194013
""
0.030015059
0.026468894
0.011443689
0.047430821
0.0055100466
0.030227201
0.080399916
""
0.0092768045
""
""
0.042752046
0.03852459
""
""
""
""
""
""
0.070617042
0.04915965
0.059189148
""
0.081497461
0.047610085
""
0.039183002
""
0.033637561
0.063911065
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044282719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076473527
""
""
0.021226332
""
""
""
""
""
""
0.028719448
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021004772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051605642
0.050907694
0.03022884
""
""
""
""
0.095471762
0.067069151
0.013580913
""
""
""
""
0.040430911
""
0.069497474
""
""
""
""
0.047584955
0.044703383
""
""
0.021417422
0.045453116
""
""
0.036413997
""
""
""
""
""
""
""
0.041714627
0.10938197
""
0.045287713
""
""
""
""
""
""
""
""
""
""
""
""
0.075129189
""
""
0.019313009
""
0.019634835
""
""
""
0.04522641
""
""
""
""
""
""
""
0.048841622
0.031753629
0.038023364
0.0076323161
0.017526876
0.036295593
0.033572074
0.11438959
""
""
""
""
""
""
""
""
0.047910761
""
""
0.039856698
""
""
""
""
""
0.02705499
0.046592016
0.02127202
0.014259381
0.0090613002
0.035737701
0.023396919
0.021083592
0.026890084
0.02552266
0.049123675
""
0.071414709
""
""
0.015759233
""
0.0337319
0.036156032
0.0537511
""
0.051057789
""
""
""
""
""
""
""
""
""
""
""
""
0.089274675
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041154772
""
""
""
""
""
""
""
0.055530824
""
0.02161815
""
0.035988186
""
""
""
""
""
""
""
""
""
0.091662318
""
""
""
""
""
""
""
""
0.046005625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036037609
0.032864515
0.028293367
0.070269741
0.015890501
0.02640404
""
""
""
0.05913984
0.081194468
0.011575704
0.016087282
""
""
0.018289542
0.091957673
0.05095819
0.006762302
""
""
""
""
0.071082249
""
""
0.031548887
""
0.083746657
""
""
0.10586418
""
""
""
""
""
""
""
""
0.018208679
