staytract_other_male_p50
0.22208214
0.29937276
""
""
0.20752917
""
""
0.31186777
""
""
""
""
""
""
""
0.35547322
0.246621
""
""
""
""
0.2733393
0.21487834
0.12645052
0.50591785
0.09455952
0.56201565
0.31706008
""
""
""
""
""
""
0.16583928
0.55420524
0.23706701
""
0.27436119
0.45005617
0.25297415
0.26671213
""
""
0.2134404
""
""
0.11779486
0.19403429
""
0.15244758
0.22308977
""
""
""
""
0.28521302
0.32258812
0.2148935
""
0.1407474
""
0.28584346
0.26270333
""
""
""
""
""
0.25979385
0.18863909
""
""
""
0.24071236
""
""
0.30499926
0.20665132
0.45417589
0.29403487
""
""
0.28844327
0.66285485
""
""
""
""
0.338339
""
""
""
""
""
""
0.13971446
0.2139844
0.29626346
0.20582539
""
""
""
0.1814671
0.11702726
0.20988372
0.2062504
0.23162293
""
0.23339801
0.15007153
""
""
0.27016774
0.24454321
0.27070856
""
""
""
""
""
""
""
""
""
""
0.24337928
0.21249311
0.27103433
""
""
""
""
0.2685059
""
""
0.25360164
""
""
0.2674183
0.34224319
""
0.40884072
""
""
0.14735383
""
""
""
""
""
""
""
0.20456478
""
""
0.35575008
0.44230482
""
""
""
""
""
""
""
""
""
0.26603019
0.24990042
""
0.1817956
""
""
0.13475834
""
""
0.18086736
""
""
""
0.31495854
""
0.24206515
0.33264846
""
""
0.25666791
""
0.074301235
0.25304058
0.20422523
0.19555855
0.25685111
0.28777355
0.11888096
0.22988549
0.40164575
0.29238671
0.26192391
0.25679156
0.21638179
0.18027054
0.17467839
0.25077426
0.2641364
0.23455498
0.20005061
0.3770684
0.33429495
0.16877449
""
""
0.2208364
0.24659537
0.27797765
0.23178333
0.20098191
""
0.17743814
0.21665472
0.18059865
0.19749872
0.22075261
0.30638459
0.22644368
0.25585094
0.32320032
0.21126303
0.23630878
0.22637294
0.24543172
""
0.18393618
0.21513405
0.20157616
0.21179108
0.18730071
0.17425565
""
0.21871462
0.19471066
0.25434813
0.31073681
0.22938569
0.15938736
""
0.16731952
""
""
""
0.18592413
0.2341512
""
""
""
""
""
""
""
0.30745924
0.19865961
""
0.18747562
""
""
0.20591325
0.14895223
0.14523856
""
""
""
""
""
""
0.16455649
""
""
""
0.19358382
0.15106288
""
""
""
0.23222773
""
""
0.13972764
0.33117914
0.10824425
""
""
0.19122879
""
""
""
0.1986683
""
""
""
""
""
""
""
""
0.2206893
""
0.1813309
""
0.27835682
0.25309598
0.14560875
0.29504031
0.26502627
0.21785931
0.19542269
0.29051402
0.25635743
0.24543954
0.34535927
0.1934499
0.20377557
""
0.22245781
""
0.20128559
0.258809
""
0.29278719
0.28526062
0.23781221
0.19975401
0.26508722
""
""
0.24125551
0.18423104
0.21140887
""
0.13598271
""
""
""
""
""
""
0.14060317
0.13983451
0.23820753
""
0.12363873
0.32476503
""
""
0.34961635
0.21630122
0.20081832
0.32827869
""
""
0.23486169
0.15345225
0.11680242
0.26922068
0.09409938
0.17351718
0.19797835
0.3417801
0.24061362
0.27147949
0.211374
0.22840084
0.19618119
0.21737315
0.22384566
0.24777925
0.1553425
0.24384223
0.2945565
0.22847988
0.10026668
0.33082527
""
""
0.20375253
""
0.33897489
""
""
""
""
""
""
""
0.09028811
0.27407777
""
""
0.1966325
""
""
""
0.10436236
0.18646674
""
""
""
0.26178557
""
0.16433361
0.1233906
""
0.27116039
0.28201479
""
0.28772312
0.12167996
""
0.17836022
""
0.17245781
0.12757018
""
0.18266574
""
0.20434025
""
""
""
""
""
0.24139267
""
""
0.18452132
0.15298672
""
""
0.18631157
""
""
""
""
0.23078798
0.21923085
0.050122071
""
0.18837929
""
""
0.21598217
0.23806497
""
""
0.24436617
""
0.2430131
""
""
""
""
""
0.16419443
0.23177901
""
""
""
""
""
""
""
""
""
""
""
0.20312732
0.20731688
""
""
0.18460575
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26346865
0.32310325
0.15100598
""
0.1813572
0.10229089
""
""
""
""
""
""
""
""
""
0.19467887
0.32111257
""
""
""
0.24772812
""
""
""
""
""
""
""
""
""
0.24548462
0.29147011
""
""
""
0.22892508
""
""
""
""
0.099555671
0.5358749
0.35876369
""
""
""
""
""
""
0.20480454
""
""
""
""
0.41235998
0.31244171
0.46159801
0.37362361
0.13808252
""
0.19520082
""
""
0.204596
""
""
0.25368249
0.27630609
""
""
""
0.10441414
""
0.13312343
""
""
""
0.087750435
""
""
0.1180649
""
""
""
""
0.14427143
0.20298326
""
""
""
""
0.25877765
0.23911883
""
""
0.31443384
""
""
""
0.17480963
""
""
0.29468766
""
""
0.24567978
""
0.29826757
""
""
""
0.25627771
""
""
""
0.27304208
0.13515027
0.22523835
""
""
0.18078074
""
""
0.20661986
""
""
""
""
""
""
""
""
""
0.06155064
""
""
""
""
0.33546531
""
0.37153137
""
0.27633408
0.20888165
""
""
0.23745051
0.11408812
0.19936465
0.22746472
0.22024283
0.19421387
""
0.095014311
""
""
""
0.1994572
0.17400606
0.16918814
0.58182806
0.18040119
""
""
""
""
""
""
""
""
0.30364758
""
0.22955343
0.22904548
""
""
""
""
""
""
""
""
0.15511703
0.25474009
""
0.21617462
""
""
""
""
0.15443733
0.22077295
""
0.37220088
""
0.45970428
""
""
""
0.14820683
0.25198931
0.17246228
0.22526799
""
""
0.19886214
0.28463036
""
""
0.39178273
""
""
""
0.26716202
""
""
""
""
0.066410571
""
""
0.22862509
""
0.20009008
""
0.25591433
""
""
""
""
0.24649431
""
0.060742408
0.11412048
""
0.1970519
""
0.14049321
""
""
""
""
0.32863426
""
0.021083575
""
0.20659342
""
0.19699748
0.21685515
-0.0030802807
0.21446903
0.15989575
0.30893543
""
0.39773923
0.19726299
0.53871006
0.12145771
""
0.32448375
""
""
""
""
""
""
0.23250645
""
""
0.30057764
""
""
""
0.2250929
""
-0.021306463
""
""
0.19368701
""
""
0.16797738
""
""
0.14358222
""
0.1499071
0.080794178
""
0.32511675
""
0.32639664
""
""
""
""
""
""
""
""
""
0.36215088
""
""
""
""
""
""
""
""
""
0.349417
""
""
""
""
""
0.19163926
""
0.68379128
""
""
""
0.14101617
""
0.16698556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039128318
""
0.23697405
""
""
""
0.30510703
0.1942866
""
""
""
""
""
""
0.066576056
""
""
""
""
""
0.24949174
""
""
""
""
""
""
0.15979643
0.18048856
""
""
""
0.26374042
""
""
0.17187302
""
""
""
""
""
0.14477755
""
""
0.25161558
""
""
0.21933579
""
""
""
""
0.17456932
""
0.1515923
""
""
0.15173803
""
""
0.44312593
""
""
""
""
""
""
0.31371877
0.11450259
""
0.39353657
""
0.22595128
""
""
""
""
0.11428215
0.1587085
0.097492918
0.17379117
""
""
""
""
""
""
""
""
0.09279833
""
""
""
""
""
0.13159548
""
""
""
0.32825297
""
0.18057169
""
""
""
0.084061176
0.46706861
""
""
""
0.21593247
""
0.16322914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17204104
""
""
0.083779424
""
""
""
0.22652261
""
0.16541736
0.28598407
0.23744617
""
""
""
""
""
""
0.49571192
""
""
""
""
""
""
""
""
0.21130139
""
""
""
""
0.33221036
""
""
0.32479826
""
0.25056055
0.073189408
""
""
""
0.19343132
""
""
""
0.30054772
""
""
""
""
0.23891191
0.20231731
""
""
""
""
0.21626806
""
""
""
0.2429283
""
""
0.53254044
""
""
""
""
""
""
""
""
""
0.15967023
""
""
""
0.32772866
""
""
0.33627775
""
0.2601077
0.16593206
""
0.26354849
""
""
""
0.43780184
""
""
""
""
""
""
""
""
""
0.24629657
""
""
0.095778175
""
""
""
""
""
0.21480675
""
0.18557516
""
""
""
""
""
""
""
""
0.30138978
""
""
""
""
""
""
0.2623823
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32834837
""
""
""
""
""
0.12535661
0.24380003
""
0.32052082
""
0.38785324
0.13926481
""
0.22386383
0.17173545
0.30539316
""
""
""
""
""
""
0.25427282
""
""
""
""
""
0.32886457
""
""
0.26708859
""
0.36117458
0.30531228
""
""
0.053125586
""
""
0.22033226
0.15750545
0.28492334
0.056444038
""
0.24725506
""
""
0.50943244
0.080530941
0.36698097
""
""
0.24673846
0.4091402
0.13086122
0.23541537
0.28068018
0.40320083
""
0.34713134
""
0.1549754
0.2137492
0.23508392
0.14078911
""
""
""
""
0.24799977
0.1976981
0.20436685
""
""
0.27511877
0.14223288
""
0.17543289
0.19526225
""
0.28657362
0.074343726
""
0.48801437
0.33660951
0.22053066
0.2185747
0.23099546
0.16272733
0.26685977
0.25256982
0.3928473
0.15943123
""
0.2210581
""
0.29308084
0.21465059
""
0.26756677
0.20138901
0.33366364
0.27293712
""
0.24601932
0.27141204
0.18172221
0.094842583
0.19228667
0.23993909
0.35561171
0.31560585
""
0.23857799
0.21963438
0.25174078
0.17052221
0.24285755
""
0.19051555
0.31855702
0.35493234
0.25321126
""
""
0.31965363
0.078434259
""
""
""
0.16393685
0.30454367
""
0.21699134
0.38285634
0.19269198
0.38448426
0.32090509
0.33420119
0.48110992
0.50281769
0.16368194
""
0.30558345
""
0.14224286
0.16364017
0.20130034
""
""
0.11089658
0.19941887
0.13347211
""
0.0065880199
0.20198204
0.21071723
0.14016788
""
0.30440521
0.18297262
0.24520144
""
0.17448737
""
""
0.10761029
""
0.12690713
0.18432224
""
0.2708793
0.23823385
""
0.25138587
0.087341584
0.2465504
""
0.17559996
""
0.14404348
0.18254891
""
0.2008184
0.19514409
0.20717531
0.23858896
""
""
""
""
0.1598454
0.19611412
""
""
0.11424647
0.21471092
0.12851593
0.20350608
""
0.05179859
0.12812221
0.26644394
0.20671739
0.19006731
0.30817503
""
0.12626773
0.21063529
0.15361944
0.0092499685
""
0.10998794
""
0.4693034
0.21412882
0.15846674
""
0.23146766
0.38578451
""
""
""
0.24661076
0.21361457
""
""
""
""
0.12423243
0.050251607
""
0.18493901
""
""
0.2981216
0.13580185
""
""
""
""
""
""
""
""
""
""
""
""
0.49217454
""
""
""
""
""
""
""
""
""
""
0.21594894
0.1440748
""
0.070345663
""
0.3442072
""
0.20288578
""
""
""
0.19166745
""
""
0.24958056
0.1321141
0.22972038
""
0.13434711
""
""
""
0.31017166
""
""
""
""
0.17692782
""
""
0.18154754
0.21629784
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09333878
0.14816584
""
""
""
""
0.27690205
0.18128736
0.2515485
""
""
""
""
0.25708908
""
""
""
0.43406001
""
""
0.40098053
0.14844376
""
""
0.28059974
-0.004888657
""
0.068645649
0.13831104
""
0.18420999
""
""
""
""
""
0.092946917
""
0.32281139
""
""
""
""
""
0.14733019
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23177397
0.14956941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22021861
0.20722888
0.45277765
""
0.30297604
""
