kfr_26_natam_pooled_mean_se
0.025777062
0.035020743
""
0.01891927
0.021526983
""
0.014912589
""
""
0.040077105
0.024939952
0.012553468
""
0.042526171
0.032120254
""
0.01363284
0.024717037
0.051689465
0.018154364
0.015671397
0.0038826191
0.017474951
0.03329163
0.014212042
0.028498013
0.020940799
0.021763118
0.013096725
""
0.050407782
0.03801845
0.01590525
0.018563485
0.017538976
0.018843571
0.037550274
0.056199964
""
""
0.01881911
0.039591286
""
""
""
""
0.013393654
0.010734593
0.021988329
0.024630019
0.021016331
0.025723854
0.034484122
""
""
0.021185679
""
0.029718522
""
0.039461561
0.066662014
0.016665472
""
0.045373615
0.073198281
0.054427795
""
""
""
""
""
""
""
0.055435181
0.049702447
""
0.052860495
0.041081846
""
0.018145446
0.055942886
0.047694422
""
0.040331647
0.014383506
0.059759468
0.038581811
0.025937434
0.010888999
0.019173777
0.032575283
""
0.060975306
0.026859973
""
""
0.041296717
0.031131307
0.01167644
0.020349305
0.021199819
0.012727466
0.017885424
0.022380376
0.019169319
0.01272145
0.017525714
0.013926265
0.039099716
0.029059956
0.030221796
0.032040276
0.019628987
""
0.017693168
0.022063386
0.025313921
""
""
""
0.031925119
""
""
0.039305788
""
0.035380825
0.032744307
""
""
""
0.011529534
0.05042788
0.048669659
""
0.040424604
0.051803358
0.029763844
0.027374249
""
0.062045533
0.022463221
0.025803113
""
""
0.057724435
""
0.028197456
0.0099694058
""
0.027971096
0.040496178
0.018498333
0.048329879
""
0.012583985
0.013595646
0.025599705
0.031055039
0.037385117
0.057363138
""
""
0.028031779
0.011674765
""
0.0089738546
0.01664005
0.023020174
0.0097211171
0.028408187
0.0075486056
0.02034129
0.025102483
0.02044338
0.035209056
0.03712412
0.020362725
0.012180559
0.018970981
0.016663833
0.043135539
0.035981823
0.018360551
""
""
0.016629841
""
""
0.035791039
""
""
0.030025763
0.020254832
""
""
0.063560344
0.03769657
0.05167415
0.018847853
""
0.020043867
0.022601418
0.03937966
0.030871628
0.029365161
0.024778642
0.01719893
0.065533973
0.042650197
0.031604033
0.040664922
0.033424411
""
""
0.023396363
0.025953827
0.027032509
0.013094887
0.049498498
0.03799646
""
""
0.034447171
""
0.014866269
0.040174704
0.059518144
0.050803941
0.019928673
0.02809215
0.022049945
0.034401529
""
0.04775738
""
0.051860105
""
0.037352443
""
""
0.032055169
""
0.040295567
0.035194166
""
""
0.041735355
0.013233281
0.060381111
0.050008003
0.0089166993
0.032432392
0.017127151
""
0.023066044
0.022036016
""
0.023078367
""
0.042298537
0.048480973
0.028955625
0.024291141
0.023865292
0.025586033
0.0076164328
0.028693894
0.012704674
0.011077361
0.030711694
0.019434717
0.044531982
""
0.022779999
0.024434699
0.028560339
0.02009251
0.02632314
0.056184962
0.041087177
0.013860044
""
""
0.011438623
0.018662192
0.0653245
0.034823392
0.012666746
0.025204267
0.016520277
0.021969255
