working_other_male_p25_se
0.037011798
0.052691635
0.12052342
0.0319825
0.042226709
0.08037968
0.027147738
0.11228006
""
0.049155191
0.045666035
0.020602448
0.074331991
0.055328727
0.037922565
""
0.099847741
0.041048512
0.10570487
0.089446709
0.033097073
0.019684115
0.046322331
0.051688313
0.022896171
0.08097934
0.046542205
0.02555944
0.015094656
0.075739808
0.073886581
0.053341709
0.021861309
0.021357633
0.076496325
0.029665807
0.10192597
0.05453036
""
0.069998704
0.043959737
0.072066791
""
""
0.097774394
0.081974596
0.019548982
0.044233292
0.029733533
0.048672516
0.029879211
0.031853102
0.052260213
""
""
0.029463282
0.11203872
0.075247839
""
0.063917644
0.07685861
0.028783791
0.12218162
0.11319676
0.066340461
0.065881982
""
0.098196767
0.09037257
0.10126365
0.08199504
0.082719125
0.077154338
0.062619165
0.090833224
""
0.067549691
0.088248387
""
0.022987008
0.078148484
0.052870587
0.090301789
0.068548799
0.022082239
0.071105316
0.053288516
0.023739887
0.031725861
0.050477371
0.059580196
0.10547806
0.094191551
0.038243074
0.061469369
""
0.052323923
0.028897775
0.013759443
0.027285881
0.025495319
0.011005708
0.017754382
0.028314287
0.026388258
0.014092267
0.025982909
0.017637858
0.04453719
0.037679974
0.042361371
0.04032506
0.024230352
0.10504742
0.026744757
0.031369507
0.026929844
""
0.11470658
""
0.047336932
0.072922967
0.070310719
0.037694018
0.082790986
0.035479859
0.035370689
0.075906955
0.12360179
""
0.01256083
0.067449763
0.064278603
0.10150671
0.047177006
0.069467008
0.037327867
0.029531106
0.094250165
0.077329718
0.036062609
0.035894223
""
0.091463916
0.059183773
0.11572475
0.04939336
0.058703512
0.072053738
0.092684865
0.079341635
0.034473535
0.063531533
""
0.019562833
0.033555679
0.098757081
0.046443526
0.075093523
0.048515692
""
0.10687155
0.039934266
0.015391063
0.092133738
0.009388811
0.058401562
0.080273129
0.060941108
0.051298555
0.011853529
0.028804202
0.073607221
0.03471566
0.05894196
0.069680639
0.030953506
0.020412417
0.059895888
0.048611537
0.04642193
0.06879428
0.019615749
0.06998124
0.068656951
0.018719746
""
0.09861771
0.03414917
""
0.067833893
0.022275267
0.023840284
0.12201825
0.12699629
0.061505053
0.049565934
0.047285981
0.027148308
0.095745094
0.026974251
0.039077673
0.070892505
0.065373115
0.038070742
0.031803522
0.020342037
0.065382138
0.046663105
0.049987163
0.03219774
0.042205747
0.072186239
0.077614971
0.032016125
0.026849456
0.028948924
0.015756795
0.064847775
0.045707133
0.074630901
0.067008033
0.053948231
