kfr_natam_female_mean
0.34841362
0.30219293
""
0.37495688
0.42887112
""
0.36365828
""
""
0.37219772
0.38887751
0.39455751
""
0.39983422
0.36816558
""
0.44126123
0.34138772
""
0.31948888
0.32102954
0.34318349
0.42420191
0.33612671
0.42279223
0.36082414
0.39221212
0.38044563
0.40849313
""
""
0.41398397
0.43095839
0.42497572
0.39323121
0.39032894
0.37543431
""
""
""
0.34990939
""
""
""
""
""
0.40443516
0.44506973
0.45377246
0.39009327
0.44543654
0.42208457
0.374964
""
""
0.4703995
""
0.58950686
""
""
""
0.39201546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38785487
""
""
""
0.41489953
0.43116513
""
""
0.34471893
0.55824488
0.49221981
0.42207232
""
""
0.40311486
""
""
0.31660286
0.36711827
0.41268981
0.39603549
0.41406167
0.46045545
0.55182821
0.44687036
0.42450577
0.41244307
0.40548894
0.40279707
0.34473184
0.42491117
0.4333863
0.34412315
0.41329911
""
0.42873082
0.41059271
0.37308663
""
""
""
0.41042611
""
""
0.34294665
""
0.39108002
0.47064841
""
""
""
0.4287931
""
""
""
0.34081745
""
0.38921219
0.3358053
""
""
0.39476165
0.43388805
""
""
""
""
0.51906031
0.30682966
""
""
0.46514574
0.44915855
0.39855671
""
0.42897677
0.41156143
0.45731699
0.37467426
""
""
""
""
0.53377193
0.40760279
""
0.50659829
0.45596114
0.33637878
0.44754273
0.41501096
0.43836951
0.47825432
0.63991809
0.38271585
0.38780114
0.36640689
0.43566144
0.43655303
0.39639944
0.42912889
0.41042832
0.43888164
0.37750712
""
""
0.40471229
""
""
0.38457161
""
""
0.42419997
0.34409469
""
""
""
0.34203297
""
0.3549532
""
0.38796449
0.37677512
0.35160437
0.45806769
0.35613418
0.52372092
0.42844379
""
0.385041
0.48256975
""
0.4023377
""
""
0.35290411
0.38506609
0.33353764
0.44701719
""
0.402693
""
""
0.46404609
""
0.39361912
0.26674205
""
""
0.46347386
0.40352643
0.33922923
0.38092849
""
""
""
""
""
0.50403917
""
""
""
""
0.26724359
0.44889867
""
""
""
0.38272929
""
""
0.41039419
0.50892943
0.43323302
""
0.39989531
0.29422486
""
0.40913829
""
0.38431311
""
0.40773734
0.38774699
0.42533371
0.40372825
0.4098841
0.45297951
0.46412462
0.4216938
0.49904269
0.42424449
""
""
0.35625055
0.27816314
0.37118009
0.42141992
0.39936456
""
0.42279777
0.37963513
""
""
0.46779576
0.41842648
""
0.4811466
0.44432324
""
0.38635316
0.346692
""
0.44913432
0.36328074
0.25196788
""
""
0.4390485
""
0.35156107
0.36001122
0.37097692
0.31346151
0.50316674
""
""
""
0.35410514
""
""
""
0.45420313
""
0.48042691
0.43849054
0.37858716
0.38682064
0.37138891
0.39512983
0.39131689
""
0.39633924
""
""
""
""
0.49400571
""
""
0.43844539
""
0.38153806
0.39391869
0.3891094
""
0.45879945
0.37845001
0.46537054
""
0.44500059
""
""
""
0.516078
0.39267257
""
0.51018924
0.50370651
""
""
""
""
0.41736937
""
""
0.27409181
""
""
""
""
0.2474822
""
0.33569095
""
""
""
""
""
""
""
""
""
0.28099221
""
""
""
0.25983375
""
0.37717876
0.34568653
""
""
""
""
""
""
0.33837509
""
0.35464871
""
0.35749024
0.31171885
0.43556115
0.27484977
""
0.29298952
0.21759653
""
0.29778641
0.22882521
0.31148794
0.36446312
0.32445586
""
""
0.32880664
0.3624101
""
0.38871717
""
0.44062904
""
""
""
""
0.31236061
0.37645528
0.2119257
""
0.29670569
0.28683254
""
0.33143368
""
0.35749766
""
""
""
""
""
""
""
0.37182283
""
""
""
0.28831846
0.28540263
0.29046786
""
0.29488799
0.30215314
0.43345824
""
0.31030369
0.36267805
""
""
""
""
0.27387258
0.26806697
0.34105337
""
""
0.37721255
""
""
""
""
""
""
0.45933461
""
""
0.43011758
""
""
""
""
""
""
""
""
""
""
""
""
0.35884094
""
""
0.43306398
0.39836013
""
""
""
""
0.46378189
""
""
""
""
""
""
""
0.3656835
""
0.41044924
0.38648266
0.46248433
""
0.44235221
""
""
0.47424421
""
0.4529061
0.43302101
""
""
""
0.40739924
""
0.37947944
0.39284807
0.45554969
0.39866236
0.47614366
0.46914017
0.44484413
0.43786994
0.49016827
0.47554097
0.42802995
0.45920905
0.44146061
0.4410935
0.33211336
""
""
""
0.49739921
""
""
0.53903311
0.31825253
""
0.51337296
0.53279698
""
""
""
""
0.43357196
""
""
""
""
""
""
""
""
""
0.49535066
""
0.44508436
""
""
""
0.57579482
""
""
""
""
""
""
0.46311384
0.50517219
""
0.61946666
0.50981909
0.45327273
0.49824044
""
0.49347508
""
""
""
""
""
""
""
""
0.45013854
""
""
0.45167974
""
""
""
""
""
0.51464313
0.57106411
0.41253072
0.48124748
0.47741413
0.43145195
0.45049933
0.44068828
0.52516061
0.43035749
0.36641598
""
0.48476601
0.38996124
0.40892458
0.45107186
0.48848182
0.46612704
0.33586377
0.42540073
0.33869898
0.38443884
0.32983398
""
0.26032841
0.31521153
0.30585867
0.40647414
0.3685157
0.37601084
0.33180705
0.25138921
0.36229193
""
0.32683685
0.29187012
0.2993269
0.36858505
""
""
""
0.29520735
0.32661691
""
""
0.29627699
0.33291084
""
""
0.43580648
0.36915025
0.47354162
""
""
0.31770214
0.38757354
0.46924561
""
0.3568134
""
0.51201099
""
""
""
0.32705116
""
""
""
0.33752283
0.26906401
0.35679764
0.30675989
0.31074765
0.46974376
""
0.35660473
0.38646343
0.39110863
0.35324126
""
0.44472554
0.4276813
0.40028334
0.37751871
""
0.36906758
0.38575366
""
""
""
0.46471047
0.40680289
0.42708662
0.38305759
""
""
""
0.34725079
""
0.46513793
0.38266671
""
""
0.36853844
0.36775512
0.35151246
0.37647071
0.46220541
0.47980794
0.44865501
0.41617259
0.37780058
0.42062885
0.42709303
0.38909975
0.44191161
""
0.37500635
0.40704834
0.46040809
0.39786106
""
0.37973803
0.48170534
0.33776176
0.46505469
0.43988588
0.30258429
""
0.32204223
0.39932811
0.38617268
0.37082273
0.40912333
0.41709244
0.39431584
0.39188671
0.36720783
0.33813307
0.39000073
""
""
0.37084955
""
""
""
0.35600173
0.38213766
0.40338752
