frac_coll_plus2010
0.18965542
0.13321449
0.10800749
0.26265728
0.24923749
0.12040398
0.22360179
0.13671912
0.1225751
0.18276437
0.16948384
0.31148675
0.29883659
0.14726613
0.18200478
0.2065163
0.23900788
0.27694228
0.18825032
0.10273233
0.18879704
0.18924439
0.25682631
0.16455147
0.38344514
0.1161658
0.13711476
0.2100262
0.2665748
0.19482857
0.14026578
0.20894229
0.31974056
0.2721695
0.11696613
0.17936939
0.14289828
0.24489841
0.14301296
0.11667626
0.265508
0.12926374
0.16009136
0.12101994
0.15316491
0.20882855
0.24748988
0.12946849
0.2508285
0.16347726
0.16578807
0.17839503
0.18460001
0.091568641
0.1946816
0.19626667
0.24464326
0.11586843
0.13808717
0.15404356
0.14095016
0.2612071
0.1310858
0.15261859
0.112848
0.20786433
0.093710937
0.11306086
0.12923458
0.11249802
0.16950089
0.21965589
0.17205107
0.18733202
0.12006715
0.11249853
0.1567079
0.12086809
0.12337283
0.24591278
0.12310088
0.20800519
0.11871119
0.13484123
0.30465221
0.16087309
0.14476725
0.18198152
0.28486496
0.13600075
0.16206233
0.11052823
0.17808108
0.22016485
0.12803108
0.14757755
0.15187475
0.13851547
0.26043445
0.16891368
0.25211915
0.2768603
0.27762258
0.25517845
0.25744236
0.2775121
0.19787106
0.25581959
0.12116524
0.16763332
0.31561378
0.16033411
0.28954935
0.13092279
0.28584868
0.24796814
0.22223179
0.15473197
0.11227089
0.10828923
0.16470239
0.10709783
0.20568395
0.13538313
0.18484426
0.2780365
0.20567966
0.11726186
0.17794669
0.13558236
0.35985547
0.12055717
0.30893964
0.13088681
0.19178802
0.12761234
0.17965117
0.19913647
0.14094645
0.30825591
0.28990191
0.19427282
0.11589427
0.16257714
0.15709791
0.1237696
0.17888956
0.15044026
0.17217262
0.27911526
0.096383028
0.27178857
0.21942902
0.13895547
0.24395028
0.20647091
0.10868893
0.25757658
0.17492762
0.13751705
0.077514358
0.11517825
0.30985957
0.34540516
0.18620613
0.46834502
0.24387339
0.14939997
0.18167691
0.17547047
0.27590296
0.32073283
0.19331126
0.18711509
0.15450706
0.18105178
0.25491348
0.24404694
0.26710171
0.23840873
0.14291117
0.1384614
0.22128142
0.12360272
0.13843477
0.28723603
0.12653615
0.15470383
0.30788895
0.14004217
0.1666314
0.14250524
0.24567059
0.15654188
0.1390007
0.14074452
0.17724642
0.15758756
0.21837476
0.13754676
0.22128573
0.15400806
0.18414937
0.15627559
0.17789231
0.21567209
0.30665824
0.17897874
0.17703822
0.24424553
0.2731488
0.19931419
0.13968359
0.13857725
0.19786051
0.17473267
0.19512632
0.27513522
0.16462623
0.11595327
0.14695163
0.15728001
0.12500641
0.21350732
0.32352087
0.13871047
0.26612058
0.16063899
0.28236067
0.17634527
0.20340145
