comcoll_other_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.098063044
""
""
""
""
""
""
""
0.11138934
""
""
""
0.13049547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050065782
""
""
""
""
0.1172792
""
""
""
""
""
""
""
""
0.14572854
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13289857
""
""
""
""
""
0.040067598
""
""
0.08358945
""
""
""
""
""
""
""
0.15620437
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12896475
""
""
""
""
""
0.15655126
""
""
""
""
""
""
""
""
""
0.043364659
""
""
0.082697317
""
""
0.062614113
""
0.098466277
0.07585267
""
0.11040676
""
""
0.056696177
0.15733217
""
""
0.021533934
""
0.14384687
""
""
0.098301262
""
""
0.080462918
0.20617218
""
0.040283754
0.13801837
""
0.044095483
0.041160803
""
0.045519926
0.032779552
0.064073987
0.050556153
0.13396975
0.06095992
0.10432218
0.058834039
0.14049771
0.082071766
""
""
0.056985825
0.091992162
0.071638055
0.12160666
""
""
0.096919283
""
0.08290527
0.1339957
""
0.044269025
""
0.08062467
""
""
""
0.15699273
""
""
""
""
""
""
""
""
""
0.079505414
""
0.33520225
""
""
0.066530079
""
""
""
""
""
""
""
""
0.12155736
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14298862
""
0.085577734
0.11487346
""
""
0.1012096
0.070589073
""
""
""
0.085411213
0.15236391
0.07272464
""
""
0.15401983
""
0.11316162
0.061511509
""
""
""
0.11042253
""
""
""
""
0.070043676
0.058025599
""
""
""
""
""
""
""
""
""
""
""
0.055120237
""
""
""
""
""
""
0.11115164
0.16733946
""
""
""
0.17959496
""
""
0.061091207
""
""
0.12832531
""
0.072744243
0.12167875
0.083537832
0.073775753
0.061713561
0.11422919
""
""
""
""
0.1419773
0.081269458
""
""
""
""
0.10198984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12715997
""
""
""
""
""
0.094318852
""
0.1412272
""
""
""
""
""
""
""
""
""
""
0.10909513
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11594115
""
""
""
""
""
""
0.10316549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17275946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11100825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042851675
0.021036299
0.092753999
0.046542279
0.12892044
""
""
""
""
""
""
""
""
""
""
""
""
0.11734727
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17826545
