two_par_other_female_mean
0.82911354
0.73375732
""
""
""
""
""
0.71227062
""
""
""
""
""
""
""
0.91526788
0.77315152
""
""
""
""
0.71895349
0.61408186
0.62074125
0.88927346
0.71338624
0.36192188
0.66681945
""
""
""
""
""
""
0.62449098
0.82145703
0.62092721
""
0.52651483
0.84432155
0.68267518
0.67474478
""
""
0.7708323
""
""
0.68575358
0.55948097
""
0.58807719
0.76076311
""
""
""
""
0.69915396
0.66421252
0.82079095
""
0.55614692
0.58830041
0.59013367
0.57368314
""
""
""
""
""
0.72772139
0.69771773
""
""
""
0.73075962
""
""
0.74743563
0.70614856
0.75565076
0.8447206
""
""
0.74884617
0.65626794
""
""
""
0.82451612
0.78945023
""
""
""
""
""
0.78318119
0.45310175
0.78536373
0.63579524
0.57577485
""
""
0.60806429
0.65991229
0.6915881
0.65039712
0.68700588
0.5942679
""
0.76426131
0.76289845
""
""
0.82636148
0.78725678
""
""
""
0.81224501
""
""
""
""
""
""
""
0.68976313
0.81893367
0.5280112
""
""
""
""
0.73740226
""
""
0.53174496
""
""
""
0.80651718
""
""
""
""
0.71730828
""
""
""
""
""
""
""
0.79841703
""
""
0.67033052
0.58797503
""
""
""
""
0.7635377
""
""
""
""
""
0.88353705
""
0.59617347
""
""
0.77825445
""
""
0.71742225
""
""
""
0.70310789
""
0.7189523
0.67309123
""
""
0.70922619
""
0.80121416
0.68082458
0.89595854
""
0.73422927
0.74523711
0.81870192
0.66365367
0.71841657
0.66687191
0.83630091
0.67068458
0.7017808
0.82193655
0.79170609
0.80364209
0.67442065
0.74438518
0.70157486
0.81909281
0.74104452
0.69897628
""
""
0.71636194
0.80263525
0.76781464
0.7358619
0.80485153
""
0.72078103
0.66825742
0.69809747
0.715303
0.73190135
0.63283998
0.70242053
0.77410471
0.72776085
0.7282939
0.73260581
0.63451529
0.71749616
""
0.71505743
0.70171112
0.69039202
0.73560339
0.8167482
0.73424459
""
0.70289427
0.80992788
0.77681237
0.70166463
0.76160502
0.62503105
""
0.67681813
""
""
""
0.72144967
0.68358642
""
""
""
""
""
""
""
0.76248294
0.55673611
""
0.88898247
""
0.80500352
0.75949067
0.85842097
0.73530483
""
""
""
""
""
""
0.72169417
""
""
""
0.59276742
0.73759359
""
""
""
0.75952065
""
""
0.75601053
0.73962921
0.73065007
""
""
""
""
""
""
0.73073471
""
""
""
""
""
""
""
""
0.6645121
""
0.67371619
""
0.66911602
0.61850297
0.70504659
0.61819512
0.61750275
0.6561659
0.70117366
0.67990571
0.71593028
0.64383703
0.66525495
0.46757907
0.63147074
""
0.68298674
""
0.72763568
0.5971505
""
0.67448163
0.70869309
0.7973789
0.62608993
0.66292214
""
""
0.68345267
0.70351607
0.5260781
""
0.4092198
""
""
""
""
""
""
0.74725765
0.66421139
0.64194351
""
0.71348351
0.5324533
""
""
0.71977001
0.59740919
0.59806979
0.58207089
""
""
0.6080991
0.66556954
0.84588742
0.54117131
0.68243515
0.80207276
0.80793357
0.52014321
0.60431123
0.61242366
0.56826699
0.67670476
0.58537096
0.62798256
0.48525017
0.71234912
0.5480327
0.75654137
0.72460669
0.74679625
0.83575565
0.62461871
""
""
0.61885697
0.64014286
0.60362118
""
""
""
""
""
""
""
0.62245244
0.76026821
""
""
0.61562568
""
""
""
0.88947159
0.32997087
""
""
""
0.83489192
""
0.66252774
0.71844137
""
0.64736432
0.84005946
0.41808069
0.65179467
0.46565968
""
0.58756655
""
0.66136724
0.41707209
""
0.81012321
""
0.64638793
""
""
""
""
""
0.54010969
""
""
0.57034624
0.63758636
""
""
0.65903777
""
""
""
""
0.81274831
0.56250703
0.83711308
""
0.60193038
""
""
0.67005318
""
""
""
0.68358904
""
0.62836885
""
""
""
""
""
0.68417281
0.80218315
""
0.77430975
""
""
""
""
""
""
""
""
""
0.61370778
0.86049473
""
""
0.76556605
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65610182
0.60483783
""
""
0.81617457
""
""
""
""
0.65664381
""
""
""
""
""
0.67866719
0.72505069
""
""
""
0.69241238
""
""
""
""
""
""
""
""
""
0.54790294
""
""
""
""
0.46732423
""
""
""
""
0.70765388
0.59903759
0.48548061
""
""
""
""
""
""
0.68006587
""
""
""
""
0.76500094
0.74830937
0.77227759
0.75480139
0.74002451
""
0.76508099
""
""
0.77451676
""
""
0.71982569
0.79060483
""
""
""
0.78852129
""
0.95618498
""
""
""
0.78554112
""
""
""
""
""
""
0.84455168
0.75562102
0.828942
""
""
""
""
0.91290498
0.78250343
""
""
0.63187021
""
0.51422477
""
0.71034008
""
""
0.47862992
""
""
0.73224914
""
0.80552411
""
""
""
0.66399455
""
""
""
""
0.51981431
0.63499492
""
""
0.85169673
""
""
0.81263018
""
""
""
""
""
""
""
""
""
0.7156992
""
""
""
""
0.73292249
""
0.67056054
""
0.53851223
""
""
""
0.65053201
0.53001565
0.78485268
0.67580026
0.81002778
0.72989345
""
0.48910648
""
""
0.61629337
0.83044016
0.64582813
0.49716565
0.81196684
0.70295364
0.62086284
""
""
""
""
""
""
""
0.78831667
""
0.90405786
0.58263642
""
""
""
""
""
""
""
""
0.62873739
0.68699139
""
0.58603549
""
""
""
""
0.47637492
0.76005083
""
0.70764363
""
""
""
""
""
0.71272886
0.68546307
0.67032367
0.72793341
0.78360486
""
0.59853601
0.73792022
""
""
0.66382062
""
""
""
0.64576513
""
""
""
""
0.81102455
""
""
0.69767034
""
0.60579801
""
0.53067273
""
""
""
""
0.64820689
""
0.78957921
0.92168701
""
0.79434627
0.85088629
0.64878851
""
