somecoll_asian_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046906978
""
""
""
""
""
""
""
0.06276723
""
""
""
0.24426895
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067725979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027908077
""
""
0.043354783
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15509874
""
""
""
""
""
""
""
""
""
0.012884787
""
""
0.095362
""
""
0.013518779
""
""
0.04373619
""
""
""
""
0.040853132
0.090969138
""
""
0.0059830369
""
0.085394748
""
""
0.14657988
""
""
0.055470064
0.060670719
""
0.0086842356
0.085751593
""
0.029395018
0.024889082
""
0.017960113
0.013072552
0.011917133
0.038278252
0.059201796
0.014377329
0.041300677
0.0093677556
0.045534931
""
""
""
0.020429468
0.051606916
0.063966297
0.12122887
""
""
0.058356304
""
0.018879725
0.048287939
""
0.076274306
""
0.054899815
""
""
""
0.054065146
""
""
""
""
""
""
""
""
""
0.085227065
""
0.026813302
""
""
0.058358442
""
""
""
""
""
""
""
""
0.046503887
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035098493
0.040780786
""
""
0.045954384
0.053015348
""
""
""
0.051211864
""
0.070990086
0.052808132
""
""
""
0.10650039
0.034503136
""
""
""
0.0257002
""
""
""
""
0.048590124
0.10859282
""
""
""
""
""
""
""
""
""
""
""
0.035636444
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034546338
""
""
0.057488438
""
0.046837766
0.22763455
0.044936482
0.13856554
0.070786551
0.089933746
""
""
""
""
""
0.060281638
""
""
""
""
0.13072442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089076571
""
""
""
""
""
0.13646714
""
0.046091598
""
""
0.022154262
""
""
""
""
""
""
""
0.060775783
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04823342
""
""
""
""
""
""
0.034977652
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029196747
0.014457451
0.10130282
0.055248786
0.12023974
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065839574
""
""
""
""
""
0.0090901079
""
""
""
""
""
0.011956761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
