kir_native_asian_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09517993
""
""
""
""
""
""
""
0.10517446
""
""
""
0.071524084
""
0.11382422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066284887
""
""
""
""
0.12921488
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034363274
""
""
0.062899977
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080211714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02833494
""
""
0.095218949
""
""
0.027583368
""
0.135208
0.030440617
""
0.078639291
""
""
0.044345655
0.092203878
""
""
0.012221809
""
0.089907549
""
""
0.081281282
""
""
0.070429869
""
""
0.019937545
0.081342697
""
0.038838774
0.023299852
""
0.037387956
0.02398284
0.026711326
0.035324972
0.0925861
0.032612868
0.065738313
0.023204885
0.078934863
0.077130139
""
""
0.04785984
0.059682146
0.057128951
""
""
""
0.06259311
""
0.038659677
0.10262028
""
0.056388553
""
0.057365596
""
""
""
0.088029459
""
""
""
""
""
""
""
""
""
0.057880782
""
0.14633031
""
""
0.060774282
""
""
""
""
""
""
""
""
0.049734287
""
""
""
""
0.09099026
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10377636
""
0.054218728
0.063384101
0.12346611
""
0.063531443
0.085005157
""
""
0.1058123
0.079242572
""
0.080138564
""
""
0.066458151
""
0.06782981
0.052967865
""
""
""
""
""
""
""
""
0.066137992
0.084850155
""
""
""
""
""
""
""
""
""
""
""
0.053433236
""
""
""
""
""
""
0.093925834
""
""
""
""
""
""
""
0.073120698
""
""
0.085198
""
0.052347548
""
0.070009232
0.076125368
0.049437005
0.082262672
""
""
""
""
0.09071146
0.077901177
""
""
""
""
0.059472904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074136309
""
0.066318229
""
""
0.16482888
""
""
""
""
""
""
""
0.061650936
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069257908
""
""
""
""
""
""
0.053167701
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10493047
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036503382
0.011027933
0.050876785
0.038976513
0.07668037
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02474284
""
""
""
""
""
0.057839043
""
""
""
""
