pos_hours_other_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054191042
""
""
""
""
""
""
""
0.13358957
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042703442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038775075
""
""
0.079477064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11298738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029217925
""
""
""
""
""
0.041065648
""
0.14563806
0.092345618
""
""
""
""
0.093935445
""
""
""
0.019244591
""
0.057776965
""
""
0.10913821
""
""
0.073406205
""
""
0.037218813
0.101972
""
0.041001093
0.039506607
""
0.040319588
0.026607899
0.039530996
0.064603388
""
0.03827282
0.087662563
0.029036826
0.11885338
0.15076533
""
""
0.061260421
0.042302027
0.096375331
""
""
""
0.12112775
""
0.055696476
0.12795381
""
0.086934254
""
0.056562953
""
""
""
0.019135782
""
""
""
""
""
""
""
""
""
0.091364972
""
""
""
""
0.055636384
""
""
""
""
""
""
""
""
0.070019908
""
""
""
""
0.019473338
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053554818
0.081697032
""
""
0.10670744
0.042019937
""
""
""
0.13648677
""
0.10349716
""
""
""
""
0.10559381
0.077646591
""
""
""
""
""
""
""
""
0.048271473
0.087789141
""
""
""
""
""
""
""
""
""
""
""
0.072216466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040948063
""
""
0.099320412
""
0.064016432
""
0.060880579
""
0.092551418
""
""
""
""
""
""
0.10241509
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082541205
""
""
""
""
""
""
""
""
""
""
0.11752483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085062891
""
""
""
""
""
""
0.11516868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11940649
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057844535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043161906
0.015679553
0.073227562
0.043924902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035142444
""
""
""
""
""
0.038863078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15812746
""
""
""
0.068357654
""
""
""
""
""
""
""
""
""
""
