hours_wk_asian_male_mean
""
""
""
""
""
""
36.355759
""
""
""
""
34.67099
""
""
27.302166
""
""
""
""
""
""
33.516624
""
""
39.419231
""
""
""
37.749817
""
""
""
41.688938
41.971672
""
36.204659
""
""
""
""
""
""
""
""
""
""
31.740292
""
42.109119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.003136
""
""
""
""
31.129932
""
""
""
""
""
""
""
""
""
""
""
""
""
37.367916
36.669472
""
39.714024
34.176922
""
""
38.942295
43.414993
40.618385
""
""
""
""
45.43182
""
31.621374
""
45.489552
""
""
""
""
""
""
""
""
""
""
""
""
""
37.102844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.005627
""
""
""
""
""
""
""
""
38.5588
""
38.952972
""
""
""
""
39.24984
36.733635
""
""
""
""
""
41.710747
""
""
""
""
39.598145
""
""
39.80582
""
""
38.637085
""
""
""
41.157761
""
""
""
""
""
37.056187
""
""
""
""
""
""
39.097477
41.263943
""
""
""
""
""
""
""
""
""
""
41.221138
""
""
""
""
""
""
39.514687
""
""
""
42.40678
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.271107
""
""
37.040077
""
""
""
""
""
""
36.32708
""
43.929344
""
31.361702
38.11776
37.958836
36.870968
37.056877
38.970505
39.340477
37.544868
39.628819
""
""
""
""
""
""
37.547943
""
""
""
35.877369
""
""
37.225658
37.473976
""
36.595055
40.226826
""
""
""
""
""
""
""
""
""
""
""
""
34.92786
""
""
""
""
""
""
""
""
""
""
""
""
34.856827
33.012527
""
""
32.475414
27.012356
""
""
38.100468
""
""
""
""
""
""
""
""
""
38.915085
36.564964
34.656029
""
37.571491
37.143917
""
""
36.470928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.871365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.552578
""
""
43.954571
""
""
""
""
""
""
36.632763
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.991905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.205444
""
""
""
""
""
""
40.974007
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.163624
""
""
""
40.845787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.707134
""
37.887859
""
""
""
""
""
""
""
""
""
""
31.307829
""
""
""
37.88316
32.963181
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.053093
37.044235
39.24622
""
""
""
""
""
""
""
""
""
""
35.665882
""
""
""
""
""
41.966965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.354183
33.041534
32.335297
""
""
""
""
""
32.525299
""
35.60136
""
37.692993
""
""
""
""
""
""
38.637318
""
""
""
""
""
""
""
""
""
""
""
34.371426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.349815
35.409859
33.449936
34.762142
33.303921
34.023018
""
""
""
42.835548
34.709766
35.317883
33.749496
""
""
34.141422
""
35.788189
34.438732
""
""
""
""
30.436274
""
""
33.185452
""
39.693775
""
""
""
""
""
""
""
""
""
""
""
35.86805
