proginc_asian_male_p1
""
""
""
""
""
""
-0.014000262
""
""
""
""
0.039193064
""
""
-0.0024486606
""
""
""
""
""
""
0.023287036
""
""
-0.0090345442
""
""
""
-0.0037321122
""
""
""
0.00015617836
0.018730361
""
-0.0066086086
""
""
""
""
""
""
""
""
""
""
-0.0024567784
""
0.022459988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11353029
""
""
""
""
-0.0042996262
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.015562787
0.0042317724
""
-0.0045295865
0.010885504
""
""
-0.0074473131
0.021643905
-0.0079056611
""
""
""
""
0.032591052
""
0.12022664
""
-0.0096159671
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0012245696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.035075527
""
""
""
""
""
""
""
""
0.019235073
""
-0.0010997676
""
""
""
""
-0.0009269251
-0.01572484
""
""
""
""
""
0.004193245
""
""
""
""
-0.03254028
""
""
0.02397033
""
""
-0.012434571
""
""
""
-0.0073186788
""
""
""
""
""
-0.041375689
""
""
""
""
""
""
-0.056755781
-0.0046250429
""
""
""
""
""
""
""
""
""
""
0.079794206
""
""
""
""
""
""
0.0059670997
""
""
""
0.0067373067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092252195
""
""
0.048070852
""
""
""
""
""
""
0.0020426272
""
0.18730894
""
-0.029112428
0.0019193897
-0.0059503955
0.0183351
0.015458279
-0.0039696149
0.0042109997
-0.0021110403
0.18495695
""
""
""
""
""
""
0.0099918758
""
""
""
0.043691345
""
""
-0.0016339448
0.12481862
""
-0.02235665
-0.00065910368
""
""
""
""
""
""
""
""
""
""
""
""
0.011891269
""
""
""
""
""
""
""
""
""
""
""
""
-0.016716909
0.28895852
""
""
-0.019000806
-0.0067613558
""
""
-0.0018002503
""
""
""
""
""
""
""
""
""
0.030755516
-0.019590499
-0.081932671
""
0.0044187806
0.019072605
""
""
0.01353607
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0084821396
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0019787813
""
""
0.01896541
""
""
""
""
""
""
-0.018174835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0019050183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15261093
""
""
""
""
""
""
0.0013355917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.011997852
""
""
""
0.019998744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.041699793
""
0.00072939071
""
""
""
""
""
""
""
""
""
""
0.085186385
""
""
""
0.0056676455
0.005386861
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014752268
0.026301173
0.011219902
""
""
""
""
""
""
""
""
""
""
-0.0048284535
""
""
""
""
""
-0.013002715
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024465255
-0.028750328
0.0078815967
""
""
""
""
""
-0.014962389
""
0.0091770822
""
-0.0010244214
""
""
""
""
""
""
0.042100795
""
""
""
""
""
""
""
""
""
""
""
0.10518304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033907618
0.0052047921
0.016145723
0.061329361
0.040127721
0.0013477688
""
""
""
-0.010029022
-0.0025273897
0.012357757
0.044796821
""
""
0.0061359564
""
0.019818183
0.010497274
""
""
""
""
0.0033712105
""
""
0.084703438
""
0.015320752
""
""
""
""
""
""
""
""
""
""
""
0.0052003791
