kir_white_female_p10
0.29778647
0.3369666
0.34840804
0.26250911
0.28813776
0.30364746
0.29454878
0.30221805
0.32854685
0.30119419
0.28920725
0.31539997
0.36696368
0.33111358
0.32490861
0.3271153
0.29373935
0.30977106
0.3578018
0.30336702
0.33281943
0.29981074
0.33797157
0.34009778
0.3033762
0.33419988
0.27165562
0.29939282
0.27759531
0.29758343
0.31093532
0.51922488
0.31908602
0.35390458
0.32807744
0.30042198
0.32684997
0.32439005
0.28605831
0.30451468
0.33197364
0.30487207
0.32468304
0.35966107
0.32616171
0.32736513
0.28850761
0.300978
0.31027782
0.2942993
0.34308615
0.31249568
0.41587207
0.29607877
0.32626903
0.34000978
0.29679376
0.31401747
0.32549575
0.35489294
0.29706398
0.32117677
0.31619248
0.26890859
0.27658474
0.40263391
0.30712202
""
""
0.42270714
0.43691045
""
0.2195444
""
0.37393689
0.34723312
0.40446329
0.43329269
0.40361187
0.40257391
0.36205027
""
""
0.38156098
0.19221751
0.36691791
""
0.43961072
0.34598923
0.34541586
""
0.35257545
0.35659036
0.33804467
""
0.34201372
0.35506752
0.36002097
0.36389929
0.34802067
0.31048718
0.2156868
0.3999337
0.39313266
0.36553982
0.34943911
0.37223095
0.34967861
0.42329282
0.35287884
0.33408642
0.35092583
0.31272629
0.34598234
0.35495359
0.32232171
0.28954563
0.41076246
0.35760078
0.34083328
0.32981634
0.32339036
0.30564213
0.35694626
0.33216208
0.32230428
0.33499435
0.30599594
0.33263493
0.32564944
0.35689729
0.29802552
0.30899462
0.34314802
0.31870434
0.37571672
0.33492944
0.3264353
0.31634051
0.33724216
0.32557154
0.34626859
0.33886233
0.33854869
0.3000603
0.31158409
0.28657898
0.30258843
0.29650494
0.37613478
0.31534818
0.30070817
0.31891623
0.31374362
0.32177803
0.3181133
0.32191953
0.31273302
0.32133642
0.36746135
0.28473207
0.35307264
0.3453826
0.28887004
0.3542555
0.32609671
0.27490583
0.33381066
0.32690787
0.38312462
0.34224674
0.3228893
0.34904778
0.32687694
0.31805971
0.36330324
0.32476705
0.34279305
0.32248664
0.34768087
0.32351306
0.31653264
0.35713413
0.31674552
0.30998465
0.33372167
0.42195734
0.38235402
0.37502837
0.35241753
0.32983264
0.36273989
0.41368878
0.33065885
0.4000752
0.35776186
0.35053796
0.36415187
0.33412591
0.40986788
0.32932526
0.34794056
0.38018084
0.33644572
0.44491974
0.35762909
0.45260653
0.36233804
0.37898976
0.34728804
0.40578732
0.43598351
0.39687392
0.40446991
0.4024168
0.4410865
0.39680728
0.37646613
0.37573102
0.39171794
0.40518889
0.36763513
0.40382671
0.5027315
0.37067625
0.39723566
0.46239507
0.40134531
0.43877068
0.41580197
0.35516608
0.40967909
0.38297871
0.37571049
0.41548756
0.35057202
0.34924644
0.3311792
0.34245801
0.35102722
0.36179501
0.40375134
0.39911744
0.32006824
0.36549211
0.36337024
0.42432415
0.42607668
0.35359269
0.32354781
0.41922784
0.38405073
0.37607974
0.35587361
0.48101637
0.37891492
""
0.34640479
0.39161938
0.3558684
0.39885822
0.4824678
0.41694409
0.41112551
0.42090598
0.36210442
0.35688657
0.4086954
0.35190794
0.33150694
0.39625919
""
0.38814053
0.36348614
0.40712485
0.41842359
0.41104335
0.30411106
0.39540848
0.39752647
0.4059951
0.39771867
0.37682042
0.34141803
""
0.36590037
0.31378555
0.36054128
0.39927968
0.33421481
0.4817031
0.39874446
0.46914709
0.47053215
0.34703794
0.35063231
0.33429
0.34249684
0.37122828
0.32778165
0.31941068
0.55580264
0.44905987
0.34334919
0.38219631
0.42574021
0.38234919
0.45418116
0.48176733
0.44744483
0.40945837
0.43153724
0.43723622
0.37776113
0.4188906
0.36473608
0.36412862
0.3829543
0.37440798
0.43362221
0.37736139
0.29610926
0.33379677
0.32325718
0.35596296
0.42242801
0.28978604
0.38193312
0.3435106
0.32476097
0.42172083
0.31789631
0.28679129
0.28121224
0.3413426
0.32518053
0.37740907
0.3149071
0.33167112
0.32413232
0.37103355
0.32437488
0.32305941
0.30810365
0.33551064
0.35070398
0.33943188
0.34974596
0.35007477
0.36108607
0.32762098
0.37502614
0.34050891
0.34283289
0.373256
0.38638026
0.32018295
0.32845497
0.27983209
0.36185902
0.34057394
0.38272947
0.44649595
0.40796462
0.32073459
0.33826908
0.30303591
0.36712444
0.36002988
0.41161475
0.33390766
0.3831861
0.3343935
0.30080166
0.35402268
0.37166983
0.32597965
0.38227057
0.39520282
0.30663332
0.31154019
0.31773782
0.35555452
0.36573166
0.36509153
0.33632696
0.29164925
0.30863941
0.32258922
0.3339586
0.38482958
0.34042647
0.32279325
0.31754237
0.3136144
0.32969394
0.28825122
0.32992667
0.31735805
0.31622237
0.32208303
0.29911771
0.31295887
0.32478115
0.28960583
0.4066534
0.2988964
0.27041146
0.29909226
0.30383164
0.30270028
0.33128825
0.32737926
0.30829832
0.37385097
0.36490515
0.43820974
0.309111
0.31481501
0.38419202
0.32772198
0.34392723
0.33155981
0.30888703
0.32151675
0.25413752
0.3295345
0.28742155
0.31658944
0.36212733
0.40245238
0.36990616
0.2849645
0.32572752
0.31541881
0.30165744
0.23906772
0.34119385
0.29580131
0.33641991
0.26034996
0.32628703
0.40515995
0.31702718
0.34911078
0.35321257
0.41683811
0.28853384
0.31648329
0.33559257
0.30354396
0.33210528
0.31485075
0.39399251
0.33749881
0.33582208
0.40653419
0.27882999
0.29695532
0.33395335
0.29915515
0.31015092
0.32932261
0.35981217
0.31156361
0.28900304
0.31490135
0.30023405
0.3014296
0.25937667
0.34568658
0.32855582
0.28210852
0.33609217
0.34666628
0.31900695
0.34233844
0.29742372
0.33835524
0.33973646
0.31904626
0.34458053
0.28853962
0.30317906
0.33965203
0.31520948
0.34261835
0.3589831
0.34791213
0.32715794
0.32660869
0.27860162
0.32300213
0.30240983
0.3498849
0.31472766
0.31946993
0.35079709
0.31614113
0.30325767
0.33301914
0.31089216
0.29715732
0.32273102
0.3448717
0.34032735
0.30251628
0.29223898
0.35995707
0.40710026
0.31270239
0.25514814
0.30445012
0.29582027
0.37958354
0.33384374
0.35948741
0.20673549
0.33032984
0.33800212
0.29721034
0.38443485
0.33679408
0.31617838
0.31117466
0.31766093
0.32289469
0.30902976
0.34132627
0.33832744
0.33939177
0.28315544
0.30008411
0.31261238
0.29454088
0.2681663
0.31947005
0.29743925
0.33106515
0.31274655
0.32481799
0.29032731
0.33495304
0.3717514
0.27477118
0.31246033
0.37961894
0.36468795
0.47701165
0.41569075
0.35388303
0.29977912
0.31800246
0.32658491
0.30443946
0.35178989
0.28282937
0.38108394
0.36930901
0.31276718
0.34568137
0.29973483
""
0.32963753
0.31527665
0.31964993
0.24842064
0.32189766
0.47117832
0.31375149
0.36643073
0.30898863
0.32621986
0.38814691
0.38686767
0.33063015
0.33193657
0.33517626
0.39676496
0.3805784
0.23078728
0.41888186
0.31586933
0.34552884
0.37053478
0.32112756
0.32275
0.33613434
0.29634881
0.33149892
0.38999689
0.35411498
0.3670153
0.34582102
0.34430572
0.33838585
0.34165117
0.37658167
0.31819865
0.3820264
0.38865024
0.37545186
0.31900859
0.37077007
0.32345802
0.40510708
0.34065062
0.40644926
0.32364085
0.4382039
0.34195283
0.32793942
0.36067963
0.31399524
0.33133346
0.4322198
0.34592322
0.36353031
0.35688201
0.32029158
0.38707319
0.31053254
0.34582597
0.34960499
0.35911033
0.34359542
0.33048621
0.38645414
0.29090646
0.33089629
0.34874856
0.3653703
0.35384548
0.38566881
0.33654362
0.35442263
0.40801337
0.30975962
0.38713485
0.35963362
0.3566719
0.33407441
0.40846655
0.34756374
0.32037035
0.35012108
0.37189475
0.32847092
0.36938795
0.40362278
0.36197084
0.32208183
0.32945135
0.33661547
0.36333919
0.3976987
0.32490632
0.29013059
0.37095156
0.38164687
0.43296626
0.34448746
0.34103233
0.30546439
0.35531205
0.35075042
0.33297512
0.37117246
0.35785455
0.34446049
0.32040229
0.39276791
0.36460888
0.33524185
0.35221809
0.34580553
0.28923562
0.36095181
0.37599403
0.35830003
0.36453021
0.3325128
0.36621472
0.33245999
0.29193574
0.32115668
0.30828479
0.35690051
0.35181352
0.33014256
0.33001876
0.35116306
0.37596536
0.31260028
0.35974559
0.33760202
0.35367429
0.35508493
0.3054181
0.37570074
0.31007797
0.34924459
0.35699859
0.317808
0.33037466
0.3272593
0.28783572
0.32203802
0.3360042
0.29927126
0.33776546
0.30746666
0.32084408
0.30037752
0.38885617
0.3306191
0.30426371
0.3459931
0.30955169
0.32976231
0.32360071
0.34551987
0.32778072
0.31868124
0.37338778
0.34117791
0.3194423
0.37219405
0.31476334
0.30512825
0.31018662
0.32792491
0.33265305
0.29741296
0.31292319
0.33113825
0.34356201
0.32223868
0.33736885
0.24311173
0.33434337
0.32849538
0.28874174
0.29758132
0.32765028
0.34424144
0.35610655
0.31056115
0.32677093
0.33665964
0.31031379
0.34065029
0.31751457
0.31233451
0.31763718
0.28615442
0.34492949
0.29328698
0.28514868
0.33561248
0.30061299
0.33614522
0.32189122
0.32810453
0.37680417
0.34535554
0.34258991
0.29066172
0.34092829
0.33000329
0.30602884
0.33724064
0.29503596
0.35052586
0.334986
0.31119263
0.33825582
0.32198349
0.31076267
0.32202074
0.30263662
0.361543
0.31612816
0.32296559
0.30067718
0.3029663
0.32578456
0.3702741
0.4663386
0.46102461
0.48068681
0.38370055
0.43028241
0.42427489
0.39898315
0.40202099
0.42966309
0.43230751
0.41163409
0.43516251
0.40139157
0.48554647
0.43563306
0.44527793
0.40347677
0.4493123
0.42900953
0.40892467
0.39567846
0.45056903
0.39179152
0.45762384
0.40120515
0.4022142
0.38266894
0.49927673
0.36264315
0.45115411
0.44333592
0.40656996
0.42814738
0.40761513
0.42773968
0.36085176
0.39511254
0.47016662
0.41980603
0.41079569
0.42822605
0.44107491
0.43286383
0.39324984
0.48506686
0.48362157
0.40785739
0.44506258
0.42650828
0.39651465
0.40618044
0.4232198
0.46052495
0.38416219
0.50919068
0.3574512
0.38941994
0.38356435
0.4204115
0.48042798
0.42722529
0.39455438
0.39799058
0.38858217
0.43337858
0.43377954
0.37184829
0.39303765
0.39601505
0.3702555
0.45773047
0.4570412
0.3778041
0.44771209
0.46936092
0.40034759
0.39433917
0.36975008
0.40730256
0.40421554
0.47260916
0.36276382
0.46885514
