kir_stycz_hisp_female_p25_se
0.019612925
0.01902331
""
0.014399779
0.011698582
0.032911561
0.0084866043
0.036767635
0.039409686
0.016861113
0.015376978
0.0075313915
""
0.03164798
0.013655155
""
""
0.016573418
""
0.047416214
0.014947159
0.0089971926
0.018940093
0.020013984
0.0076134433
0.042719699
0.014292064
0.011699161
0.0088413563
0.032379489
0.036887694
0.02931756
0.011324916
0.012714533
0.038465906
0.015239181
0.04125268
0.027635157
""
""
0.01814135
""
""
""
""
0.046029728
0.0061019119
0.019166129
0.01358752
0.023195583
0.016948773
0.017093921
0.021665055
""
""
0.013675999
""
""
""
0.024244351
0.037068576
0.011942878
""
0.038994834
0.045830581
0.047978751
""
""
0.041243225
""
0.042703267
0.050166272
0.041002762
0.025451517
0.036236096
""
0.028245365
0.033791922
0.054378975
0.0094826175
0.035658147
0.026069902
0.046421159
0.027786426
0.0091564255
0.027974192
0.033364881
0.013955554
0.014931177
0.015054631
0.022962118
0.034664012
0.033351991
0.017768513
0.042270001
0.050532065
0.023447659
0.0080257151
0.0029143
0.0053950031
0.0064460519
0.0013383052
0.0036578851
0.0046599833
0.0088960342
0.0026855029
0.0071203155
0.0070766611
0.022371855
0.010027346
0.018639117
0.020673728
0.011889519
""
0.013116597
0.010976562
0.012614349
""
0.043920923
""
0.014931628
0.026997726
0.035613786
0.017727131
0.038696267
0.015638281
0.018992985
0.027639911
""
0.042380609
0.0046269516
0.03292207
0.019651057
0.036121067
0.0085769417
0.037549812
0.015279967
0.012916938
0.035955485
0.035454508
0.016130196
0.022224873
""
0.037686504
0.02688211
""
0.021122739
0.033266291
""
""
0.037378024
0.012315965
0.034195051
""
0.011394366
0.014931309
""
0.022359079
""
""
""
""
0.020550199
0.0083070416
""
0.0029976068
0.057791281
0.047333047
""
0.012283222
0.0044509959
0.0099379262
0.02080472
0.0086557791
0.032883745
0.03488268
0.012123399
0.005663102
0.027888229
0.053947777
0.047046769
0.044469692
0.013004667
0.041405369
0.039782122
0.011532323
""
0.052328654
0.016537208
""
0.050569963
0.022647629
0.012441238
0.052840471
""
0.041689768
0.014006973
0.019665753
0.0072354483
0.02141715
0.0090084951
0.011402122
0.025512045
0.022783557
0.017230598
0.010165964
0.0082847746
0.033484023
0.032830514
0.013806879
0.026372319
0.023543078
""
0.058969505
0.0061254906
0.019769805
0.0079730768
0.0061774282
0.044064123
0.037137471
0.051518321
0.046937302
0.033294201
0.058596138
0.010038621
0.02494894
0.038507015
0.025833188
0.011751014
0.011451794
0.012580827
0.019820938
""
0.037784316
""
0.046845675
""
0.030203586
""
0.042343765
0.028509554
0.019045671
0.030041588
0.017817786
0.051342789
0.034410547
0.026966413
0.010691441
0.032125454
0.029312974
0.0056645907
0.025868587
0.028518459
""
0.022149662
0.038286395
0.02022648
0.01132587
0.030764906
0.010906187
0.031799734
0.0057976758
0.0048892437
0.0079558939
0.0081609022
0.0010320392
0.0086279986
0.0017329506
0.0028203609
0.0095836055
0.01408667
0.033827588
0.046884798
0.033354543
""
""
0.016720187
0.049234878
0.061226644
0.039916538
0.0048236307
""
""
0.002790804
0.01119764
0.055176597
0.0053938758
0.0033092531
0.032621134
0.054304291
""
""
0.057106264
0.057049859
0.070606343
0.034502555
0.058880623
0.020142984
0.021801669
0.030991977
0.007011483
""
0.047788896
0.028309161
0.021404797
0.032454189
0.071090259
0.017046602
0.025986491
""
0.015609765
0.027616894
0.026196191
0.023152426
0.017440848
0.014686209
0.053421117
0.021184739
0.02728905
0.029008728
0.04878667
0.014564522
0.050841257
0.035549648
0.073215112
0.024441458
0.02067697
0.034527816
0.025756612
0.010427825
0.052186813
0.011381281
0.0081926873
0.0050919112
0.017180882
0.0016224522
0.0075480086
0.02309023
0.037771828
0.0090605356
""
0.034006979
0.033263747
0.02123764
0.037735473
""
0.034842003
0.024781229
""
0.032365963
0.035717778
0.029484116
0.033388261
""
0.039947167
0.025973875
""
0.029728141
0.050686765
0.030412186
0.024562607
""
0.032904584
""
""
""
0.041030355
""
""
""
""
""
0.064196765
""
""
""
""
""
""
0.046327408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026232867
0.062818684
""
""
""
""
""
0.050262224
0.046057265
""
0.022483218
0.01991415
""
""
""
0.041085072
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019671209
0.038480133
0.044095293
0.02532213
""
0.028788131
0.024359319
0.034343783
0.013431807
0.04355146
""
0.036015056
0.018915659
""
""
""
""
0.014111185
0.015464642
0.038926821
""
0.025291143
0.021524265
0.041550633
""
0.01695532
0.010754917
0.050731145
0.016369687
0.037847392
0.042940255
0.0075312946
0.021945685
0.05140958
""
""
""
0.029139273
0.0056734434
""
""
0.0052281781
0.015663328
0.033320621
""
""
""
""
0.042836886
""
0.056633584
0.034311697
0.016126536
0.055867732
0.017996158
""
0.042017803
0.004951152
0.002517649
""
""
0.014134116
0.024834296
0.022683755
0.070911646
""
""
""
""
""
0.028401267
""
""
0.019818133
0.012384652
0.008117198
0.024625015
0.026383584
0.045132115
0.019843239
0.02179634
0.032936759
0.0058403295
0.02641133
0.02661832
""
""
0.023630718
0.048967555
0.017788509
0.019178504
0.01616828
""
0.016123641
0.010986369
0.021046931
0.0077124387
0.037919268
0.007175169
0.036761921
0.035275295
0.017969131
0.0016502807
0.0097858272
0.027269591
0.007882813
""
0.0057329717
0.027098315
0.0061667562
0.0039080409
0.0076274071
0.010466907
0.0049224389
0.01483294
0.031132549
0.032625906
""
0.0077614016
0.010529856
0.024672106
0.046765693
0.014211652
