somecoll_natam_pooled_mean_se
""
""
""
""
""
""
0.085099295
""
""
""
""
0.058301467
""
""
""
""
0.098397374
""
""
0.10578466
0.10139047
0.023321895
0.067535326
""
0.079845756
""
0.094082691
0.11466524
0.067158051
""
""
""
0.067585871
0.11613904
0.1107359
0.10896484
""
""
""
""
""
""
""
""
""
""
0.06678801
0.049919821
""
""
0.090506792
""
""
""
""
0.089305706
""
0.097113885
""
""
""
0.08320868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10360292
""
""
""
""
0.0769324
""
""
""
0.05026111
0.093713865
""
""
""
0.11230846
""
""
""
""
0.074986853
0.11441737
""
0.06707985
0.087208778
""
0.11294898
0.07263463
""
0.077417374
""
""
""
""
""
""
0.10093207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065348558
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065967664
""
""
""
0.10355703
""
""
0.079854384
0.073879965
""
""
""
""
""
""
""
0.059992287
""
0.04605132
0.082120068
0.10546983
0.037995275
""
0.034880552
0.093774684
0.08903572
0.079358861
""
""
0.085328907
0.051907107
0.088851981
0.067904182
""
""
0.10937218
""
""
0.094069406
""
""
""
""
""
""
""
""
""
""
""
""
0.096557267
""
0.095443062
""
""
""
""
""
0.082740195
""
""
""
""
""
""
""
""
""
""
0.077665225
""
""
""
""
""
""
0.076490775
""
""
""
0.088934891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072504148
""
""
0.046439264
""
0.07304094
""
""
""
""
""
""
""
""
""
0.089536764
""
""
0.048100475
""
0.056427907
0.056139931
""
0.11414286
""
""
0.096588604
""
0.097071961
0.10277478
""
""
""
0.078794532
""
""
0.046973139
0.10891951
""
""
0.058784481
""
0.062046003
0.090108551
""
0.08795023
0.066546455
0.10093848
""
""
""
""
0.079558298
0.031481933
""
0.056382548
""
""
""
""
0.093648218
""
""
""
""
""
""
0.066641763
0.058319066
0.055186819
0.080704071
0.11079167
0.10676698
""
0.10709281
""
""
""
""
""
""
""
0.097935423
""
""
0.11599037
0.053614486
""
0.047883201
""
""
""
0.067420833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045811158
""
""
""
""
""
""
""
""
""
0.07940384
""
""
""
0.06472788
""
0.051539563
0.10344868
""
""
""
""
""
""
0.080502182
""
""
""
""
0.079563886
""
0.096092083
""
0.067290068
""
""
0.073256083
0.078490585
""
0.091636613
0.038457602
""
""
0.074021555
0.071634524
""
""
""
""
""
""
""
""
""
0.11088483
""
""
0.087166339
0.085417978
""
0.070825987
""
""
""
""
""
""
""
""
""
0.11750545
""
""
""
0.044830285
0.079180241
""
""
0.070024751
""
""
""
0.064310998
""
""
""
""
""
0.079314224
0.078542717
0.06983348
""
""
0.065787405
""
""
""
""
""
""
0.077480592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090100944
0.039692864
""
""
""
""
""
""
""
""
""
""
""
""
0.09604843
""
""
0.052286122
0.055236291
""
""
""
""
0.039468635
""
0.051783517
""
""
""
""
""
""
0.086626671
""
0.034279417
""
""
0.025338903
0.021026509
0.035027049
0.059542239
0.014109426
0.041163191
""
0.070743836
0.078369103
0.082284905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094375044
""
0.079348676
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043156773
0.083283268
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048367873
0.036077671
""
""
""
""
0.044329278
""
""
0.04367191
0.081379898
0.04926914
0.018537356
0.036600139
0.05438197
""
0.044656582
""
0.028054394
""
""
0.039540395
0.038581327
0.062077213
0.13072586
0.1046245
0.093094826
0.082712941
0.020770699
0.04596499
""
0.038758773
0.05108593
0.062001344
0.07996849
""
""
""
0.065445878
0.060307596
""
""
0.11316386
0.058789186
""
""
""
""
""
""
""
0.063565336
0.10294534
""
""
""
""
0.061779641
""
""
""
0.045620847
""
""
""
0.023104783
""
0.02075601
0.081290103
0.033774
""
""
0.019906966
0.028660297
0.073663756
0.017377865
""
""
""
0.074037105
""
""
0.092864238
""
""
""
""
0.088180572
0.044933621
""
0.064870141
""
""
""
""
""
""
0.071155615
""
""
0.078188159
0.065294534
0.08944954
0.099245928
0.079961352
0.06766887
0.071186498
0.045714296
0.065277874
0.037899692
0.058209196
0.061448693
""
""
0.042338446
0.064099856
0.042186297
0.044036023
""
0.080931157
0.037789363
0.068602584
0.091401935
0.022742562
0.091900982
""
""
""
0.050297558
0.067881256
0.072807491
0.041075394
0.11818212
0.047789138
0.10819507
0.052620895
0.063086309
""
""
0.098799296
""
""
""
0.051734947
0.076952681
0.022555415
