kir_native_natam_female_p10
""
""
""
0.35880876
""
""
0.24745706
""
""
""
""
0.2797628
""
""
""
""
0.29431176
""
""
""
0.23747872
0.32227221
0.34695527
""
0.29008603
""
""
""
0.22633317
""
""
""
0.49693924
0.24041633
0.25705239
0.35117927
""
""
""
""
""
""
""
""
""
""
0.3624723
0.28806657
""
""
0.16878228
""
""
""
""
0.34866446
""
0.39213854
""
""
""
0.19212449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16932824
""
""
""
""
0.31553546
""
""
""
0.35160238
0.3154633
""
""
""
""
""
""
""
""
0.24350424
""
""
0.49360681
0.4728722
""
0.34361967
0.31347495
""
0.32590055
""
""
""
""
0.36127725
""
0.24170557
0.27979866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24398582
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26847839
""
""
""
""
""
""
0.35568187
0.38807526
""
""
""
""
""
""
""
0.36775085
""
0.32001889
0.32218987
0.18445097
0.30024624
0.21914381
0.292882
0.33662966
0.34305593
0.34540471
0.31756496
""
0.23234598
0.23143843
0.39594051
0.36090666
""
""
0.31012607
""
""
0.36728898
""
""
""
""
""
""
0.20686869
""
""
""
""
""
0.1960301
""
""
""
""
""
""
0.29103279
""
""
""
""
""
""
""
""
""
""
""
0.30305803
""
""
""
""
""
""
0.369975
""
""
""
0.37410045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2761035
""
""
0.33906242
""
0.36491349
""
0.30049607
""
""
""
""
""
""
""
0.43197197
""
""
0.27430612
""
0.42668587
0.28965193
""
0.4648678
""
""
0.38895094
0.28902236
""
0.25430486
""
""
""
0.38245806
""
""
0.34448951
0.31683463
""
""
0.36945406
""
0.39793026
0.31966293
""
0.27665621
0.37561765
0.17658399
""
""
""
""
0.27773541
0.23976418
""
0.3568542
0.15425511
""
""
""
0.52846622
""
""
""
""
""
""
0.36636794
0.32970014
0.31759667
0.300574
0.10317014
0.28216445
""
0.27131206
""
""
""
""
""
""
""
""
""
""
""
0.31484875
""
0.37287727
""
""
""
0.46405974
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29900166
""
""
""
""
""
""
""
""
""
0.17851374
""
""
""
0.23994169
""
0.37109369
0.32016742
""
""
""
""
""
""
0.34213406
""
""
""
""
0.19504756
""
0.32061586
""
0.31178287
""
""
0.27845547
0.18699096
""
0.28912997
0.27326554
""
""
0.26550496
0.18398646
""
""
""
""
""
""
""
""
""
0.22740768
""
""
0.29663628
0.21531694
""
0.37788501
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32105941
0.23170818
""
""
0.30004123
""
""
""
0.33691034
""
""
""
""
""
0.30132446
0.31480777
0.35608226
""
""
0.3099322
""
""
""
""
""
""
0.39706442
""
""
0.30141148
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29525077
0.30153877
""
""
""
""
""
""
""
""
""
""
""
""
0.2907151
""
""
0.29006898
0.33058816
""
""
""
""
0.30806509
""
0.33561048
""
""
""
""
""
""
0.15287583
""
0.2875779
""
0.26049215
0.30368486
0.3182629
0.27736354
0.33733603
0.33852363
0.31577057
""
0.27218765
0.36810389
0.32536364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45308104
""
0.41876498
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48027042
0.37714702
0.40284684
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46053851
0.34349033
""
0.36182335
""
""
0.30261853
0.1389855
""
0.28642181
0.26765066
0.35368675
0.33346158
0.35507283
0.33473358
""
0.36253056
""
0.34257531
""
""
0.361817
0.34216613
0.42344466
""
0.34351608
""
0.29594553
0.31927735
0.19422388
""
0.30884671
0.33157724
0.2865364
0.29371163
""
""
""
0.41705042
0.31992191
""
""
""
0.22277969
""
""
0.13015842
""
""
""
""
0.16722541
""
""
""
""
""
0.31631866
""
""
""
0.31545827
""
""
""
0.33085766
""
0.31272447
0.22551906
0.29395741
""
""
0.29257488
0.31677073
0.30895829
0.31825805
""
""
""
0.2868492
""
""
0.321659
""
""
""
""
0.15861148
0.26753047
""
0.29387829
""
""
""
0.22796024
""
""
0.31071609
""
""
0.25767121
0.3385154
0.29383376
""
0.30859852
0.26325989
0.20545918
0.28039089
0.35279924
0.30994806
0.26218659
0.28578982
""
""
0.36904642
0.37640649
0.31781107
0.27463764
""
0.31884909
0.37841043
0.26474372
0.5983941
0.31292462
0.18563679
""
""
""
0.31626791
0.31666055
0.35731888
0.31225714
0.31008646
0.33837667
""
0.25963533
0.27364272
""
""
0.39214054
""
""
""
0.25972408
0.35180807
0.35328418
