wgflx_rk_white_female_mean
0.42330104
0.36491212
0.41569331
0.43877941
0.4614138
0.41769269
0.47109085
0.43288231
0.39373744
0.43484542
0.43867323
0.48237401
0.37755388
0.41721562
0.43478462
0.39658388
0.37374929
0.4601272
0.36557513
0.41907874
0.4583064
0.45312673
0.48068506
0.51047277
0.51567924
0.47096846
0.47140241
0.47131506
0.4821623
0.44343981
0.46409139
0.4745433
0.54396391
0.489297
0.49323487
0.43349969
0.41195479
0.42511582
0.51251829
0.41429037
0.49189767
0.43329477
0.50402248
0.40823025
0.42580819
0.47006062
0.52404487
0.46673182
0.51293874
0.44392565
0.42507556
0.46673763
0.46241823
0.3283003
0.4486087
0.47405866
0.43738028
0.45750889
0.51324725
0.46795139
0.39176789
0.44154662
0.44652486
0.40404525
0.39358443
0.41494995
0.36927608
0.41883218
0.41399381
0.40606779
0.45607808
0.41613376
0.45192671
0.43874082
0.38339111
0.40164703
0.39553273
0.4140512
0.42754874
0.46831885
0.41584978
0.44733453
0.40571347
0.39955062
0.45778638
0.39460713
0.41217768
0.41700149
0.45008415
0.42091316
0.42951673
0.38582167
0.40097377
0.42960349
0.39258957
0.36631727
0.39866889
0.4301143
0.48810178
0.45050552
0.47667313
0.54130185
0.51858944
0.47856617
0.46857792
0.48785019
0.45039207
0.4729383
0.41197228
0.46373487
0.492672
0.45710173
0.49744338
0.45351645
0.47928438
0.44848692
0.4648616
0.33559293
0.39702335
0.41650459
0.43090376
0.44876227
0.50740063
0.43768772
0.39804536
0.48254403
0.47647652
0.43788534
0.42972508
0.38736624
0.53307498
0.41699025
0.48761585
0.43099004
0.42976791
0.4396207
0.44171852
0.44512421
0.42815802
0.49869701
0.48887298
0.4323957
0.51207584
0.45720676
0.46711552
0.43110552
0.43386289
0.42958304
0.44825101
0.50684959
0.41219878
0.47680166
0.43169826
0.46332711
0.43616018
0.45014215
0.44134393
0.46814093
0.43208176
0.45014355
0.56359595
0.38799506
0.54062843
0.56797296
0.44276914
0.61518592
0.46022427
0.44068903
0.39335626
0.45459294
0.5058623
0.49747658
0.41299796
0.45750505
0.39113438
0.40894783
0.43850723
0.4517872
0.4337765
0.40910339
0.40289536
0.42788556
0.45520782
0.39968109
0.38484931
0.49655142
0.45068231
0.45055678
0.46571958
0.38768303
0.42271608
0.41984627
0.48360708
0.43492013
0.46308321
0.41239128
0.43734396
0.47752002
0.48297033
0.43479434
0.45188695
0.41972008
0.41733491
0.42072061
0.41958547
0.453852
0.47499189
0.43371055
0.42916867
0.44318685
0.42182896
0.44829407
0.36577442
0.38441798
0.50138766
0.4305608
0.46325439
0.51155978
0.44767642
0.4171721
0.46344569
0.41311818
0.41983643
0.45440191
0.47980237
0.43605047
0.43156022
0.44434023
0.50908756
0.47096369
0.45469123
0.47834837
0.42324221
0.47448346
0.39216807
0.45195824
0.40472615
0.46148112
0.38946521
0.42821255
0.44201967
0.43073204
0.44964808
0.47535732
0.444157
0.46572536
0.49623075
0.51703
0.46629357
0.50356287
0.52124506
0.45394218
0.42489406
0.44294354
0.48720184
0.45646271
0.44962177
0.54493725
0.45009941
0.50841749
0.44352371
0.54616135
0.50981319
0.4971875
0.5809105
0.65072995
0.60713798
0.64148873
0.58570135
0.55563343
0.50254744
0.50254214
0.51586121
0.44032207
0.35546008
0.43464822
0.46979159
0.49200511
0.43633977
0.48963961
0.56703538
""
""
0.60275358
0.52800667
