kfr_imm_pooled_female_p100
0.64765102
0.58136553
""
0.73588288
0.77034545
""
0.71141458
""
""
0.73106921
0.70564151
0.66262347
0.93098813
0.72694612
0.69320607
""
""
0.69353646
""
""
0.75870627
0.65987575
0.80495405
0.74572062
0.74404281
""
0.72790992
0.64421475
0.76441085
0.62346715
0.89441431
0.88779783
0.75414693
0.74545193
0.50512248
0.68128204
""
0.78362131
""
""
0.75447977
""
""
""
""
""
0.6907925
0.83395374
0.7465117
0.79984194
0.78171438
0.71423471
0.67912138
""
""
0.77539998
""
""
""
0.21885681
0.7252903
0.80840057
""
1.1914778
""
""
""
""
""
""
""
""
0.86405504
1.0028867
""
""
0.56791103
""
""
0.77750158
0.74442762
0.84500021
""
0.73851264
0.65876424
0.54728603
0.82877171
0.74829996
0.72632217
0.85620838
0.74272913
""
1.0218482
0.76211226
""
""
0.79928994
0.61033505
0.71117151
0.71365559
0.66195929
0.71289736
0.70338196
0.74302226
0.69914353
0.6984449
0.73136246
0.69287825
0.72890007
0.67124367
0.65616119
0.91176486
0.71104246
0.83192194
0.70704442
0.73323911
0.74512386
""
""
""
0.44737744
0.52640653
0.55443031
0.67078972
0.71597379
0.61074764
0.75580335
0.8439098
""
""
0.72260457
0.24300909
0.87777406
""
0.76734829
""
0.67804801
0.68774194
""
0.68048877
0.70557201
0.82059252
""
""
0.74999851
""
0.65661401
0.83675015
""
0.50031585
""
0.78175724
0.88230383
""
0.71859109
0.76136792
""
0.68569434
1.0806904
0.82948047
""
""
0.72722572
0.74667811
""
0.75376314
0.67533624
0.58644295
0.62603265
0.58106232
0.72617733
0.63296461
0.81011808
0.73863655
0.79115731
0.81818497
0.70948756
0.73441547
0.75992167
0.96381801
0.57861054
0.67743915
0.72732425
0.55012178
0.49783662
0.72875017
""
0.78237104
0.70104629
""
0.73130077
0.54977518
0.73165864
""
""
0.7492038
0.8407867
0.71222436
0.68939108
0.8332839
0.71446639
0.74323338
0.78299165
0.80880713
0.75431913
0.68876636
0.7584154
0.89187932
0.72255182
0.62176806
0.82089752
0.68901294
""
""
0.68614483
0.84997863
0.72229379
0.72941715
0.82492423
0.81821209
0.6886102
0.62805355
0.88413286
1.0494585
0.72767597
0.82200599
0.62202018
0.614604
0.77792388
0.75852042
0.72709113
0.69400924
""
0.67033374
""
0.67544907
""
0.69500721
""
""
0.60184318
0.72798991
0.73984361
0.71412826
0.71130687
0.88953739
0.78678006
0.73677385
0.74027413
0.80927265
0.77106947
0.58295661
0.5977363
""
0.76813638
0.70213491
0.7366156
0.83617949
0.8792817
0.74534547
0.78845543
0.80175263
0.76118869
0.80292916
0.73379922
0.75489527
0.78887135
0.77678454
0.74791479
0.7673251
0.81576794
0.82182395
""
0.78217107
0.63586324
0.70273548
0.78649509
0.70109326
0.89052027
0.71603215
0.79210496
""
""
0.76876378
0.70541805
0.70580828
0.79506999
0.75720733
0.74551308
""
0.86886376
""
0.86803263
0.84449542
0.83634764
0.79480624
""
0.70446241
0.82176071
0.77699953
0.74260235
""
0.73807609
0.73607469
0.92411679
0.67383713
""
0.84739739
0.76289153
""
0.6901018
0.67339879
0.73830009
0.64115429
0.69955134
0.61578733
""
0.69534642
0.63437641
0.70666677
0.88747424
0.74045634
0.77638412
0.81249726
0.96337521
0.81058407
0.69624615
0.56589663
0.63119102
0.67541933
""
0.73926753
0.7251997
0.74721658
0.80689448
0.75198144
0.71981895
0.85787773
""
0.76079428
""
0.59174269
0.81432849
0.82521307
0.86000437
""
1.0635563
0.57921398
""
0.78887439
0.75520968
""
0.21931921
""
0.89050072
0.60738069
""
0.78622836
""
0.40535814
0.66261017
0.78410113
0.7674982
""
""
""
0.84528774
""
""
""
""
""
0.74980605
""
""
""
""
""
""
0.77595329
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60842299
""
""
""
""
""
""
0.82894093
0.72633219
""
0.84128004
0.75639111
""
""
""
0.66100621
0.97240973
""
""
""
""
""
""
""
""
""
""
""
""
0.93203729
0.83717406
""
0.98117965
0.81073129
0.37051785
0.99977916
0.8077848
0.71756595
""
""
""
0.67820615
""
""
""
""
0.62921649
0.62507451
""
""
0.57778513
0.80475831
""
""
0.63970405
0.70552903
""
0.78325158
""
""
0.77798808
0.77182317
""
""
""
""
0.71515161
0.74342889
""
""
0.75577915
""
""
""
""
""
""
""
""
""
0.65659124
0.71636653
""
0.30211967
""
""
0.72509193
0.73671323
""
""
0.77766383
0.85961086
0.72264612
""
""
""
""
""
