kir_stycz_hisp_pooled_mean
0.45567447
0.40315834
""
""
0.44617879
""
""
0.48530531
""
""
0.48914135
""
""
""
""
0.41153243
0.38840619
""
""
""
""
0.3594065
0.39344153
0.23199189
0.33211556
0.38633403
0.42609522
0.40535396
""
0.40653086
0.44840786
""
""
""
0.34218583
0.41660067
0.42517933
""
0.38143337
0.4306545
0.41056812
0.39522463
""
""
0.46711957
""
0.4003652
0.3693603
0.45229974
""
0.41441226
0.42356744
""
""
""
""
0.46121725
0.35848799
0.49816689
""
0.40514821
0.29326144
0.41297787
0.46861404
""
""
""
""
""
0.52229798
""
""
""
""
0.52706128
""
""
0.56160128
0.55365992
""
0.30335882
""
""
0.47014102
""
""
""
""
""
""
""
""
""
""
""
""
0.34371811
0.44977251
0.47136864
0.45781335
0.47699711
0.52653742
0.39662352
0.47212094
0.42559826
0.43124202
0.44256008
0.46395603
0.4467907
0.41959962
0.44041666
""
0.57203346
0.44660136
0.47614512
0.37094003
0.37159991
""
0.4023155
""
0.49582827
""
""
""
""
0.34490442
0.36796656
0.39343196
0.48527324
""
""
0.41396451
""
0.40261087
""
""
0.38674477
""
0.41570169
0.4103798
0.44727081
0.45245659
0.4061715
""
""
0.39853418
0.43605378
""
""
""
""
0.39782751
""
0.39628449
0.41291574
""
0.3741293
0.44256154
""
""
""
""
0.39241776
""
""
""
""
0.47249278
0.42183539
""
0.44486123
""
0.37248892
0.44659248
0.38870984
""
0.40880066
0.43252441
0.36341465
""
0.4123356
""
0.43756664
0.47105545
""
0.46752778
0.54570693
""
0.49769303
0.43313256
0.5001179
0.46625665
0.53817195
0.38605925
0.48166177
0.43680033
0.44562754
0.43515202
0.46323481
0.42658657
0.48479494
0.4453629
0.43203586
0.42016065
0.50191385
0.45692754
0.55707878
0.41787985
0.44044983
0.4458144
0.40239602
0.54040021
0.50040275
0.53183722
0.45500943
0.50959498
0.50770932
0.34352827
0.47416466
0.48392981
0.50301343
0.4829106
0.48811686
0.54954326
0.46845457
0.47556654
0.57711524
0.49053687
0.53424591
0.50128084
0.43992072
""
0.40187511
0.54292697
0.50324023
0.45472676
0.45184788
0.4191778
""
0.4463073
0.44715679
0.50715804
0.49881926
0.45362502
0.49643829
0.37996539
0.50890744
0.50551003
""
0.39162046
0.48195985
0.52160585
0.41113892
""
0.65325004
0.40493199
0.33869612
0.44739452
""
0.42698401
0.46542308
""
0.55010116
0.48256254
0.57891989
0.44195744
0.41757303
0.4787809
""
""
0.47455493
""
0.37229773
""
0.51317227
""
0.40316674
0.52816576
0.43761948
0.45352486
0.41510731
""
0.45625535
0.44400758
""
0.53057992
0.45564821
0.43148443
0.46329907
0.42023742
""
0.5676915
0.42271248
0.40776053
0.40842587
0.41230989
0.53048509
0.38272476
""
0.38864949
""
""
0.48803946
""
0.42736575
0.50837433
0.46644393
0.39047876
0.51128739
0.47139189
0.51634616
0.51002783
0.48562863
0.45187443
0.51987493
0.47859803
0.47413406
0.47464222
0.46273026
0.5319131
0.46671528
0.43582141
0.43698478
0.44573036
0.42063302
0.50683504
""
0.41787872
0.41568646
0.45950019
0.46553195
0.37194037
0.41769928
""
0.45426598
0.43145034
0.44010013
""
0.39468554
0.44512013
0.53188443
""
""
0.41659576
0.43582472
0.44632941
0.43691865
0.47557718
0.45908695
0.4268859
0.38424274
""
""
0.45253775
0.45239052
0.45444518
0.46355766
""
""
0.44932196
0.43058598
0.46015397
0.5228132
0.50931072
0.45401472
0.45525825
0.4437176
0.46120474
0.4548904
0.47743991
0.45363173
0.46453148
0.44006237
0.37189147
0.49020305
0.44896024
0.4406015
0.44910976
0.48180428
0.42573896
0.39922765
0.40049857
""
0.42894143
0.44665471
0.47968897
0.46677858
0.42917883
0.4072299
""
""
""
0.58079767
0.45223895
0.46084312
0.38254669
0.4153966
0.41306674
""
""
0.4309797
0.51941949
0.35718212
0.44305143
""
""
0.40722173
0.43310386
0.43262851
0.38022164
""
0.43019354
0.47732869
0.43440068
0.47467887
0.41449285
""
0.45352969
""
0.49997184
0.4981308
0.4187986
0.49630937
0.38601387
0.4613423
""
""
""
""
0.38938636
0.46015689
""
""
0.39655685
0.49068043
""
""
0.55907118
0.44910237
""
""
""
0.53579217
0.42901957
0.5094648
0.31807446
0.48977476
0.388978
""
0.40436459
0.45957217
0.35259086
""
0.47957879
0.41788992
0.45156553
""
0.29284075
0.44828719
""
0.42820027
0.47730654
0.43637484
""
0.39056286
""
""
""
""
""
""
""
""
0.37272766
0.55477458
0.45062456
""
""
0.39636338
0.42415568
0.43011758
""
""
0.42001539
""
""
""
0.43152604
""
""
""
0.40919346
0.41985387
0.45258257
0.42721716
""
0.50230092
0.45278284
0.42699265
""
""
0.43301356
""
""
""
""
""
0.42766455
0.47011626
""
""
""
0.35480213
0.42612112
""
0.37692896
""
""
0.3636232
""
""
""
0.43128425
0.37135112
0.33948633
""
""
0.30552781
""
""
""
""
0.34720418
0.44264272
0.50043994
""
""
0.41710621
""
""
0.51547205
0.46115407
""
""
""
0.27476284
0.43468028
0.5021745
0.50586957
0.48206928
0.4437263
""
0.40626669
0.47307226
""
0.44690302
""
0.49931487
0.39783248
0.44044444
""
""
""
0.433209
""
0.41880894
""
""
""
0.45530894
0.41596097
0.37908486
0.46809775
0.44584358
""
0.45339951
0.44524997
0.42104074
0.55597097
0.42511678
""
0.49187654
0.40252736
0.44874832
0.41935578
""
0.47391802
0.42765003
0.46278155
0.51786929
""
0.44825408
""
0.458251
0.4344635
""
""
0.49093592
""
0.52277011
""
0.48699021
0.49019977
0.44097388
""
""
""
0.5192737
0.40097743
0.51711494
""
""
0.48316127
0.55183738
0.55437481
0.54980558
""
""
""
""
0.38789636
0.49561167
0.44264799
""
""
0.52968264
""
""
""
""
0.44434613
0.45451912
0.41865247
""
0.41023335
""
""
""
0.50235015
0.47355935
0.53674418
0.39377823
0.51750159
0.47727433
""
0.48501128
0.48549789
0.47874251
""
0.51283234
0.43261993
0.41002476
0.40480953
0.44965437
0.3880102
