married_hisp_male_mean
0.38615918
0.46186668
""
""
0.5876525
""
""
0.50489247
""
""
0.50543803
""
""
""
""
0.4728443
0.41354674
""
""
""
""
0.45605922
0.51311475
0.17153212
0.38505796
0.41953969
0.24582878
0.38947946
""
0.23082583
0.55425906
""
""
""
0.49814332
0.59780991
0.40840238
""
0.34655446
0.45270792
0.40841314
0.39845213
""
""
0.42026621
""
""
0.30582088
0.36122319
""
0.39035955
0.29079929
""
""
""
""
0.37388834
0.36747456
0.46966964
""
0.26498589
0.34926578
0.34736592
0.58726698
""
""
""
""
""
0.30685768
""
""
""
""
0.35215369
""
""
0.31997278
0.27118814
0.38655087
0.40418494
""
""
0.15371872
""
""
""
""
""
""
""
""
""
""
""
""
0.31821522
0.40187648
0.39204451
0.40564901
0.40158597
0.37709913
0.40591463
0.31335735
0.31402093
0.38764322
0.32306108
0.33332232
0.38811073
0.41768846
0.37966159
""
0.31843656
0.40354702
0.40401423
0.49657393
0.39632317
""
0.49631023
""
0.33423999
""
""
""
""
0.38317108
0.43344948
0.35066548
0.27723598
""
""
0.31191042
""
0.42139217
0.33569479
""
0.34066883
""
0.41199166
0.42884094
0.37083232
0.33721462
0.47498503
""
""
0.37552822
0.39848647
""
""
""
""
""
0.74018562
0.39685354
""
""
0.42139909
0.47369608
""
""
""
""
""
""
0.19348401
""
0.29325294
0.38888001
0.32495654
""
0.42359659
""
0.38566574
0.55758846
""
""
0.36359546
0.38689664
""
""
0.42384234
0.44744751
0.37907401
0.42133713
""
0.39402696
0.3678053
""
0.47943237
0.4270187
0.39997417
0.46202308
0.36722094
0.34858176
0.44576785
0.33672589
0.41625473
0.3879844
0.39439675
0.32025665
0.37950465
0.35658467
0.35426778
0.45889899
0.31148973
0.3702147
0.37626529
0.35574865
0.38921106
0.39336076
0.55378348
0.19929649
0.36111727
0.43338853
0.41575649
0.36423242
0.43698627
0.3468883
0.35341096
0.35886922
0.37278849
0.36253911
0.38223085
0.30179206
0.36323011
0.39166233
0.3601768
0.38855267
0.34750384
0.36657816
0.37915361
""
0.46848148
0.3977685
0.39141122
0.37978294
0.4250873
0.43025893
""
0.350858
0.39464375
0.37222552
0.38740006
0.43921638
0.36205825
0.39588964
0.3843511
0.39430809
""
0.34788916
0.38726074
0.4462297
0.39825314
""
0.39381042
0.54995066
0.52345383
0.3073751
""
0.5438087
0.31344062
""
0.43086582
0.56956828
0.45203915
0.39248669
0.42554814
