stayhome_white_female_p25
0.097129211
-0.0037901239
0.14027233
0.075279742
0.0012331043
0.24492373
0.21613304
0.10310621
0.10858662
0.15908878
0.12558359
-0.095694169
0.24238013
0.40831909
0.13197276
0.12586689
0.2336686
0.18576905
0.12399894
0.063446343
0.15123653
0.11620077
0.13855003
0.26604176
0.19450243
0.13961941
0.14677984
0.062242683
0.14766233
0.272479
0.1450527
0.086561166
0.19063286
0.091511071
0.12366735
0.096750505
0.13709566
0.083205804
""
0.16231845
0.13399155
0.11931112
0.15097533
0.17538208
0.20405023
0.12809283
0.13651752
0.11090513
0.16998917
0.031930238
0.35017395
0.065620966
0.14487407
0.12953524
0.15881632
0.19621204
0.13146633
0.094928578
0.067358598
0.11536405
0.12195326
0.072886683
-0.012288186
0.14226121
0.043136638
""
0.20712239
0.036113329
-0.046968266
0.076596603
0.092345096
0.11169226
0.18956083
0.10562825
0.10335851
0.092186913
0.12994452
0.24492571
0.17212842
0.16473719
""
0.32501173
0.17521095
-0.084585324
0.047729611
0.052977834
0.23755467
0.16921024
0.10355348
0.12190325
0.090948053
0.061486237
0.13952075
0.13634689
0.15537493
0.13075404
0.066763997
-0.020783965
0.15790762
0.089353867
0.055154953
0.11745021
0.15680422
0.13362159
0.14529118
""
0.047968343
0.10984615
0.158255
0.11628766
0.17707255
""
0.20564294
0.15914084
0.17826943
0.089473978
0.086199701
0.097800575
0.061867759
0.15169014
0.10301645
0.18080306
0.074526079
0.08892975
0.11312298
0.20934123
0.17757708
0.030802632
0.10750866
0.10694252
""
0.12619556
0.028899657
0.012562536
0.32074815
0.32095617
0.078193903
""
0.1942936
0.093544953
0.078497261
""
""
0.12727495
0.17355913
0.12304553
0.12252148
0.061324999
0.076598935
0.11051052
0.043880172
0.14399831
0.080616921
0.14025772
0.074494705
0.10876802
0.16386153
0.024235753
0.18602112
0.060518771
0.11562424
0.018997753
0.1701653
0.21953735
0.15712488
0.062218878
0.30123338
0.12082798
0.1467668
0.089917988
0.23981184
0.078709617
0.16581751
0.13472299
0.09830033
0.093503349
0.23449457
0.1820939
0.071451463
0.096058853
0.076646402
0.10716756
0.12118736
0.09713196
0.37258583
0.10349414
-0.013935314
0.18302777
0.02606117
0.1294702
0.13138045
0.18962429
0.14420769
0.051689226
0.11755832
0.11403561
0.11591014
0.086995132
0.11429556
0.058464047
0.16592218
0.074659944
0.064497218
0.017518183
0.19942935
-0.016450141
0.1852645
0.1361303
0.12084972
0.096346825
0.066141903
0.16344965
0.10764936
0.13042846
0.14169955
0.17898536
0.15580125
0.16950737
0.14090534
0.084336929
0.2041028
0.034800846
0.087833486
0.081629537
0.12625362
0.15353431
0.026240343
-0.039310746
0.14499186
0.075339392
0.14235432
0.071868792
0.14341456
0.083181277
0.13132121
0.12001495
0.13596298
0.12397485
0.071506105
0.092912547
0.051263623
0.10452107
0.071405508
""
""
0.17924224
0.11354181
0.014205921
0.096784852
""
""
0.036624625
""
0.029299306
0.1097592
0.11262263
0.14816841
0.11905985
0.13280988
0.18686585
0.10845185
0.20933488
0.079348877
0.17344603
0.13931741
0.033842094
0.069637045
0.18117277
0.085125111
0.084309839
0.11138301
0.095573306
0.12708993
0.16019911
0.060103152
0.11175214
0.13324139
0.12196964
0.10272183
0.21270528
0.18638517
0.38701886
0.33016473
0.1296891
0.10660677
0.16282734
0.21065715
0.17791909
0.10086464
0.16839541
0.0055345795
0.2203311
0.19492258
""
0.18516876
0.16618118
0.19513506
0.12925676
0.0065602395
0.20233808
0.26563421
0.17376986
0.098406993
0.096756689
0.076133884
0.11208998
0.14900978
0.099596411
0.11221546
0.084392481
0.11155587
0.16080604
0.16186285
0.20503433
0.20939408
0.14404036
0.091677286
0.20124578
0.09958148
0.064463116
0.073862545
0.15641955
0.032004435
0.11352694
0.092893794
0.10807317
0.018597964
0.18285441
0.13069607
0.16732423
0.1383673
0.1153813
0.087015741
0.15276843
0.13681747
0.083029933
0.1657346
0.12254719
0.11744529
0.045313247
0.09520112
0.075132348
""
0.033848457
""
0.28450426
0.038479272
-0.093842231
""
0.11645201
""
0.18436947
0.12419023
0.11569326
0.00029459648
0.11051089
-0.03927955
0.1375365
0.11104449
0.042267285
0.16329934
0.11118203
0.03753433
0.092470951
0.10997832
0.22838707
0.14118688
0.14926516
0.15650909
0.057882246
0.22034541
""
0.11670237
0.18412587
0.17704976
0.075956933
0.03751415
0.073857173
0.057089921
0.17288563
0.10330912
