hours_wk_black_pooled_mean_se
2.1260426
""
""
1.3644825
1.0303185
1.9805632
0.57245886
""
""
1.0127558
1.2250143
0.48716694
""
4.3953223
1.5505538
""
""
1.9806982
""
1.4888833
0.60899705
0.59678656
1.054708
1.0361782
0.52155817
1.7176613
0.98896855
0.7578615
0.43968466
1.6022912
1.2088324
1.3645599
0.49368039
0.63012749
0.94511354
0.91157705
1.4542389
1.4772853
1.7188183
1.6067042
0.5439648
1.3954568
1.9673903
""
1.7097589
1.1551458
0.3957473
1.3361095
0.56158108
1.1455344
0.95813543
0.83146334
0.90234894
2.9250386
3.1974626
0.61547905
1.7643504
3.3961132
3.4288137
0.96591574
1.5517281
0.71768993
2.6687415
3.4043114
""
""
""
""
""
""
1.1970347
1.1233517
0.83428699
1.0985945
1.5976093
""
1.2583067
2.5954404
2.6034818
0.39799577
1.0651101
2.6958807
""
1.960549
0.61653912
3.4497373
2.8137417
1.1581109
0.88996667
2.0933797
2.1993141
""
""
1.0635548
""
""
3.9070306
1.5331224
0.56826741
1.0079654
1.3321652
0.32599908
0.62224323
1.2898581
1.3142357
0.57877547
1.1376629
0.60762113
2.0502236
1.7374007
1.372892
0.88866329
0.54453629
1.6286522
0.64282429
0.71781248
0.63150036
1.8307399
2.4088945
2.5704606
1.0823276
1.8820964
1.6819127
1.2859539
1.5627713
0.74085218
0.78040367
1.8647219
1.6929724
1.5349574
0.29067707
1.3993543
1.3874884
2.1506197
2.2741432
1.4145923
0.91734356
0.7468279
2.0939837
1.2161496
0.83088934
1.9013811
2.5213947
1.9940844
0.91895962
1.4102012
0.8817296
1.1822326
1.2860619
1.4507949
3.1399791
0.52318835
0.9121297
1.4899024
0.97516626
0.64976996
1.9533737
0.70465952
1.840368
5.070919
""
""
1.273301
0.36281011
2.3235235
0.24748696
""
""
""
2.2964287
0.27560988
1.3002176
""
1.2285141
""
""
1.2730435
0.96634781
""
""
""
""
0.74471134
""
3.6628864
0.6000064
""
""
1.1821356
""
3.8401897
1.5622113
0.6916219
""
3.6733422
2.4372783
3.3397202
2.359951
0.93355697
""
0.97550654
2.1958277
""
3.2758133
1.807762
1.1783098
0.60766971
""
3.1428754
2.3836401
""
1.935463
""
""
0.74172169
1.3129152
1.613416
0.41511846
""
3.1548808
3.3747342
""
3.2493837
""
0.63252038
2.6511645
""
2.891942
0.64830172
1.0922245
1.8828533
