pos_hours_natam_female_p10
""
""
""
""
""
""
""
""
""
""
""
0.44436085
""
""
""
""
""
""
""
""
""
0.56670278
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71001238
0.32220742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0246789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0361779
""
0.45900753
""
""
0.84047246
""
0.71951652
""
""
""
""
""
""
0.31112388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68349028
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54321235
""
0.57927603
0.40281832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.499652
""
""
""
""
""
""
""
""
""
0.88856107
""
""
""
""
""
""
0.79156083
""
0.7770136
""
""
""
""
""
""
""
""
""
""
""
0.69717175
0.87011653
0.7971893
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44964007
""
0.86936712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55076808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50487667
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44664657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83085656
""
""
""
""
""
""
""
0.26165807
""
""
""
""
""
""
0.70862371
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4642998
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54661763
0.50517732
""
""
""
""
0.49956828
""
0.73346639
""
""
""
""
""
""
""
""
0.50865954
""
""
0.68211293
0.59361446
0.71810985
0.83908027
0.69373083
0.57164675
""
""
0.55492228
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73740101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56187767
0.62734461
""
""
""
""
0.44684869
""
""
0.68318897
""
0.82028466
0.64064395
0.6452201
0.72405177
""
0.7577464
""
0.59007782
""
""
0.7540676
0.82764012
0.97634053
""
""
""
""
0.72375107
0.92581254
""
0.8133896
0.30038321
""
""
""
""
""
""
""
""
""
""
0.41239151
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68858689
""
""
""
0.67118013
""
0.51373065
""
0.36938155
""
""
0.59445041
0.63068599
""
0.60633188
""
""
""
""
""
""
""
""
""
""
""
""
0.74483085
""
""
""
""
""
""
""
""
""
""
""
""
0.73784149
""
""
""
""
""
0.78746521
0.61253929
0.59756178
""
""
""
""
0.54941869
""
0.6711244
0.6545884
""
""
0.61324441
""
""
0.56539416
""
""
""
""
""
0.84934914
""
0.64372641
""
0.68459392
""
0.67397267
""
""
""
""
""
""
""
0.71167052
""
0.7125175
