married_white_female_p75_se
0.06440787
0.091173932
0.042138789
0.043017089
0.026021633
0.052423198
0.066063046
0.062441397
0.035079163
0.059472151
0.075290002
0.1202329
0.06732095
0.099681079
0.046198659
0.070396625
0.049256939
0.089278512
0.032514807
0.037948929
0.034597158
0.034192644
0.037810285
0.074687786
0.05639622
0.060361966
0.06421449
0.067015924
0.04717562
0.074928731
0.034285326
0.045319941
0.05896607
0.060060993
0.063947015
0.064301401
0.097112857
0.057608973
0.14535885
0.065706849
0.058147077
0.057024308
0.068904534
0.060425352
0.13332571
0.17188008
0.12325323
0.094254278
0.11618328
0.079890087
0.062460538
0.069401339
0.099678621
0.060370874
0.061875205
0.065444537
0.054598738
0.043768816
0.090514354
0.052349839
0.075309403
0.057073139
0.058787119
0.042515408
0.040776659
""
0.15086751
0.18968329
0.085869096
0.06423825
0.076488174
0.10614482
0.12392139
0.081868857
0.10498034
0.12166217
0.095871076
0.092741616
0.14925094
0.14826694
0.61125356
0.72461754
0.069001675
0.15419647
0.057986584
0.040521901
0.035487052
0.062551267
0.055855058
0.11066328
0.069913432
0.050123103
0.051032774
0.035690308
0.04171887
0.054388911
0.18460223
0.050038762
0.057017852
0.063903384
0.054631654
0.059011877
0.040047362
0.055640105
0.065003656
""
0.082807437
0.094698377
0.073881075
0.063613683
0.0739787
0.20262592
0.068240508
0.063491032
0.060857076
0.12555923
0.084236443
0.062684156
0.07462199
0.080854639
0.085035823
0.071085468
0.060231868
0.086157382
0.06835638
0.049651846
0.057478324
0.099537537
0.08847592
0.062774457
0.14770243
0.067769051
0.068450056
0.14032701
0.13474014
0.17429109
0.06230903
0.21403506
0.066047192
0.061073001
0.055437129
""
""
0.070952743
0.097157203
0.09126664
0.10455864
0.1207085
0.083345935
0.082179159
0.072816961
0.09728951
0.12516734
0.081454039
0.1129171
0.077343449
0.13891079
0.12989552
0.076984435
0.095870815
0.087374844
0.06700442
0.032080691
0.038752191
0.091708422
0.078095801
0.098212071
0.21226524
0.061907079
0.049383864
0.063195795
0.05593095
0.038589358
0.043538224
0.062228713
0.078834333
0.066749677
0.061502874
0.063666508
0.13308848
0.13470599
0.11615942
0.11283583
0.08709605
0.10508134
0.073365539
0.13177286
0.084111668
0.078728244
0.079439647
0.067658633
0.062434919
0.12554726
