grad_black_female_mean
0.0083051221
""
""
0.12525108
0.15556672
0.033849955
0.11970063
""
""
0.10226361
0.057548292
0.083777115
""
""
0.087088481
""
""
0.10858978
""
0.045278419
0.090875313
0.12436108
0.1034878
0.069961488
0.11432626
0.071095295
0.092008412
0.11025576
0.11398538
0.091700383
0.13294385
0.16953292
0.10994394
0.11823955
0.088317402
0.081508666
0.098019503
0.13656196
0.03614134
0.15187572
0.15614325
0.087495148
0.073798642
""
0.19395798
0.086027943
0.097742476
0.031707529
0.11504432
0.088929616
0.080676019
0.066969909
0.015475463
0.0071630371
0.0028719248
0.070137136
0.13939308
""
""
0.10182916
0.026552867
0.097956575
0.014435629
0.061933246
""
""
""
""
""
""
0.080416478
0.05426313
0.11971378
0.12251881
0.023177905
""
0.09790916
0.0060096113
0.061150007
0.097626396
0.093904197
""
""
0.096420959
0.11732911
""
""
0.082155652
0.10571358
0.05692609
0.1341555
""
""
0.10160522
""
""
""
0.1086672
0.09154699
0.070930213
0.071537726
0.14368062
0.079387881
0.089014642
0.13491091
0.11510421
0.0925024
0.085720226
0.1406724
0.078029655
0.11819015
0.13687581
0.16421135
0.13807675
0.12802151
0.099001177
0.14781584
0.039674893
0.070549332
0.1835763
0.080980614
0.089318134
0.054116126
0.073883705
0.025806185
0.09058173
0.089048184
0.05548754
0.13442479
0.087977581
0.14560235
0.092886128
0.11496161
0.067404501
0.02203585
0.083743192
0.078572571
0.10123166
0.08693745
0.074270301
0.14213376
0.11404474
0.099306636
0.15466596
0.080626428
0.084081568
0.085314348
0.064565651
0.078758046
0.10173187
0.059309401
0.10718109
0.098666184
0.13537955
0.082794048
0.093165345
0.11253461
0.10698584
0.042441711
""
""
""
0.059024215
0.11914746
0.11321797
0.15878718
""
""
""
0.20592919
0.1064586
0.1671342
""
0.089088693
""
""
0.091320798
0.098896325
""
""
""
""
0.12419046
""
""
0.081743836
""
""
0.14955691
""
""
0.15589201
0.13725941
""
""
""
""
0.066368036
0.088247456
""
0.08109986
0.018141497
""
0.054803617
0.026112681
0.10702717
0.094162777
""
0.17926191
0.23121265
""
0.09592171
""
""
0.093399838
0.11040885
0.061070796
0.094762646
""
""
""
""
""
""
0.088736907
0.030317662
""
0.065467611
0.14109112
0.10656231
0.053982291
0.07805182
""
""
""
0.12932763
""
0.19316542
""
""
""
""
0.098330691
0.0026375498
""
""
0.084916189
0.13579571
""
0.17558378
0.14281246
0.14750455
""
""
0.082247168
""
""
0.16539077
""
0.15415604
""
0.0043891994
0.12505054
0.12999116
0.11459629
0.16063875
0.16444346
0.14820406
0.12334275
0.12810613
0.10538056
0.021953911
0.032015737
""
""
""
""
""
""
""
0.18090494
""
""
0.18727456
0.28716663
""
0.17072123
0.15183628
""
""
""
""
""
""
""
""
""
""
""
""
0.074682996
""
""
""
""
""
""
""
0.07391154
""
""
""
""
""
""
""
""
""
""
""
""
0.12626445
""
""
""
0.1473821
0.086485565
""
""
0.10145448
""
0.029764676
0.062990785
0.089442909
0.046020329
0.11490805
0.073741935
0.15258251
""
0.11037771
""
""
0.064884283
0.14769147
""
""
""
""
""
""
0.072231919
0.073744178
0.19426863
""
""
0.16557094
""
0.085603379
""
0.067303389
-0.003054196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11526719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1105921
""
""
""
""
""
""
0.11696687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13715361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20453241
0.074001066
0.11107248
""
""
""
""
""
0.038680051
0.12301679
""
""
""
""
0.070097528
""
0.0016768612
""
""
""
""
-0.0077333627
0.0200893
""
""
0.076738954
0.020899223
""
""
0.10052644
""
""
""
""
""
""
""
0.034808695
0.13462782
""
0.092279024
""
""
""
""
""
""
""
""
""
""
""
""
0.12981406
""
""
0.072452374
""
0.17795078
""
""
""
0.092304036
""
""
""
""
""
""
""
0.16612177
0.088809758
0.082431652
0.12631117
0.071443759
0.042782091
0.042907428
""
""
""
""
""
""
""
""
""
0.17186685
""
""
0.070751116
""
""
""
""
""
0.12203643
0.046843633
0.092133142
0.10908728
0.10327549
0.11597457
0.067428462
0.095122069
0.077917635
0.081992775
""
""
""
""
""
0.080735497
""
0.015528047
0.10240586
0.0048304838
""
0.10815721
""
""
""
""
""
""
""
""
""
""
""
""
0.08939831
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16537224
""
""
""
""
""
""
""
0.0513389
""
0.14152794
""
0.10169821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029966382
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076451071
0.12481646
0.10029795
""
0.099332087
0.14760818
""
""
""
0.067236111
""
0.12189148
0.059704423
""
""
0.089105397
""
0.1004396
0.11500502
""
""
""
""
""
""
""
0.11681423
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089020416
