hours_wk_black_female_mean_se
3.0664368
""
""
1.742479
1.3226724
2.3243539
0.73123354
""
""
1.2373403
1.5916945
0.62243569
""
""
2.1111281
""
""
2.5811403
""
1.9379426
0.76274824
0.77041483
1.2639304
1.2850327
0.67004168
2.2588658
1.3027877
0.98213667
0.55724496
2.0897667
1.5700727
1.8018913
0.65016806
0.83046979
1.221038
1.1487191
1.7637651
1.6777614
2.1094463
2.0513008
0.71963102
1.5853702
2.6502254
""
1.9694717
1.4544953
0.50242162
1.5071427
0.72395402
1.5234888
1.3281258
0.97404957
1.2322016
3.6744499
3.3099995
0.76642889
2.0476363
""
""
1.1582172
2.0506094
0.89790452
2.7617483
3.9860697
""
""
""
""
""
""
1.4424452
1.4825445
1.0957057
1.3068997
2.2275381
""
1.532117
3.4691286
3.464385
0.50679255
1.4015034
""
""
2.3341563
0.75178653
""
""
1.4138163
1.1730988
2.4827294
2.727349
""
""
1.3925703
""
""
""
2.1047053
0.73412812
1.2859098
1.7432745
0.42206496
0.76839763
1.7008686
1.659435
0.74105024
1.4917073
0.81444532
2.8567975
2.3104589
1.7945706
1.0815902
0.69226938
2.330611
0.80161804
0.94683999
0.86093658
2.3097734
2.6735847
3.0867469
1.3839707
2.1300547
2.0435214
1.6199433
1.7962937
0.91110492
1.0496835
2.517518
2.3400044
1.9625731
0.37153265
1.8780746
1.755004
2.5995724
2.8976958
1.6742184
1.1821803
0.95943362
2.7454247
1.5768313
1.0592124
2.3146441
3.1277897
2.4710209
1.2213405
1.8161855
1.1158899
1.4766552
1.593284
1.9219342
4.324801
0.67610562
1.1458728
1.9503816
1.2666057
0.84234476
2.5877762
0.92703295
2.1601133
""
""
""
1.7700826
0.47032931
3.1735144
0.3197881
""
""
""
3.4215775
0.35809118
1.6943448
""
1.5814564
""
""
1.6117259
1.2549295
""
""
""
""
0.99964935
""
""
0.77767289
""
""
1.481905
""
""
1.897303
0.90272433
""
""
""
""
2.8290205
1.1808113
""
1.2292838
2.6783986
""
4.2399535
2.2230756
1.4560839
0.76827157
""
4.5851045
3.2824881
""
2.6536398
""
""
1.0103894
1.6398534
1.9092746
0.54784423
""
""
""
""
""
""
0.83129531
3.9525645
""
3.8775234
0.8156116
1.4506608
2.4785008
2.1777472
""
""
""
2.6849196
""
1.7996774
""
""
""
""
3.7113988
3.344023
""
""
1.7191353
1.4682391
""
3.1678967
0.77481163
3.6452348
""
""
3.7790875
""
""
1.7599789
""
2.3098612
""
2.8891425
1.8850144
1.5289034
1.6020989
0.25132954
1.3504944
0.41459513
0.38667253
1.0224935
1.2302167
1.9937879
3.6335642
""
""
""
""
""
""
""
1.5800653
""
""
0.6801247
3.7151451
""
1.7570283
0.64758259
""
""
""
""
""
""
""
""
""
""
""
""
0.91466039
""
""
""
""
""
""
""
3.2522781
""
""
""
""
""
""
""
""
""
""
""
""
2.5406744
""
""
""
2.4705586
1.6626303
""
""
2.0579507
""
1.9778359
1.9401942
0.63035011
2.1102841
0.30117744
1.6692363
2.9310033
""
0.53555197
""
""
2.5708704
2.9280567
""
""
""
""
""
""
3.0443037
3.0686972
3.8457198
""
""
2.3443294
""
2.5983882
""
2.0949345
3.5638978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3961453
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0584642
""
""
""
""
""
""
1.7616183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0444556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.1991639
2.5952022
1.6402189
""
""
""
""
""
3.2323241
0.6666019
""
""
""
""
2.8106163
""
4.2537565
""
""
""
""
3.3714392
2.6445611
""
""
1.012569
4.5145445
""
""
2.0072167
""
""
""
""
""
""
""
1.9139317
4.4505343
""
3.8158159
""
""
""
""
""
""
""
""
""
""
""
""
2.2873976
""
""
1.1691331
""
1.0907041
""
""
""
2.7721334
""
""
""
""
""
""
""
3.0408106
2.4501882
2.0152631
0.45907724
1.0754703
2.3376207
2.2764089
""
""
""
""
""
""
""
""
""
2.7599194
""
""
3.2549081
""
""
""
""
""
1.7394009
2.5689607
1.2788223
0.78869325
0.5148297
2.2677827
1.5739809
1.4674972
1.4980769
1.9437795
""
""
""
""
""
0.92925936
""
2.8219979
1.9747525
3.9621396
""
2.6687953
""
""
""
""
""
""
""
""
""
""
""
""
3.3981338
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3176203
""
""
""
""
""
""
""
2.7705977
""
1.0855533
""
1.9757993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.6341245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.3011882
2.532815
1.7607652
""
0.98278946
1.4514525
""
""
""
4.1847553
""
0.63822734
1.0584859
""
""
1.0100614
""
3.5858891
0.38420993
""
""
""
""
""
""
""
1.5308377
""
""
""
""
""
""
""
""
""
""
""
""
""
0.962277
