pos_hours_pooled_female_mean_se
0.010458732
0.017086711
0.035010055
0.0093483059
0.010798695
0.025368547
0.0076676873
0.028521329
0.032357879
0.011855262
0.012350193
0.0062157619
0.031384282
0.019721737
0.012794608
0.043522108
0.043351781
0.013047907
0.038840376
0.027766533
0.0099332659
0.0099172816
0.012282378
0.015969494
0.0063540642
0.02867474
0.016568838
0.01060969
0.0063529895
0.025074759
0.019325182
0.013827057
0.0068583102
0.0087103043
0.018443959
0.011959189
0.025881428
0.020855056
0.037762042
0.03774773
0.010500968
0.025246898
0.039405361
0.062714905
0.031262644
0.026180441
0.0061461483
0.015205638
0.0086501148
0.018304216
0.012912544
0.010337925
0.016002258
0.054367572
0.039727457
0.010155032
0.028839685
0.048631545
0.055329274
0.017818093
0.025321458
0.0092651751
0.036534738
0.02515444
0.024567246
0.024316475
0.036201619
0.030826963
0.022225376
0.024132721
0.026412671
0.02381986
0.019699117
0.015590154
0.024365783
0.033210851
0.016862746
0.022311216
0.030085009
0.0070471303
0.02010823
0.018280784
0.021214806
0.017283579
0.0065530678
0.020596957
0.020110607
0.01526888
0.01059619
0.014541077
0.016604779
0.025160016
0.024721388
0.01158843
0.028822497
0.04415923
0.019090842
0.01304746
0.0053804503
0.010677593
0.0090478836
0.0042214212
0.0064962255
0.0093851099
0.010103788
0.0059496439
0.011148466
0.0072027808
0.024336074
0.014957763
0.015984099
0.015628656
0.008359273
0.032745838
0.0091934465
0.0079527991
0.010610102
0.032782596
0.04008349
0.039063085
0.016603634
0.02377883
0.027534233
0.021225763
0.025829025
0.011316168
0.012261036
0.02367406
0.029994262
0.028260512
0.0041643907
0.021357678
0.01830795
0.028258923
0.015248127
0.020160507
0.011575644
0.01341968
0.031084588
0.022629716
0.011990685
0.016465452
0.042489689
0.031988017
0.018383879
0.02998763
0.012635496
0.019371813
0.024265196
0.025479317
0.022086734
0.0077335462
0.015956989
0.036616977
0.0096664988
0.010510603
0.029444667
0.012413246
0.024623744
0.020051626
0.054502286
0.032887504
0.013093521
0.0045335051
0.033426195
0.0031633722
0.01613934
0.01464796
0.022149401
0.010805286
0.0029847573
0.0081098238
0.014254612
0.0073539703
0.015336144
0.021006646
0.0082831411
0.0054270085
0.014366848
0.017152302
0.017287223
0.016996143
0.0059971455
0.018994467
0.018048091
0.0048952
0.034690578
0.014753192
0.0096942727
0.040655877
0.02468648
0.014420183
0.006162555
0.030596552
0.022249402
0.015468718
0.010231018
0.010131834
0.0069514094
0.015249422
0.0079099955
0.010645575
0.017426815
0.013658607
0.010896024
0.0081885019
0.0056736856
0.016461635
0.014119866
0.010980455
0.013454863
0.0097297449
0.025012542
0.025384398
0.0081980713
0.0079943687
0.0092606721
0.0040662391
0.015191408
0.013817032
0.020798342
0.014453598
0.016043687
0.021159695
0.0054288413
0.011443707
0.010696059
0.0079143317
0.0038859239
0.0072209532
0.0071867942
0.011747275
0.031453297
0.014246712
0.040058583
0.019999716
0.033371512
0.013405199
0.049878832
0.022785448
0.014428861
0.017341066
0.017347744
0.010663181
0.017393367
0.017701088
0.013973588
0.005877085
0.01354856
0.011092989
0.0041236454
0.0095966905
0.011211347
0.029283464
0.01134893
0.014440547
0.018943481
0.006171077
0.013704507
0.0064896406
0.011256107
0.0078270184
0.0061657513
0.0058458168
0.0075619593
0.0024010129
0.0061585112
0.0030170884
0.0029071372
0.0083478671
0.010333641
0.015498154
0.049190145
0.011773085
0.034485359
0.020277271
0.0079075331
0.010037846
0.017049622
0.011391844
0.0056186952
0.055958316
""
0.0032006756
0.0058758319
0.017846687
0.0080061657
0.0035804689
0.014121503
0.017968254
0.024880346
0.027511777
0.018112604
0.012940872
0.018497145
0.012357967
0.017433435
0.0099001592
0.010934861
0.0075301579
0.0031258825
0.017546019
0.011364155
0.0082350718
0.014476041
