somecoll_black_female_mean_se
0.073354855
0.070202619
0.056591269
""
""
0.088032432
0.062959708
0.040667448
0.053717006
""
0.091520257
0.093830943
0.067258142
""
""
0.063922152
0.08126118
0.10088865
""
0.08438082
""
""
0.054367911
0.040899146
""
0.06419877
0.079159841
0.058055613
""
""
0.093376204
0.079530962
0.066941306
0.072706752
0.031318307
""
0.013258821
""
0.072099812
""
0.042112146
0.074623413
0.060011577
0.049753107
0.026509037
0.060472846
""
""
0.018418081
0.079387069
0.021699676
0.05751789
0.081839435
0.063922569
0.057543539
""
0.049536899
""
0.062384162
0.073760591
0.045405153
0.064850785
0.031998519
0.10810065
""
0.075189792
""
""
""
0.049083296
""
""
""
""
0.073020324
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084907211
""
""
""
""
""
0.020054864
""
""
0.037233423
""
""
""
""
0.076884285
0.098096788
""
""
""
0.10477383
""
""
0.072690077
0.086229183
""
""
""
0.068463445
""
0.10792185
""
0.046634275
0.10569198
""
0.064189792
0.083262265
0.066725098
""
""
0.10066513
""
""
0.07827533
0.10295703
""
""
""
""
0.031479273
""
""
""
0.086336292
0.097306997
""
""
0.098409347
""
""
0.064868443
0.049506769
0.10299265
""
""
""
0.054359742
""
0.050811745
""
""
""
""
""
0.019375661
""
0.069363974
0.11383498
""
""
0.071012251
""
""
""
0.061600361
""
""
""
0.10283305
""
0.016008815
""
""
""
""
""
0.021230601
""
""
0.036319669
""
""
""
""
0.037934069
0.10282277
""
""
0.0079220943
""
0.027342442
""
""
0.024777899
""
""
0.061305087
""
""
0.02867062
""
""
0.021475848
0.019171745
""
0.017054213
0.01934647
0.034759559
0.035594907
""
0.036430474
0.062227219
0.026384924
""
""
""
""
0.027167212
""
0.06901335
""
""
""
0.10849614
""
0.049274299
""
""
0.05592021
""
0.032482635
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027325708
""
""
""
""
0.031902611
""
""
""
""
""
""
""
""
0.077166587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02307626
0.022288535
""
0.086731695
0.024086855
0.073790148
""
""
0.042437229
0.021408666
0.047626663
0.012248991
0.039000284
""
0.053603388
""
0.035791617
0.011989621
""
0.069895819
""
0.057503972
0.069800802
0.079428568
""
""
0.016912781
0.029938957
0.10067789
""
0.045235142
""
""
""
""
""
""
0.068940058
0.090662189
0.01826697
""
0.071565032
0.062569156
0.11108945
""
0.056370549
0.035431989
0.024776684
""
""
0.099775165
0.051334634
0.047043607
0.085144684
0.010465054
0.088416018
""
0.04878664
""
0.017765615
0.046520133
0.017468695
0.06738276
0.025987305
0.026602013
0.072507456
0.089474492
0.041873671
0.094011441
0.061044265
0.033324812
""
""
""
""
0.03660097
""
""
""
""
""
""
""
0.058438741
""
""
0.088539056
0.090140156
""
0.027233381
""
""
0.086338401
""
0.067916125
0.067767769
0.11209149
""
0.090445355
""
0.064815953
""
""
0.022105942
0.061688948
""
0.10407842
0.040951196
""
0.019373491
""
0.021179583
0.086711697
0.082547367
0.0445088
0.10199478
0.059591241
""
0.087194584
""
""
0.068621337
0.010894502
""
0.069630265
0.027736392
0.040776934
0.10302833
""
""
0.093207426
0.083106339
""
""
0.037537605
0.064764343
""
""
0.012318267
""
""
0.051283419
""
0.095866069
0.064219721
0.022723727
""
0.080806486
0.085795335
""
""
0.10697044
""
0.038380016
0.040600363
""
0.11418992
""
""
0.072845086
""
""
0.082806148
0.095909238
""
0.05151698
""
0.038108166
""
""
0.037100568
""
0.086591266
""
0.11025878
""
""
0.076115511
""
0.073940918
""
""
0.12442742
""
0.021876395
0.054787103
""
""
0.061578192
0.081093803
""
""
""
0.10971687
""
0.089564361
""
""
0.094439045
0.020363111
0.048497003
""
0.089304253
""
0.057103466
""
""
0.066532977
""
""
0.1022475
""
""
0.10222109
0.058718763
0.075451359
0.087446198
""
""
0.051874787
0.11247552
""
""
0.096955337
""
0.094680578
0.066130094
0.098288044
0.066046178
0.10555348
""
""
""
""
""
0.11594311
""
0.084230162
""
0.036275178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091379121
""
""
""
""
""
""
""
0.050019111
""
""
""
""
""
0.0061693927
""
""
""
""
""
0.027902842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077378049
""
""
""
""
""
0.041033436
0.044918772
""
""
0.031465609
""
""
""
""
""
""
""
0.0674318
0.04746313
""
0.049808927
""
""
""
""
""
""
""
""
""
""
""
0.042375084
""
""
""
""
""
""
""
""
0.060389288
0.025069678
""
0.047752455
""
""
""
""
0.089738511
""
""
0.081184842
""
""
""
""
""
""
0.025157899
""
0.038454141
""
""
0.032817934
""
""
""
""
""
""
""
0.072210558
""
""
""
""
""
""
""
0.083486617
""
0.065371461
""
""
""
""
""
""
0.083589181
""
""
""
""
""
""
0.10212526
""
""
""
""
""
""
""
""
""
""
0.018554574
0.062270653
""
0.06029515
0.016029833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1087197
""
""
""
""
""
""
0.037328597
""
""
""
""
""
""
""
""
""
""
0.053216808
""
0.085158147
