two_par_hisp_male_p50
0.69708925
0.79465461
0.82740426
0.73434693
0.69520146
0.74682325
0.68729401
0.5773316
0.92810631
0.69825816
0.63609236
0.68765473
0.85454988
0.73826641
0.73148042
0.86290604
0.6755743
0.73559952
0.84623247
0.67209911
0.69095552
0.79714376
0.74948859
0.71051425
0.67531925
0.72156066
0.77070874
0.80798948
0.77388376
0.77529854
0.79337263
0.76836371
0.69816101
0.76321995
0.63979292
0.79767501
0.77977806
0.74495417
0.81849974
""
0.69201416
0.83905447
0.66447288
""
0.67815876
0.60563546
0.73033875
0.81432927
0.74835759
0.69952881
0.79223156
0.78378057
0.68556094
0.78428274
0.50168151
0.71866626
0.6906653
0.88053143
0.8902126
0.80160284
0.83377248
0.759969
1.2781414
0.7729764
0.68705124
0.65277672
""
""
0.58942723
0.92676616
0.67658424
0.8119483
0.65044975
0.76410794
0.83260739
0.83136016
0.73310208
0.89488399
0.73917508
0.65096009
0.65927786
0.79721385
0.77478653
0.76915181
0.69387227
0.79996586
0.73998249
0.82105023
0.70660943
0.74466699
0.82225192
0.72451049
0.70852035
0.73661023
0.79007459
0.65510732
0.77149069
0.64830917
0.74029237
0.76153797
0.73312026
0.73368573
0.73011196
0.7328611
0.75749946
0.73354441
0.7884708
0.74996829
0.79984188
0.76364857
0.76027375
0.79452318
0.76211435
0.67021471
0.75453097
0.73261958
0.78061199
0.5069809
0.92873454
0.65421867
0.81983739
0.77845681
0.71565491
0.89047045
0.82875603
0.70904589
0.71580911
0.75698566
0.62666279
0.64888644
0.67490715
0.68250734
0.6603933
0.71882552
0.69196612
0.87077832
0.74262428
0.77748698
0.74757272
0.67576867
0.7115792
0.80618298
0.44978324
0.69118357
0.72375232
0.85043466
0.8226921
0.77319956
0.75560051
0.57787091
0.78033912
0.70576251
0.71627927
0.71860081
0.80189025
0.72744203
0.85009933
0.67851424
0.69495487
0.90773952
""
""
0.75275391
0.66317719
0.91559869
0.67011696
0.71938002
0.7482543
0.75489247
0.72387171
0.68772703
0.71714824
0.68962783
0.72233087
0.87264723
0.80019718
0.74879771
0.69871199
0.75664926
0.86717546
0.76550871
0.8457731
0.74193263
0.88975757
0.84332836
0.70729768
0.83478254
0.70763057
0.70667297
""
0.81011456
0.86094862
0.70721006
0.86617148
0.75546032
0.92149824
0.74170685
0.76844722
0.706352
0.69167209
0.69886792
0.75089115
0.70064789
0.74052888
0.69409019
0.70078456
0.66186237
0.75901783
0.74668968
0.79276282
0.772856
0.73889506
0.72619098
0.79301339
0.72436929
0.74297482
0.70426005
0.69675481
0.73884737
0.83832234
0.82836014
0.83425891
0.76701587
0.7579881
0.66867113
0.68116093
0.83589441
0.7759217
0.71929306
0.72641945
0.7197898
0.71914518
""
0.8380447
""
0.87631214
""
0.83681965
""
0.9417944
0.76868236
0.68648636
0.72583574
0.72939003
0.84896725
0.7148757
0.81413019
0.69782597
0.77528626
0.7288779
0.66750592
0.76248199
0.82550174
""
0.83535618
0.85304296
0.76833904
0.69150901
0.75030589
0.69653195
0.69985038
0.64576232
0.68217182
0.67221707
0.66871101
0.54278594
0.67365789
