kfr_stycz_natam_male_p75
0.34569243
""
""
0.35095918
0.3363646
""
0.41676101
""
""
0.4304114
0.41931409
0.45813003
""
""
0.49711171
""
0.61413944
0.31389666
""
0.40570596
0.26585686
0.44079399
0.4349505
0.52116454
0.5499233
0.49617261
0.50893414
0.51761031
0.46888128
""
""
""
0.4999513
0.41070452
0.38753197
0.42355841
""
""
""
""
0.47514412
""
""
""
""
""
0.51615912
0.62723321
0.54016078
0.56585574
0.53853738
0.55934757
""
""
""
0.47300884
""
0.36717132
""
""
""
0.54884863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4461844
""
""
""
0.47054389
0.45463189
""
""
0.16101266
0.5718109
0.5589307
""
""
""
0.3573865
""
""
""
0.56975561
0.35526907
0.42284796
0.27142096
0.43228483
0.56736052
0.52528882
0.38550872
0.51868868
0.25992391
0.43808344
""
0.36702651
0.56465495
0.41479588
0.46217638
""
0.52313721
0.45100391
0.3968704
""
""
""
""
""
""
""
""
0.4761416
""
""
""
""
0.48733032
""
""
""
""
""
0.49404725
0.61573112
""
""
0.42884466
0.39850286
""
""
""
""
0.40018469
0.31838393
""
""
""
0.50819242
""
""
0.47591224
0.47621804
0.6451695
0.46702257
""
""
""
""
0.45447102
0.47343841
""
0.47418222
0.50314856
0.22796394
0.41450077
0.56095397
0.40283555
0.33718693
0.61193413
0.4373973
""
""
0.42810014
0.452342
0.46227247
0.3574616
""
""
0.40107429
""
""
0.37380922
""
""
0.14688326
""
""
0.42976844
0.38247117
""
""
""
""
""
0.3501119
""
0.40181035
0.35822302
""
0.52050143
0.27088565
0.55013013
0.42211464
""
""
0.35149774
""
0.32678005
""
""
0.35790271
0.41648623
0.46140617
0.40957236
""
""
""
""
""
""
0.49241853
""
""
""
0.49088338
0.31572163
0.35501081
0.40780729
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45001301
""
""
0.40092292
""
0.35360551
""
0.46794885
0.42044297
""
0.46606979
""
""
""
""
0.52538544
0.50373751
0.32213587
0.47205907
0.4253915
0.39187044
0.42530406
0.38743892
0.34862226
""
""
0.52932376
""
""
0.39375713
0.41801032
""
""
0.33440965
""
""
0.54822576
0.43917757
""
0.40664321
0.42313939
""
0.4668093
0.43387231
""
0.68937284
0.30677998
0.34286413
""
""
""
""
0.39665276
0.44809729
0.35882148
0.34269184
0.64175761
""
""
""
0.28322619
""
""
""
""
""
""
0.45713717
0.43803877
0.39092731
0.43391016
0.55316037
0.43970719
""
0.41878772
""
""
""
""
""
""
""
