lpov_nbh_other_male_p10
0.079812109
0.23130208
-0.042326368
0.32842347
0.29602176
0.13981517
0.2507787
0.37983653
""
0.17719612
0.18660161
0.2542704
0.26212731
0.19218463
0.31737322
""
0.036136419
0.35310349
0.2132749
0.13428746
0.38960275
0.24710542
0.33540174
0.24478559
0.31100234
0.11145942
0.21810016
0.26461583
0.47941905
0.25544548
0.30002633
0.3685897
0.45212552
0.43902588
0.084674135
0.29051223
0.10086976
0.12682168
""
0.18790354
0.23843242
0.13091049
""
""
0.034395866
0.081704557
0.2800065
0.1023269
0.33289322
0.22014827
0.22711407
0.22311218
0.25790989
""
""
0.24824837
0.0025639411
0.020225793
""
0.25788909
0.10585526
0.28625345
0.0015653112
-0.032442637
0.077052176
0.32225159
""
0.10767291
0.11887476
0.16691062
0.24707638
0.13598703
0.22061296
0.18739803
0.012382074
""
0.18626314
0.14221549
""
0.293751
0.15205017
0.1746475
-0.0069157002
0.14961077
0.34226096
0.24911179
0.24123612
0.21542744
0.29276741
0.15003696
0.27441832
0.11902389
0.15596625
0.25155929
0.20378689
""
0.26515347
0.15740249
0.34377712
0.24026397
0.36587453
0.31930211
0.33104792
0.38531622
0.48250121
0.39311826
0.28931081
0.34265533
0.11099596
0.18476602
0.23770246
0.35576424
0.32646856
0.22083089
0.42009434
0.30090261
0.26348948
""
0.016112015
""
0.23054199
0.24623986
0.47014755
0.28788275
0.23010381
0.30540478
0.31129438
0.1116395
0.37858865
""
0.3713733
0.26823637
0.32298198
0.15097243
0.25958911
0.33624378
0.22891289
0.28296784
0.15787339
0.31014243
0.23519476
0.28022423
""
0.28766042
0.21105187
0.17558557
0.13696904
0.27637365
0.1673449
0.35391256
0.2321962
0.29376885
0.26820797
""
0.29276842
0.18448652
0.11574855
0.2375153
0.29074705
0.12656598
""
0.25351143
0.75604266
0.49455902
0.45685178
0.64583868
0.24793193
0.20317727
0.12311527
0.26581848
0.31381202
0.24034628
0.16171734
0.22858149
0.108557
0.40097767
0.23976015
0.29766098
0.28915256
0.33907172
0.46479934
0.35371691
0.29561377
0.049246881
0.24233158
0.30234337
""
0.19690256
0.35034543
""
0.18552941
0.31360379
0.30034646
0.22638184
0.05371616
0.26281163
0.19561847
0.25947854
0.25292403
0.53248096
0.23425038
0.32387814
0.70767999
0.28622326
0.23071937
0.24779284
0.32958674
0.25346768
0.18734168
0.34474549
0.33602723
0.30883852
0.30871427
0.14915025
0.35193315
0.19614941
0.33618608
0.33304527
0.21090539
0.25965771
0.19708417
0.11838855
0.15630184
0.056981958
0.27985314
0.16142371
0.34841555
0.41967422
0.32119834
0.24312027
0.30963573
0.29183891
0.39358753
0.15986992
""
0.16965447
0.17471051
0.29476655
""
0.3505508
0.13838381
0.44927627
0.35314989
0.59303838
0.3946538
0.55488896
0.37130973
0.39351282
0.44028208
0.28078249
0.3323845
0.35124117
0.30506915
""
0.43661863
0.25278175
0.40010819
0.43177041
0.31144607
0.29146221
0.14098243
0.36337739
0.53545749
0.40575483
0.45368671
0.3671391
0.57108462
0.523669
0.40838501
0.44484875
0.40118772
0.46980196
0.23891865
0.4042913
-0.056034442
0.3892085
0.41552186
0.42874134
0.37533519
0.46532378
0.33192742
""
""
0.3870717
0.51735437
0.45346305
0.38276315
0.45999351
0.34423062
0.27845335
0.30345133
""
0.26762572
0.30323523
0.42962483
0.65217096
0.52158332
0.62719887
0.70179969
0.42940372
0.44322884
0.44469297
0.31770572
0.52705091
0.39899516
0.6402747
""
0.36054081
0.5903886
""
0.45558369
0.41706589
0.30874997
0.46832818
0.47912425
0.34483388
0.30180565
0.53867793
0.4393878
0.48947525
0.5136047
0.47064409
0.42728636
0.32090533
0.22636494
0.38891223
0.43980989
0.24932078
0.25780031
0.21584563
0.72470349
0.28762293
0.34994301
0.37436485
0.31313977
0.4212966
0.38850129
0.22412761
0.099008627
0.40819576
""
0.32463568
0.2870324
0.33610243
0.31582183
0.091196664
0.20278859
0.11021152
0.58827728
0.060979001
0.44717735
0.078886136
0.2581107
""
0.33385891
0.1964051
""
0.16300435
0.072799094
0.13413522
0.19420916
""
0.39324015
""
""
0.02753849
-0.060163826
""
""
""
""
""
0.2688759
""
""
""
""
""
""
0.49032402
""
""
""
""
""
""
""
""
""
""
""
""
0.53942353
0.42750278
""
0.3521814
0.23283148
""
""
""
""
0.57919276
0.21263139
""
""
0.25356615
0.28906816
""
0.30302036
""
0.46860176
0.40526429
""
""
""
""
""
""
""
""
""
""
0.52224112
""
0.64391625
0.55850142
0.48554206
0.1925223
0.26704693
0.51871735
0.73186338
0.43143612
0.36014485
""
""
""
0.20021637
0.10395819
""
""
""
0.44029987
0.64202285
""
""
0.75650078
0.58532244
0.50742257
""
0.26258296
0.26764384
""
0.2920045
0.53629506
0.031686399
0.30783233
0.14014025
""
""
""
""
0.63005865
0.41427571
""
""
0.32182273
0.30651712
""
""
""
""
""
""
""
""
""
0.25149462
""
0.36470658
""
0.56256872
0.51052076
0.38358778
""
""
0.084984541
0.22038054
0.30962679
0.61772352
""
""
""
""
""
0.3596352
0.15713471
""
0.44234738
0.26949883
0.35753691
0.57565755
0.11777502
0.25260171
0.2660844
0.27911118
0.30674627
0.36644784
0.35075301
0.047681328
""
""
0.3042132
0.32029864
0.20526475
0.11447086
0.12423159
0.14786446
0.089164175
0.1173085
0.096199252
0.15696433
0.18125816
0.27288705
0.15368959
0.53605527
0.33103094
0.24066415
0.21587294
""
0.1027124
""
0.28980762
""
0.40645194
0.25945556
0.15429683
""
0.25242662
0.31913766
""
""
""
0.016440066
0.22218153
""
""
-0.014059592
""
""
""
0.30932286
""
""
0.39645123
0.185683
0.39283291
0.21369928
0.46759638
""
0.47385991
""
""
""
""
""
0.062001638
0.12297377
0.24612433
0.44381145
0.25222173
0.41338956
0.23581995
0.20923118
0.27668631
0.29420638
""
""
""
0.52806586
""
0.46829358
""
""
0.26932374
""
""
0.41104722
""
""
""
0.084040076
""
0.2339745
0.19696999
0.38031831
0.38819954
0.39975283
0.24425982
0.15595537
0.21671714
0.17395858
0.25144342
0.25916088
""
0.15454681
0.31641141
0.17544271
0.24864379
0.0694177
0.23502709
0.17262572
0.064366862
""
0.54318875
""
""
""
0.49041277
""
0.47122404
0.72147232
0.5838688
0.34301072
0.19968461
""
""
0.45882607
0.16790259
0.28402972
0.32781449
""
0.44220787
""
