stayhome_natam_pooled_p50
""
0.20733821
""
""
""
""
""
0.17546387
""
""
""
""
""
""
""
0.061978903
""
""
""
""
""
-0.00080601516
""
""
0.002184581
""
0.099784575
""
""
""
""
""
""
""
0.074308284
0.10627043
0.16515884
""
""
0.13420703
""
0.16401464
""
""
0.090562999
""
""
0.2584098
0.16791424
""
0.096521579
0.15543929
""
""
""
""
""
""
0.092023946
""
""
""
0.40955612
""
0.18907768
""
""
0.21992788
0.38433555
0.26160726
0.52949613
""
""
0.3135972
0.2748571
""
""
0.20451681
0.34563997
0.19892851
0.25643042
0.49715781
0.33509779
0.23561592
0.42405635
0.39023212
0.42517319
""
0.31149253
0.22944017
""
""
0.14299852
""
""
0.32369965
0.326554
0.16393955
0.3728219
0.33786404
0.44325972
""
0.36613011
0.28401664
0.19034569
0.32522169
0.29894921
0.30547926
""
0.20633763
0.33888686
""
""
""
0.11653419
""
""
""
""
""
""
""
""
""
""
""
""
0.088748291
""
""
""
""
""
0.088904485
""
""
0.10623749
""
""
""
""
""
""
""
""
0.11509878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2547718
0.056152105
""
0.17195633
""
""
0.21159384
""
""
0.12602216
""
""
""
""
""
0.14259046
0.12337534
""
""
0.24590467
""
0.17778608
0.11414904
""
""
0.2280516
0.12738328
0.10869011
0.20286903
""
0.096837081
0.19192767
0.3435857
0.15246451
0.065332763
0.1314901
0.038692318
0.25236258
0.17569794
0.2111432
0.07541208
0.10193103
0.18477604
""
""
0.15303931
0.18045072
0.078901999
0.2054797
0.13698339
""
0.22981791
0.18941495
0.059823785
0.20327725
0.22218165
0.26968035
0.16845439
0.3345072
0.26413092
0.23652446
0.2870267
0.24293226
0.15483573
""
0.14794444
0.18584374
0.23584493
0.19942635
0.1077456
0.072277859
""
0.16207652
-0.018238656
0.26741374
0.25293338
0.28377894
0.17036572
""
0.18162616
""
""
""
0.19021989
0.17147245
""
""
""
""
""
""
""
""
0.26347998
""
0.22882126
""
""
0.20468344
0.10939101
""
""
""
""
""
""
""
0.22174449
""
""
""
0.10309239
0.063994512
""
""
""
0.055589974
""
""
0.20442581
""
""
""
""
""
""
""
""
0.18556669
""
""
""
""
""
""
""
""
""
""
0.24487822
""
0.037604127
0.11674429
""
""
0.16729476
0.13885833
""
0.102604
0.27364296
0.14858776
0.22050403
0.20670931
0.16622493
""
0.24758971
""
0.13534912
0.20621543
""
0.24987309
-0.0034017183
0.24651994
0.068678014
""
""
""
0.18304737
0.13797599
""
""
""
""
0.17578921
""
""
""
""
0.22097005
0.01664977
0.16613425
""
""
""
""
""
0.14813876
0.077825218
0.22794963
""
""
""
0.12450377
0.12059776
""
0.21273448
""
""
0.13103466
""
0.19737159
0.27617833
0.10930932
0.15986362
0.11823155
0.19749786
""
0.10363439
0.25466225
0.096380331
0.21328734
0.11902834
""
""
""
""
0.18647647
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21115452
""
""
0.028780483
""
""
0.1103823
""
0.31143609
""
""
0.1068698
""
""
""
""
""
""
""
0.21952702
""
""
""
0.29588819
""
""
""
""
""
""
""
0.41262853
""
0.29334038
""
0.21080334
""
""
""
""
""
""
0.17179599
""
0.54797006
""
""
""
""
""
0.3017582
0.14341906
""
""
""
""
""
""
""
""
""
""
""
""
0.026666794
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23929593
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22729792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18308724
""
""
0.17065889
""
0.28498134
""
""
0.28290498
""
""
0.10329549
0.12110679
""
""
""
0.16373566
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093027867
""
""
""
""
""
0.10178994
0.1835199
""
""
""
""
""
""
0.0059831422
""
""
""
""
""
""
""
""
""
""
""
0.041922331
""
""
""
""
""
0.2128862
""
""
""
""
""
0.10165782
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36018693
""
""
""
0.23090713
""
""
""
""
""
""
0.019847363
""
0.18142509
""
0.16866882
""
""
""
""
""
""
""
""
""
""
""
0.31048712
""
""
""
""
""
""
""
""
0.21713632
0.020010199
""
0.32000718
""
""
""
""
""
-0.017623121
""
""
""
""
""
""
""
""
0.36483088
""
0.070540793
""
""
0.14295909
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091425166
""
""
""
""
""
""
""
""
0.2149296
""
""
""
""
0.16462713
""
""
""
""
""
""
0.19929312
""
""
""
0.050375022
""
""
0.53330541
0.14284304
""
""
0.091612622
""
""
""
""
""
""
""
""
""
""
""
0.080359213
""
""
""
""
""
""
0.034219407
""
""
""
""
""
""
""
0.13034324
""
""
0.18442059
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12021953
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26591524
0.17712152
""
""
""
0.027421312
""
""
""
0.32218686
""
""
""
""
""
""
""
""
""
""
0.20343561
""
""
""
""
""
""
""
""
0.24665093
0.094455697
""
""
0.055808783
""
""
""
""
""
""
0.045007564
0.15204073
""
""
""
0.28401965
""
""
""
""
0.051554851
0.11405661
""
""
""
""
""
""
""
""
""
""
0.041425645
""
""
0.14024171
""
""
0.090290599
""
""
""
0.1259972
""
0.081867345
""
""
""
""
""
""
""
""
0.071876541
""
0.099786699
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043431666
""
""
0.033911407
""
""
""
""
""
0.17602822
""
0.097229809
""
""
""
""
""
""
0.025011886
""
""
""
""
""
""
""
""
0.16366762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012522488
""
""
""
""
""
""
""
""
0.078173898
""
""
0.01160301
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14167522
0.10656057
""
0.1891828
0.081405424
0.21167952
""
""
""
""
""
""
0.10631249
""
""
""
""
""
0.23864061
""
""
0.16970946
""
0.20774515
0.1203137
""
""
0.097658224
""
""
""
0.18937992
0.20703247
0.53298557
""
0.20049258
""
""
0.09985064
0.064633682
""
""
""
""
""
""
0.14991254
0.13440183
0.022671156
""
0.16438709
""
""
0.24675681
""
""
""
""
""
""
0.13432367
0.039266951
0.17473565
""
""
0.12520047
""
""
""
0.057015073
""
""
""
""
0.27696228
0.026683994
""
0.23943962
0.23975714
""
""
""
""
0.2099092
""
0.092988007
""
0.23139164
0.18392788
""
0.22930664
0.30663127
""
""
""
""
""
""
""
0.2235086
0.18347086
""
0.16691671
""
0.1202927
""
0.15904441
""
0.23653188
""
0.11792676
0.18844371
0.22254874
0.064679749
""
""
0.041353624
""
0.0092785265
""
0.030259395
""
0.17720221
0.035764255
0.25779125
""
0.2279598
0.10115655
0.24758685
0.10915661
0.097669348
""
0.10023563
""
0.14932288
""
0.14931415
0.20871203
0.11333852
""
""
0.27670965
""
""
""
""
0.17601477
""
""
""
0.21954328
0.18533279
0.037146602
""
0.24045399
""
""
0.24496144
0.028256681
0.096889041
0.36390367
0.13144509
0.067498662
0.16815163
0.06836623
0.11642201
""
""
0.20906462
0.073864318
""
0.14005914
0.15630497
""
0.21624909
0.088077202
0.20996603
""
""
""
""
""
""
0.11382271
""
""
0.14123075
0.10532206
0.058681775
0.22298004
0.11504363
0.17509721
0.055921029
0.22479057
0.12157796
0.16978182
""
""
0.25594014
0.27618122
0.22452773
""
""
""
""
0.2112086
0.014270987
0.31531549
""
""
0.088540688
-0.30206832
""
""
0.24055859
0.071435645
""
""
""
""
""
0.30722904
""
0.21074539
""
0.26516148
""
0.21493255
""
""
""
""
""
""
""
""
""
""
""
""
0.16459641
""
""
""
0.17661032
""
""
""
""
""
""
0.024979636
0.0026932985
""
0.22298737
""
""
""
0.17358781
""
""
""
""
""
""
0.20155327
0.16984203
0.19868398
""
0.086659685
""
""
""
""
""
""
""
""
0.12736818
""
""
""
0.18174317
0.1561842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15763596
""
""
""
""
""
""
0.31696162
0.18126574
""
""
""
""
0.2081463
""
""
""
0.14978498
""
""
""
""
""
0.22237529
""
""
""
""
""
""
""
""
""
0.33461463
0.26657757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096515872
0.12797402
""
""
""
""
""
""
""
0.17573301
""
""
0.021961508
""
0.20951147
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12902588
""
""
""
""
""
""
""
""
0.19346511
0.11298934
0.11536992
""
""
""
""
""
""
""
""
""
0.11361882
""
""
""
""
""
""
""
""
""
""
""
""
0.11152767
""
""
""
""
""
""
-0.0012852688
0.24328387
""
0.20961067
""
0.08872962
""
""
""
""
""
""
0.165134
""
""
""
0.1614435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14883581
""
0.37233263
0.25393477
""
""
""
0.15384181
""
""
""
""
""
""
""
0.15795845
0.2056212
""
0.35432082
""
""
0.33741909
""
""
0.20962948
0.3439008
""
""
""
""
""
""
0.14211141
""
""
""
""
0.27315038
""
""
""
""
""
0.20849231
0.49063444
""
""
0.38005355
""
""
""
""
""
""
""
""
0.1801044
""
""
""
""
""
""
-0.018566979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14835611
""
""
""
""
0.17742214
0.16584355
""
""
""
""
""
""
""
""
""
""
""
-0.0032829826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17032495
""
""
""
""
0.16288348
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17371741
""
0.15131679
""
0.012515792
""
""
""
""
""
0.43287513
""
""
""
""
""
""
0.16569072
0.221727
0.42488107
0.30102098
""
""
""
""
""
0.069020472
""
""
""
""
0.18733935
""
0.19343379
""
""
""
""
""
0.069157198
0.0081389435
0.2002254
""
""
0.11632712
0.38410771
0.068011299
0.12613149
""
0.24038628
0.02769858
0.19904791
0.26318631
""
0.11888902
0.25198141
0.32985416
0.21733682
0.11085454
0.53993821
""
""
""
0.27464676
""
0.26007861
""
-0.02818545
0.43834105
""
0.0064839581
""
0.21098565
0.095142931
""
""
""
""
0.18576893
""
""
""
0.26211122
""
0.32130298
""
0.57893044
""
0.52548409
0.30237761
""
0.2510919
""
0.23607466
0.59301585
""
""
0.22922246
0.40630284
""
0.16735096
0.032933787
0.095798917
""
0.010766872
""
""
""
""
""
""
""
0.25620824
""
0.30154514
""
0.17177558
""
""
""
0.072404854
0.28114212
""
""
0.009850922
0.21311849
""
0.17117471
0.29822877
