kfr_imm_hisp_male_p75
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39308789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65998435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45068812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62783605
0.45022282
""
""
""
0.61557418
0.52596664
0.50338465
""
0.5338375
0.53016686
0.63455963
0.45430186
0.48567343
""
""
""
0.54019493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61020195
""
""
""
""
""
0.35591379
""
""
""
""
""
0.70630187
""
""
""
0.58837861
""
""
0.61671096
""
0.50603282
0.5518347
""
0.45390102
0.55525953
0.57190102
""
0.52017713
""
0.56926507
0.50439191
""
""
0.53396535
0.54892749
0.53252119
""
0.35912356
0.53082788
""
""
0.54797232
0.56948757
""
0.54055673
0.57525146
""
0.52844703
0.51615602
0.53161639
0.51459098
0.52815926
0.54243219
0.51200557
0.57225198
0.57338923
0.53367954
0.54115391
0.55319017
0.70391524
""
""
0.53905952
0.55471367
0.50453985
0.5609656
0.28339991
""
0.55745679
""
0.5372206
0.55077696
0.62448728
0.52577424
""
0.58871734
""
""
""
0.62543935
""
""
""
""
""
""
""
""
""
0.48926076
""
""
""
""
0.5318265
""
""
""
""
""
""
""
""
0.58048302
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33752459
""
""
""
""
""
""
0.5731445
""
""
""
""
""
""
""
""
""
""
0.65431207
""
0.55858737
0.50270534
0.42154598
0.55105889
0.52425814
0.52715355
0.68319851
0.40015662
0.58209264
0.53415185
""
0.4797813
0.502958
""
0.53995496
""
0.6207642
0.54975164
""
0.72999501
""
0.55559063
0.6500783
""
""
""
0.5216676
0.62773401
""
""
""
""
""
""
""
""
0.69582933
0.43752703
0.51999539
0.54498059
""
0.43759164
""
""
""
0.54773319
0.58027589
0.60784215
""
""
""
0.4735783
0.50633091
0.71130228
0.57682621
0.55308539
""
0.56607854
0.62063158
0.51901984
0.49062118
0.56076288
0.5203132
0.55527461
0.55046314
""
0.6489228
0.52309191
0.62138522
0.50817692
0.50553501
""
""
""
""
0.44614455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50107521
0.60070127
""
0.58978242
""
""
0.5451259
""
0.46191627
""
""
0.57351971
""
""
""
""
""
""
""
0.57476526
""
""
""
""
""
""
""
""
""
""
""
0.75949109
""
""
""
0.49726272
""
""
""
""
""
""
0.55888009
""
0.61016226
""
""
""
""
""
0.50848901
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48481256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51022851
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43131405
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
