kir_stycz_white_male_mean_se
0.0074423277
0.0047657047
0.01621775
0.014014157
0.0069366647
0.045641605
0.014660572
0.0051286067
0.010490469
0.012401277
0.0084953429
0.022333128
0.014537517
0.01500047
0.014631881
0.0095131509
0.0076221689
0.021831457
0.024539137
0.010378938
0.016575351
0.0056030545
0.0082796179
0.014672892
0.006557011
0.0065704831
0.010562435
0.0056619886
0.013290457
0.0095330123
0.010876443
0.046701692
0.023931032
0.015489579
0.0061349259
0.0073456657
0.0026885413
0.014042782
0.0060252845
0.0092841871
0.0068388344
0.0064608525
0.029737335
0.030043002
0.0037906126
0.018254342
0.010083823
0.0056323595
0.0033255105
0.017641049
0.0050717765
0.0049859784
0.034480691
0.016802687
0.013893116
0.013378154
0.0087398849
0.0060356199
0.0044253585
0.063391119
0.0071637523
0.0094805975
0.0052985013
0.0075009465
0.015605398
0.027767694
0.010414829
""
""
0.0040042298
""
""
0.053493429
""
0.006937616
""
""
0.012656373
0.010948013
0.021426501
0.025737653
""
""
0.0088826343
""
""
""
""
0.04372824
0.023349578
""
0.041140601
0.045842875
""
""
0.068701729
0.030381083
0.0069241822
0.0072497316
0.01025739
0.015746852
0.031892858
0.026920632
0.0012039075
0.0051250486
0.011078089
0.0025804187
0.0052830754
0.02639259
0.0048910603
0.0081812013
0.014495262
0.014749493
0.0092809796
0.0042931931
0.0085948585
0.018813495
0.034306783
0.011824288
0.027600428
0.013968142
0.011131065
0.011692945
0.018950164
0.014297907
0.012308387
0.0060987519
0.0066314349
0.010126747
0.013837991
0.024441713
0.018227713
0.014531909
0.005625424
0.012762854
0.016166264
0.0058428445
0.012992523
0.007631415
0.013900314
0.009041856
0.016142523
0.0085511412
0.019349974
0.015523246
0.0089061325
0.0104754
0.028117321
0.011473578
0.029663125
0.017950431
0.018283941
0.011180355
0.0064654606
0.012991482
0.01535068
0.0088965092
0.010037731
0.023786739
0.018943671
0.020319415
0.014535833
0.012640079
0.015789038
0.021047717
0.017917918
0.0099043138
0.012633409
0.0074944571
0.024327775
0.0033028135
0.010298795
0.015519368
0.0049371268
0.015949385
0.019399924
0.0049905088
0.017975574
0.015028768
0.016945882
0.010311372
0.012971051
0.0043882774
0.0068532974
0.02568482
0.011232977
0.0026628436
""
0.010894813
0.0046360828
0.012053204
0.019746382
0.0026031779
0.013024746
0.0046079783
0.0031166235
0.013604855
0.0061295643
0.012471315
0.019104775
0.0031317791
0.0073042698
0.010820844
0.014817134
0.001212399
0.0071414607
0.0052933041
0.016283114
0.0074712848
0.0055686627
0.024255427
0.037847243
0.0053411545
0.0064038942
0.0064395024
0.0015969559
0.003687972
0.01996283
0.0020018402
0.0020631002
0.011527649
0.0019506933
0.0016326359
0.0053007463
0.0033929043
0.0044396557
0.0036779605
0.00457132
0.0025228488
0.0053080735
0.00473401
0.055856701
0.010727567
0.0038647552
0.0033003353
0.0034490717
0.0074541378
0.0080730449
0.031112172
0.0044414164
0.0090593547
0.0027664984
0.0061004027
0.0085380711
0.0030042059
0.018744219
0.0023468398
0.025902055
0.039575141
0.027276888
0.0040351553
0.0068532806
0.017836634
0.061859272
0.019968353
0.033125896
""
0.036510978
0.030186642
0.011181092
0.0034049714
""
0.003789217
0.022048004
0.010326337
0.002587779
0.0086097289
0.008848099
0.02721677
0.039953914
0.022230517
""
0.031576544
""
0.0021819652
0.046916477
0.022261808
0.030644765
0.010070009
0.0035457949
0.022802299
0.036332261
0.011971346
0.0051100906
""
0.013707413
0.013577604
0.0094263833
0.011201967
0.016998764
0.035199821
0.012603516
0.027353972
0.027781328
0.020068381
0.0060782083
0.024053352
0.020119935
0.023323579
0.037197389
""
0.051517915
0.031744264
0.036812611
0.01169796
0.023199618
0.0043275054
0.016201096
0.00266201
0.0022763938
0.0041271397
0.0046957559
0.0022783873
0.0036062379
0.0047392375
0.0050811642
0.0051523214
0.0029901084
0.0047939997
0.0085142609
0.0050468757
0.010014295
0.0041933674
0.011123527
0.0026882531
0.0022681309
0.014841382
0.0049737031
0.0055345334
0.0038420742
0.0050593168
0.0076254117
0.014872599
0.016347723
0.002211838
0.0034200037
0.007709587
0.016472891
0.011169964
0.014200055
0.028875818
0.017558631
0.016738897
0.016185172
0.013916269
0.004798694
0.0071968227
0.0021402547
0.01386488
0.0057967138
0.0086041475
0.016968487
0.020687947
0.0041457606
0.0030066036
0.0045754332
0.0094012227
0.018898375
0.017153246
0.0038035128
0.0037836018
0.0057628271
0.0030940049
0.0085005406
0.0064296136
0.004042103
0.0094767809
0.0023568487
0.0045640282
0.0023839059
0.0029592479
0.0021688142
0.002792839
0.008341969
0.0047646174
0.004201462
0.0044242926
0.0035168233
0.00300993
0.0097317928
0.0095878439
0.015337472
0.016571499
0.0028577191
0.0099947713
0.0080897007
0.011166634
0.015215806
0.022971071
0.017492946
""
0.012124953
0.013431601
0.0083168391
0.0059723351
0.014965072
0.013102286
0.0060351286
0.017375115
0.017373251
0.015114992
0.010905064
0.0097802402
0.015779532
0.014382522
""
0.0094259987
0.023560163
0.0058937711
0.0065404247
0.023374809
0.0048941672
0.016083468
0.010369374
0.0042336127
0.0086796135
0.048463602
0.0049302266
0.02300472
0.0027038897
0.01064485
0.0098090218
0.0053403503
0.014286603
0.006189581
0.016792463
0.015722156
0.014788389
0.012522711
0.014554516
0.0041501871
0.014934474
0.026384035
0.0083985878
0.0056337928
0.027416648
0.030715425
0.0088533759
0.013836765
0.013879462
0.020462107
0.01173538
0.0058183726
0.0064315065
0.0056550372
0.012345335
0.0033642375
0.011503804
0.036458127
0.0081795771
0.0073675835
0.015950019
0.019480539
0.0027469704
0.0095394133
0.0050608679
0.056116302
0.010501192
