marr_24_asian_male_p25_se
""
0.083623461
""
""
""
""
""
0.06968087
""
""
""
""
""
""
""
0.067748889
""
""
""
""
""
""
0.10590735
""
""
""
""
""
""
""
""
""
""
""
0.013540264
""
0.019081142
""
0.11485579
""
0.051129434
""
""
""
0.024009304
""
""
""
0.023880245
""
0.024961978
0.07727018
""
""
""
""
""
""
0.013935631
""
""
""
0.073676281
""
""
""
""
""
""
0.017068779
""
""
""
""
0.050535172
""
""
0.040977731
""
0.054355286
0.050060038
""
""
""
""
""
""
""
""
0.059969548
""
""
""
""
""
""
""
0.038804945
0.050130378
""
""
""
""
0.0062239175
0.056122422
0.12970538
0.016198769
0.05299589
""
0.017635301
0.047709569
""
""
""
0.047001805
""
""
""
""
""
""
""
""
""
""
""
""
0.075079896
""
""
""
""
""
""
""
""
0.12062807
""
""
""
""
""
""
""
""
0.031640321
""
""
""
""
""
""
""
0.025758665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070633464
""
0.031657893
""
""
0.043390315
""
""
0.026486017
""
""
""
""
""
0.045379791
""
""
""
0.0025893964
""
""
0.025963565
0.047840264
""
0.0036485477
0.10126138
0.027775731
0.007639843
0.043364737
0.021469634
0.040045548
""
0.012247934
0.016027192
0.048559241
""
0.001164277
0.057470806
0.013443386
""
0.067530349
0.01858582
""
""
0.011936076
0.015426203
0.078651235
0.0019227905
0.018476835
""
0.0058507882
0.004610023
0.059471164
0.0037827082
0.0030898866
0.0025390971
0.0079715233
0.026768165
0.0026040326
0.013757188
0.0018206493
0.016257869
0.033542201
""
0.05655143
0.0056394502
0.011129423
0.012918963
0.02703964
0.1041097
""
0.018182667
0.094690256
0.0065934262
0.014418052
0.035277516
0.014850357
""
0.0079625715
""
""
""
0.020492276
0.056776483
""
""
""
""
""
""
""
""
0.012614407
""
0.018758811
""
""
0.01685014
""
""
""
""
""
""
""
""
0.013384673
""
""
""
""
0.029839342
""
""
""
0.071853749
""
""
""
""
""
""
""
""
""
""
""
0.057525579
""
""
""
""
""
""
""
""
""
""
0.055476364
""
0.0078837899
0.0074094357
0.015454436
0.042722169
0.0091397157
0.015312667
0.027774697
0.035628397
0.038963594
0.0095321396
0.035087731
0.012999753
0.015395606
""
0.024633136
""
0.015763529
0.007199835
""
0.036842477
0.03581294
0.019444032
0.047485493
0.060042955
""
""
0.011021648
0.019709382
0.037198178
""
""
""
""
""
""
""
""
0.059433486
0.017599327
0.0084317792
""
0.058561791
""
""
""
0.036838181
0.023578037
0.018383542
""
""
""
0.033806283
0.031466112
0.049368039
0.0068176496
0.061535407
""
0.03058356
""
0.0079727629
0.022708122
0.010840524
0.016333921
0.013704205
0.017903209
0.042072147
0.029398404
0.031886466
0.059158515
0.034066062
0.012307846
""
""
""
""
0.02144045
""
""
""
""
""
""
""
0.062743671
""
0.07332205
0.049969614
""
""
0.034994744
""
""
""
""
""
""
""
""
0.027104521
""
0.064469159
0.072179995
""
0.026421761
0.033220045
""
0.029082021
0.012834154
""
0.016086092
""
0.0094589842
""
""
0.0090601975
""
0.029103383
""
""
""
""
""
0.0088559268
""
""
0.083533607
0.015682738
""
""
""
""
""
""
""
0.027987167
0.04722685
0.029602546
""
0.0068078781
""
""
0.052849986
""
""
""
0.006518208
0.086891301
0.039484806
""
""
""
""
""
0.027062874
0.040039081
""
0.10947181
""
""
""
""
""
""
""
""
""
""
0.067321882
""
""
0.046429202
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040012918
0.091370054
0.035606313
""
0.086796552
""
""
""
""
""
""
""
""
""
""
0.030103657
0.077476203
""
""
""
0.10357381
""
""
0.10797804
""
""
""
""
""
""
""
""
""
""
""
0.030631404
""
""
""
""
""
0.052120805
""
""
""
""
""
""
""
0.080589898
""
""
""
""
0.00971008
0.0023523571
0.011189514
0.0094961794
0.03257462
""
0.027954871
""
""
""
""
""
""
0.05002128
""
""
""
0.055455554
""
""
""
""
""
0.11007001
""
""
""
""
""
""
""
0.086511895
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065580569
""
""
0.074573301
""
""
""
""
""
""
""
""
0.014583171
""
""
""
""
0.055893075
0.0026253546
""
""
0.020022219
""
""
0.0038756859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028598271
""
""
""
""
""
0.015375079
0.035665672
0.03445112
0.086756498
0.0061220848
0.049297016
""
""
0.11140268
""
0.082190193
0.01872406
0.03057003
0.034145743
""
0.041112415
""
""
""
""
""
""
""
""
""
""
""
0.031673353
""
""
""
""
""
""
""
""
0.033968385
0.032041252
""
0.041768663
""
""
""
""
0.030835861
0.069068432
""
0.047104917
""
""
""
""
""
0.037305001
0.0075117447
0.067045309
0.024671322
""
""
0.02128653
0.041757923
""
""
""
""
""
""
0.047943141
""
""
""
""
""
""
""
0.019957388
""
0.028358759
""
0.039017193
""
""
""
""
0.048375189
""
0.015896764
0.091630749
""
0.049391672
""
0.02060632
""
""
""
""
""
""
0.072166361
""
0.085882954
""
0.014845245
0.074825734
""
0.054050859
0.015327678
""
""
""
0.041924104
""
""
""
""
""
""
""
""
""
""
0.031294353
""
""
""
""
""
""
0.024134357
""
""
""
""
""
""
""
0.022276638
""
""
0.051483199
""
0.062117651
""
""
""
""
0.079187371
""
""
""
""
""
""
""
""
""
0.012428402
""
""
""
0.042044222
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039639533
""
""
""
""
""
0.038670428
""
""
""
""
""
""
""
""
""
""
""
""
0.13810715
""
""
""
""
""
""
""
0.026503537
""
""
""
""
0.025311034
""
""
""
""
0.11113323
0.094345391
0.084710129
""
""
""
""
""
0.088865124
""
""
""
""
""
""
0.01785809
""
""
""
""
0.052847847
""
""
0.035736538
""
""
""
""
""
""
""
""
""
""
""
0.028195692
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045293935
""
""
""
""
0.024215406
""
""
""
""
0.047322609
0.053803582
""
0.055934787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012320686
""
""
""
""
""
0.089221455
""
""
""
0.066445276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046771575
""
""
""
0.048101343
""
0.014183871
0.038143013
0.050478909
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037920922
""
""
""
""
""
""
""
0.066989593
""
0.047103833
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049829584
""
""
""
""
""
0.053575046
""
""
""
0.025889503
""
""
""
""
""
""
""
""
""
""
""
""
0.039645955
""
""
""
""
""
""
""
""
0.016043836
""
""
0.032682538
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1240603
""
""
0.087117642
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02306476
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051788431
""
""
""
""
""
""
""
""
0.057387549
""
""
""
""
0.069059342
0.039617945
0.039537877
""
""
""
""
""
""
0.012332365
""
""
""
""
""
0.020808643
""
""
0.0079540424
""
0.031548407
0.049515445
""
""
0.14038098
""
""
""
0.0074612089
0.0305847
0.088027954
""
0.043889444
""
""
""
0.026707225
0.071919002
""
""
""
0.12158913
0.036857974
0.012568126
0.025351129
0.054072604
""
0.010902927
""
0.010713157
0.091590114
""
""
""
""
""
""
0.041566618
0.073805146
0.032198865
""
""
0.066679247
""
""
""
0.024903778
""
""
""
""
""
0.040120024
0.08970248
0.010985049
0.0060090665
0.079695545
""
0.033914484
0.094361052
0.032924458
""
0.025247719
""
0.020754045
0.0069297957
""
0.0032796743
0.0069150734
""
0.037874136
""
0.081217036
0.046326622
0.010107818
0.097390242
0.016163196
0.044909023
0.058392327
0.015662177
""
0.0095646232
0.033467468
0.018736199
0.021347413
0.0038596285
""
0.004373936
0.018664232
0.0060394732
0.011120617
""
""
0.069840506
""
""
""
""
""
0.078048907
""
0.034307398
""
0.033635255
""
""
""
""
""
0.047835436
""
""
""
0.052478999
""
0.021116911
""
""
0.087215595
""
""
""
""
0.016255951
0.058027726
""
""
0.077677377
0.068094969
0.017762866
""
0.014105016
""
""
0.093719147
""
0.044949405
0.01602957
""
""
0.010873675
""
0.11960571
""
""
""
0.069033854
""
0.096857421
""
""
0.075792424
""
0.0063699759
""
""
""
""
""
""
0.028831219
""
""
0.034401219
0.061081201
0.085603476
""
""
0.077921599
""
0.11332334
0.0086806929
0.007616898
""
""
0.01685432
""
""
""
""
0.036172073
""
""
0.028796842
""
""
0.096100137
0.087879583
""
""
0.025264492
0.12953563
0.012200414
""
""
""
""
""
""
""
0.0064594233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10330001
""
""
""
""
""
""
""
0.055105221
""
""
0.047925528
""
0.024992405
""
""
""
""
""
""
0.0089004021
""
""
""
0.035567779
""
""
0.036400028
0.035325445
0.084084563
""
0.035629347
""
""
""
""
""
""
""
""
0.02234708
""
""
0.098186947
0.048633039
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092379719
""
""
""
""
""
""
0.017592944
0.025907835
""
""
""
""
0.034961496
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12307692
0.061339647
""
""
""
""
""
""
""
0.023913829
""
""
""
""
""
""
""
0.037878223
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13637336
0.071087621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026496848
0.088915929
""
""
""
""
0.092685267
""
""
0.095707662
""
""
""
""
0.026104221
""
0.047533933
""
""
""
""
""
""
""
""
""
""
""
""
0.045607109
""
""
""
""
""
""
""
""
0.020707408
0.10459693
0.061935775
0.072247073
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054524433
""
""
""
""
""
""
""
0.12043263
""
0.027058206
""
0.065102294
""
""
""
""
""
""
0.030502178
""
