has_mom_asian_female_mean_se
0.01980463
0.022400025
""
0.010021207
0.020728078
0.02341325
0.013216346
""
""
0.016288061
0.022019064
0.0085351085
""
0.032086484
0.015583062
""
""
0.021501422
""
""
0.021371884
0.009196585
0.02279152
0.029352939
0.0064540687
""
0.030195985
0.01208295
0.004762515
0.073534273
-0.0021078289
0.029174918
0.0062489202
0.0098669715
0.0011615595
0.012530654
""
0.061226655
""
""
0.01604129
""
""
""
""
-0.0033075216
0.0057250517
0.022656329
0.011185008
0.034431111
0.020183902
0.017050682
0.032758985
""
""
0.023094706
-0.0022790753
""
""
0.060913205
0.069007911
0.013159626
""
0.049500756
""
0.059698582
""
""
""
""
0.054583356
0.03763466
0.024575999
0.06847547
""
""
0.071132235
""
""
0.011735396
0.048988447
0.034447983
""
0.029370062
0.0091851288
0.014592432
0.015824625
0.0096825957
0.010704164
0.016480787
0.04776936
""
0.052584819
0.012227799
""
""
0.015436854
0.024215629
0.0059761764
0.013156659
0.012958202
0.0046015866
0.0081713432
0.016909473
0.011481035
0.0055383001
0.012288692
0.0062600086
0.066379003
0.017532198
0.013163114
0.032888737
0.013202976
""
0.011322202
0.013223103
0.0085315034
""
""
""
0.033353232
0.068313032
0.023230279
0.018235974
-0.0013643706
0.013553196
0.016371524
0.044204652
0.048468553
0.066072099
0.0038851504
0.03190773
0.026827658
0.045055728
0.026561292
0.001892643
0.020961687
0.01272006
""
0.031251814
0.021362966
0.019829048
""
0.076193675
0.053247266
""
0.022681991
0.054440271
0.081214607
0.03332277
""
0.013730001
0.031877462
""
0.0097136721
0.020219391
""
0.02201676
""
0.030231752
""
""
0.01145281
0.0040303906
""
0.0022035704
0.043193229
0.049685672
""
0.013077412
0.0032990498
0.010046316
0.031774495
0.017340822
0.023125816
-0.00088795891
0.0098318011
0.0087044546
0.044610683
0.081304908
-0.0082578333
0.03676381
0.010143105
0.048888795
-0.00714886
0.0084435521
""
0.06752415
0.01682725
""
0.070491835
0.014022999
0.012302486
""
""
0.037063207
0.025980378
0.032582186
0.011283544
0.051901009
0.016348451
0.022182703
0.026635328
0.041717235
0.024255928
0.015920788
0.0078146271
0.031645376
0.034989253
0.018054105
0.034911681
