kir_native_black_pooled_p75_se
0.04435654
0.04148379
0.044606764
0.11206962
""
0.07288181
0.06773439
0.02646631
0.038257889
0.10985807
0.072302431
0.056544244
0.045820612
0.10067964
""
0.037800126
0.034197129
0.077889286
0.11334431
0.089298807
0.17550917
0.072383977
0.030952161
0.032198071
""
0.041667815
0.056262732
0.033158306
0.081071682
""
0.085227653
0.048326053
0.074256763
0.048872966
0.020096688
0.093213506
0.0080395704
0.11140679
0.040460277
0.036462918
0.026010642
0.04134113
0.057312198
0.035076544
0.013162981
0.049030572
""
0.11386139
0.011634314
0.057741951
0.012359637
0.027024603
0.088943452
0.062545292
0.058330812
0.095565207
0.028107977
0.059999797
0.026356837
0.06182548
0.032667495
0.061151285
0.019025274
0.066573896
0.054685358
0.070703641
""
""
""
0.021683535
""
""
""
""
0.035701331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032242466
0.082600653
""
""
""
""
0.011029092
0.075406082
0.095559597
0.022897268
0.058994193
""
""
0.054746181
0.051630173
0.057126794
""
0.081892006
""
0.067117639
0.12404413
""
0.060669616
0.050879907
""
""
0.13396272
0.041828863
0.072719812
0.050155327
""
0.034049094
0.077981092
0.079706855
0.049486604
0.051021729
0.039093278
""
""
0.052019492
""
""
0.060378991
0.05678191
0.10018665
0.11428493
""
0.07852637
0.019359747
""
0.087600604
""
0.063733652
0.083395556
0.073640317
""
0.057348501
""
""
0.038667977
0.041212454
0.079275705
""
0.082553543
""
0.039143991
""
0.043074682
""
0.14029118
""
0.10035783
0.21243846
0.010807387
""
0.033830673
0.055483598
""
""
0.04463508
""
""
""
0.035600182
""
0.067100123
0.08052741
0.10069723
""
0.0079352744
""
""
0.065121032
""
""
0.0098743243
""
0.060910527
0.021212233
""
""
0.080218315
""
0.020057311
0.046565786
""
""
0.0043531181
0.060891557
0.053966116
""
""
0.03752676
""
""
0.028711399
0.064788237
""
0.0146042
0.043141052
""
0.010417804
0.010572846
""
0.0091169924
0.0096822539
0.016554408
0.018221136
0.067482084
0.017510977
0.032590389
0.01255227
0.066967107
""
""
""
0.012081876
0.043673027
0.032934472
0.06438569
""
""
0.050490841
""
0.020142481
0.062368035
0.08334066
0.030124962
""
0.014749946
""
""
""
0.050797123
""
""
""
""
""
""
""
""
""
0.014593102
""
0.048999619
""
""
0.01692584
""
""
""
""
""
""
""
""
0.031886745
""
""
""
""
0.076354496
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066369146
""
""
""
""
""
""
""
""
""
""
0.080693074
""
0.013319561
0.013341888
0.055104643
0.03740868
0.011776361
0.028045256
0.04740398
0.092537865
0.020827312
0.010448067
0.030157484
0.0071406001
0.025412019
0.12241498
0.031097881
0.087773748
0.019579239
0.010078329
0.15621063
0.059204154
0.074093565
0.030002873
0.077500217
0.052576538
0.086092196
""
0.008511072
0.017062085
0.063987724
0.1341854
0.035648376
""
""
0.10474797
0.064588495
0.19643176
0.095670648
0.048283152
0.057300277
0.010562697
""
0.052682642
0.038707174
0.081250668
""
0.033044722
0.028517028
0.017230257
0.078517899
""
0.10294718
0.030085364
0.031747527
0.059843995
0.0087768827
0.067752205
0.050853681
0.024977095
0.08099781
0.011807394
0.03823762
0.01372305
0.036731064
0.016741682
0.017619302
0.041800767
0.051837388
0.024962841
0.046527117
0.039671574
0.020299926
0.065759324
0.08608605
0.068321653
0.09898372
0.023096949
0.079553701
0.10240308
0.10312656
0.076528609
""
0.19994472
0.15857142
0.035822485
""
0.075629778
0.051080208
0.059703249
0.090895377
0.014944699
0.12317706
""
0.067469493
0.055565
0.046430193
0.053611621
0.055044714
0.10360579
0.037451558
0.10957263
0.032205783
""
0.12152873
0.012659911
0.034978833
0.098590344
0.045297693
0.026361745
0.16916396
0.010490682
0.13559629
0.011844286
0.058130901
0.064664505
0.022580512
0.065737553
0.029035892
0.082373656
0.065561667
""
""
0.052272715
0.0060057924
0.10755948
0.055223744
0.018563481
0.021925274
0.076418683
""
0.042857122
0.064424366
0.081910342
0.084281065
""
0.020889074
0.040107068
0.064863488
0.1627606
0.0068554729
""
""
0.030182097
0.10365138
0.082079992
0.060007103
0.012406086
""
0.03783216
0.060477927
0.094186865
0.052893832
0.065856338
0.15456101
0.019092785
0.018116197
0.078186452
0.090572201
0.086039506
0.12692988
0.054873798
0.1162183
0.10901009
0.036493789
0.073899545
0.091328844
