work_32_other_female_p50
0.72872794
0.7594232
0.59659445
0.75680935
0.74407196
0.83501709
0.77613169
0.71268338
0.60349327
0.71680254
0.80692303
0.78331184
0.54212207
0.81073982
0.68725294
""
0.57443976
0.77521473
0.72975057
0.56225121
0.76621962
0.75279754
0.69052392
0.9205507
0.76306832
0.7628479
0.77935416
0.76376408
0.80126739
0.80566704
0.76242018
0.81138927
0.7895298
0.78102124
0.75136912
0.73855084
0.92294675
0.73643911
""
""
0.81228632
0.69128072
""
""
0.73353273
0.59310132
0.77179438
0.77058166
0.7992897
0.76113462
0.75415438
0.71046752
0.71258909
""
""
0.785339
0.63542104
0.73211098
""
0.71670479
0.71877694
0.80752796
""
0.81556845
0.76472431
0.76369435
""
""
0.7491284
0.77378726
0.81509143
0.8365075
0.5698716
0.73366565
0.79744178
""
0.74083477
0.63935071
0.85879469
0.74604744
0.84533465
0.79937977
0.72359061
0.60267752
0.75502312
0.69376689
0.78362304
0.72959548
0.74792999
0.65263003
0.76895261
0.77750999
0.84121615
0.68663913
0.60597759
0.53620702
0.65620452
0.75560027
0.74737006
0.75384176
0.78038228
0.75495064
0.76834553
0.77372432
0.7776975
0.77643996
0.75203496
0.76411408
0.66335219
0.74233085
0.79326236
0.77045858
0.77156067
0.87283987
0.75976264
0.77564788
0.74641985
0.87940139
""
""
0.7305032
0.6736775
0.69455236
0.80441886
0.74345678
0.76945215
0.74163175
0.81010514
0.64796907
0.50309902
0.76378447
0.85412735
0.72160518
0.50871348
0.69659764
0.82566959
0.7476241
0.83181185
0.77283728
0.9144783
0.7951889
0.73929006
""
0.93699968
0.70546043
""
0.73278552
0.74608403
0.77583998
0.49086159
0.76985282
0.75802344
0.68787235
0.95408553
0.74924052
0.80177963
0.6959129
0.72452474
0.77309209
0.74866867
""
""
0.80048811
0.77016073
0.73134345
0.79803622
0.81372058
0.78372961
0.76907837
0.76646763
0.7493934
0.7644065
0.71648937
0.76835203
0.68922901
0.65964019
0.7730366
0.76880318
0.70655245
0.72915751
0.68700165
0.73222703
0.75745887
0.70838249
0.64597273
0.76830578
0.58689415
0.71253967
0.76593149
""
0.84823626
0.78680694
0.781201
0.71788132
0.70895654
0.75831354
0.84166461
0.80211759
