kfr_imm_hisp_pooled_p75_se
0.10795559
""
""
0.071506396
0.059856817
""
0.045410406
""
""
0.083328329
0.096711054
0.027442209
""
""
0.091819152
""
""
0.078603752
""
""
0.10698585
0.03313252
0.090038739
0.116866
0.024677705
""
0.097208947
0.042094178
0.021467853
""
""
""
0.026365696
0.036609814
""
0.064156383
""
""
""
""
0.10946875
""
""
""
""
""
0.021343315
0.081888512
0.041080315
""
0.053105056
0.069087341
""
""
""
0.071070135
""
""
""
0.15135904
""
0.068095177
""
""
""
""
""
""
""
""
""
""
""
0.12158563
""
""
""
""
""
0.04374861
""
""
""
0.068589143
0.04235056
""
""
0.054759253
0.045961469
0.10715213
""
""
""
0.079542115
""
""
""
0.051518727
0.010809119
0.024919465
0.031020761
0.0045772647
0.012146159
0.023484241
0.02368165
0.0096637672
0.036021948
0.020893985
0.080192439
0.053125143
0.035410915
""
0.044060521
""
0.043370254
0.046266928
0.036729477
""
""
""
0.088676542
0.12635967
""
0.08549279
""
0.039820407
0.057424333
""
""
""
0.014086813
""
0.082769431
""
0.05850061
""
0.055087216
0.051672325
""
""
0.043931521
0.072499737
""
""
""
""
0.055355459
""
""
""
""
0.053964026
""
""
0.035044942
0.080320865
""
0.05294608
""
""
""
""
0.031716309
0.018511457
""
0.0066726035
""
""
""
0.073370963
0.013949905
0.042127412
""
0.056379318
""
""
0.038890019
0.020402923
""
""
""
""
0.037599545
""
""
0.034559596
""
""
0.074967809
""
""
0.053320345
0.042843532
""
""
""
0.08918196
""
0.033817168
0.074152403
0.035625629
0.046058994
0.0857682
0.1057222
""
0.037821975
0.028673835
""
""
0.055667952
0.08058317
0.083311431
""
""
0.016341615
0.080829807
0.036526013
0.020003716
""
""
""
""
""
""
0.031156285
""
""
""
0.036856182
0.062149469
0.050659046
0.055687185
""
""
""
""
""
""
""
""
""
0.094197035
""
0.059775893
""
""
0.090272114
0.032068018
""
0.062505022
0.021397682
0.074348144
""
""
0.072715864
""
0.08014515
0.039303072
""
0.035554495
""
0.023579221
0.025584077
0.031852752
0.016117206
0.0040014372
0.014714955
0.0054820939
0.010435249
0.029758491
0.049368568
""
""
""
""
""
0.059783027
""
""
""
0.019160008
""
""
0.010247071
0.028175402
""
0.021566149
0.0085740294
0.090001866
""
""
""
""
""
""
0.10272701
""
0.073856935
0.081530429
0.091644458
0.018944966
""
""
0.07406681
0.11011732
""
""
0.10727429
""
""
0.053590491
""
0.11158234
0.075571001
0.036368959
0.074976176
""
0.077983573
0.10887928
""
""
0.037188951
""
""
""
0.072583467
0.062637314
""
""
0.036659755
""
