kfr_native_hisp_pooled_p75_se
0.045550078
0.076476149
""
0.031836569
0.031566653
""
0.024439529
0.085104689
""
0.060988054
0.049168918
0.020389829
""
0.08744628
0.04814668
""
""
0.041784119
""
""
0.049220555
0.022088535
0.039010301
0.082489215
0.020307953
0.10562558
0.052104246
0.028227933
0.015481467
0.098866664
0.069309428
0.055270001
0.021500852
0.024015607
0.10520802
0.032268897
""
0.095896527
""
""
0.044163968
0.13380255
""
""
""
0.10762841
0.017868064
0.048278131
0.03071994
0.05051453
0.030943988
0.03397477
0.065687731
""
""
0.030310102
0.10969886
""
""
0.075009711
0.080111109
0.027699498
""
0.10193247
""
0.10430861
""
""
""
""
""
""
0.099439807
0.067475915
0.097988248
""
0.070385046
0.092403859
""
0.025372375
0.086065471
0.065815292
""
0.046036676
0.022859901
0.076392174
0.064778544
0.03513309
0.02876039
0.064631864
0.0678913
0.1069619
0.12216197
0.048365612
""
""
0.075864114
0.050352719
0.0096176947
0.021576319
0.020935906
0.0082362778
0.012544172
0.020757839
0.020369032
0.011745135
0.021291563
0.016884588
0.05860113
0.028297156
0.032785419
0.05362295
0.02873539
""
0.026488926
0.03032808
0.027615104
""
""
""
0.051121354
0.11459046
0.10329045
0.048117522
0.10716151
0.031202544
0.029369725
0.12948485
""
""
0.0125344
0.10327502
0.052737594
""
0.063192718
0.12252241
0.032948185
0.029118493
""
0.063432425
0.031750072
0.04638816
""
0.12041795
0.068733022
""
0.03780615
0.07454294
""
0.090151295
0.10502777
0.032753151
0.093384452
""
0.020491246
0.039878219
""
0.03653523
0.13374811
""
""
""
0.025554355
0.012897492
""
0.0096681472
0.058881246
0.06903784
0.073586687
0.020944349
0.0072611659
0.015904674
0.032630514
0.014624744
0.04243625
0.051874604
0.020378932
0.012776829
0.053679645
0.052818406
0.067855559
0.05377423
0.019402597
0.11227199
0.085515209
0.018397843
""
0.067332193
0.039568059
""
""
0.036960848
0.024618898
""
""
0.071215257
0.024370842
0.031403225
0.012910322
0.030590072
0.021247977
0.029629603
0.046461847
0.040473964
0.03152971
0.022068456
0.018669611
0.056142177
0.052917778
0.035730459
0.043522011
0.046910584
""
0.10203378
0.0097461324
0.029173894
0.018789478
0.014819297
0.059264798
0.083415151
0.063141175
0.088496186
0.075430401
0.099277765
0.017019752
0.043059081
0.05315011
0.040939074
0.019378949
0.025982508
0.029784802
0.04163225
""
0.055089597
""
0.06771636
""
0.048409984
""
""
0.066492274
0.079976328
0.081112541
0.034366384
0.10621787
0.071871683
0.048858184
0.020950446
0.053026434
0.043507002
0.013359845
0.04161096
0.066672795
""
0.037536856
0.053600434
0.040242076
0.019371701
0.059526246
0.020208614
0.048392218
0.022940163
0.016709415
0.021151641
0.01356566
0.0055734478
0.014432806
0.0076568052
0.0091748489
0.025819149
0.032592483
0.05139811
0.084785119
0.04790638
""
0.10371935
0.030434446
0.038602315
0.081086822
0.042902324
0.021242782
""
""
0.010586248
0.019905915
0.066554099
0.023152359
0.0098266061
0.05539003
0.068726383
0.088517651
""
0.096739285
0.071226873
0.060055621
0.073266894
0.091827631
0.04896871
0.049294773
0.037965965
0.010212082
0.073652022
0.054707427
0.036692951
0.052407581
0.053720638
""
0.072269343
0.043976441
0.11971275
0.035409637
0.033370126
0.064830124
0.035444774
0.02374367
0.038113777
0.076199837
0.029291453
0.03481359
0.038021017
0.043059062
0.021597829
0.051848453
0.068082109
0.081829727
0.035965405
0.038906168
0.047057211
0.044825543
0.018855726
0.063103065
0.019895315
0.016484039
0.010801024
0.041664697
0.0047724005
0.016026504
0.05001729
0.064305194
0.012440508
""
0.086602733
0.043436188
0.031384699
0.072930567
""
0.086449794
0.12717094
0.098852918
0.11028109
0.072913378
0.08982376
0.065942422
""
0.053749684
0.055289146
""
0.075872175
0.10746586
0.075557575
0.067621224
""
0.033749003
""
""
0.098934576
""
""
""
""
""
""
0.077142522
""
""
""
""
""
""
0.052262682
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049527232
""
""
""
""
""
""
0.053508915
0.11289005
0.094588645
0.044587206
0.038796015
""
0.083241276
""
0.063019186
0.076321296
""
""
""
""
""
""
""
""
""
""
""
""
0.051131379
0.082678147
0.096480779
0.084751941
0.085023329
0.092218131
0.14194429
0.057650354
0.026492611
0.12399021
""
0.12589557
0.035613853
""
""
""
""
0.031327158
0.028727971
0.06989003
""
0.070741601
0.077898473
0.086015545
""
0.051954534
0.046632234
""
0.030190933
0.10967005
0.09109018
0.015829649
0.05617401
0.078191169
""
""
""
0.053304009
0.010991045
""
""
0.01063486
0.03538866
""
""
""
""
""
0.11963788
""
0.1020091
0.05639033
0.068442784
0.068042986
0.041262075
""
0.059159391
0.012551885
0.0058235819
""
""
0.049705699
0.069295816
0.037657529
""
""
""
""
""
""
0.053026434
""
""
0.036540501
0.022569219
0.015617611
0.036766842
0.049414691
0.067200266
0.052664686
0.035192404
0.036355797
0.010278923
0.034718934
0.079331763
""
""
0.04794804
0.11432924
0.034359232
0.057917818
0.035458602
0.10620636
0.067740507
0.042801309
0.053962871
0.041352272
0.069270104
0.017839506
0.074469879
0.11848108
0.047244426
0.0062080505
0.026598377
0.093609452
0.024541764
0.25731894
0.016155094
0.052425284
0.025401153
0.012366375
0.027642127
0.035185665
0.017159088
0.041143909
0.12525107
0.2018553
""
0.030881049
0.037185416
0.059078828
""
0.059021957
0.077688374
0.075746916
0.043779001
0.014412635
0.046813294
0.057501271
0.006923018
0.060730338
0.004438513
0.022359449
0.045073424
""
0.013347838
0.031632502
0.043656416
0.057050966
0.038787387
0.040897444
0.012082391
0.0067574652
0.0062552472
0.023200948
0.01304164
0.0049170922
0.021013843
0.042062808
0.08977405
0.017909437
0.060191654
0.15046898
0.034492131
0.025771439
0.037296083
0.029200707
0.048888739
0.04061285
0.019426037
0.12007868
0.099766426
0.025887955
0.089199513
""
0.061694931
0.041950367
0.061266456
0.020126725
0.05413498
0.01402701
0.0082633309
0.0059693931
0.03508513
0.032339599
0.036610432
0.045196183
0.026672
0.047596842
0.1376746
0.059369329
0.070557907
0.059422042
0.015437108
0.087193787
0.031802885
0.060528968
0.079612218
""
0.022277854
""
""
""
""
""
""
0.056369141
