work_24_hisp_female_n
92.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
30.0
50.0
36.0
""
""
33.0
""
""
""
""
33.0
49.0
""
""
""
23.0
""
""
""
481.0
""
""
""
""
359.0
2301.0
114.0
314.0
493.0
""
147.0
""
""
189.0
""
""
38.0
246.0
""
""
""
757.0
""
153.0
""
""
""
104.0
23.0
31.0
45.0
68.0
""
66.0
109.0
157.0
33.0
""
""
22.0
35.0
197.0
55.0
""
53.0
87.0
66.0
""
""
238.0
""
49.0
23.0
""
""
191.0
""
55.0
""
""
33.0
115.0
""
""
""
""
32.0
22040.0
""
""
152.0
""
""
2418.0
""
""
""
""
""
""
""
""
""
86.0
""
""
""
""
64.0
51.0
27.0
""
""
""
""
""
2543.0
169.0
252.0
66.0
2282.0
235.0
""
55.0
27.0
""
""
574.0
120.0
48.0
22.0
179.0
""
""
""
""
""
""
""
""
""
""
112.0
156.0
""
""
""
""
""
""
""
""
450.0
299.0
""
105.0
""
""
""
""
29.0
54.0
""
75.0
""
31.0
""
""
""
171.0
1680.0
42.0
566.0
27.0
36.0
412.0
43.0
""
""
29.0
""
25.0
73.0
55.0
""
58.0
""
24.0
""
""
33.0
46.0
33.0
321.0
""
50.0
""
""
24.0
""
68.0
""
131.0
28.0
""
76.0
""
69.0
28.0
""
36.0
""
""
""
77.0
23.0
98.0
31.0
1834.0
108.0
23.0
76.0
794.0
83.0
""
27.0
47.0
20.0
39.0
""
81.0
""
""
""
""
""
""
347.0
""
""
20.0
20.0
""
""
366.0
""
25.0
""
31.0
""
""
""
151.0
""
""
70.0
""
47.0
""
""
20.0
""
30.0
23.0
27.0
23.0
""
""
""
""
""
""
95.0
""
""
""
73.0
""
""
""
""
""
49.0
""
""
""
""
""
26.0
39.0
56.0
""
""
""
31.0
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
73.0
""
""
""
36.0
130.0
48.0
""
""
""
""
""
130.0
""
""
""
""
""
190.0
""
""
""
""
""
""
428.0
135.0
""
""
""
266.0
""
25.0
31.0
23.0
""
""
""
45.0
28.0
22.0
""
37.0
""
""
297.0
""
""
""
""
""
""
75.0
""
""
65.0
""
""
""
""
""
""
""
""
""
67.0
31.0
""
27.0
""
106.0
""
""
""
""
508.0
321.0
23.0
145.0
""
""
79.0
""
""
""
""
""
88.0
""
""
""
""
""
636.0
24.0
""
""
27.0
""
140.0
""
""
""
186.0
34.0
""
""
""
22.0
""
69.0
""
""
""
""
""
""
20.0
""
""
""
""
26.0
""
""
133.0
""
22.0
119.0
""
""
""
112.0
""
999.0
319.0
372.0
""
30.0
""
""
""
39.0
58.0
""
""
""
""
""
""
""
""
659.0
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
32.0
""
""
""
30.0
""
""
""
""
92.0
""
""
""
""
""
27.0
""
""
""
159.0
""
""
26.0
""
""
""
""
26.0
""
""
""
""
192.0
""
""
""
20.0
""
""
""
""
388.0
28.0
""
78.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
23.0
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
28.0
""
66.0
""
22.0
35.0
""
169.0
160.0
130.0
""
""
""
""
""
""
244.0
""
""
""
""
""
36.0
""
""
1101.0
""
131.0
55.0
""
""
56.0
""
""
30.0
504.0
74.0
23.0
""
91.0
""
""
""
119.0
70.0
""
""
82.0
29.0
20.0
46.0
254.0
59.0
""
74.0
""
40.0
176.0
22.0
22.0
""
""
""
""
46.0
20.0
120.0
""
""
41.0
""
""
""
32.0
""
23.0
20.0
""
""
73.0
""
570.0
581.0
75.0
20.0
86.0
61.0
160.0
""
229.0
""
279.0
365.0
""
2649.0
1850.0
24.0
83.0
""
28.0
83.0
63.0
24.0
384.0
128.0
75.0
464.0
""
2235.0
67.0
1653.0
153.0
1648.0
""
435.0
347.0
2302.0
1297.0
""
""
227.0
""
""
""
""
61.0
166.0
""
178.0
37.0
145.0
52.0
""
""
""
22.0
89.0
""
""
""
178.0
""
396.0
20.0
""
50.0
73.0
26.0
""
26.0
572.0
84.0
""
""
50.0
124.0
222.0
""
942.0
""
""
103.0
""
246.0
112.0
""
""
422.0
21.0
25.0
38.0
31.0
""
71.0
""
146.0
62.0
""
246.0
72.0
944.0
67.0
""
""
""
""
""
588.0
""
""
452.0
143.0
65.0
48.0
""
59.0
58.0
176.0
223.0
1946.0
""
""
242.0
""
""
""
""
33.0
21.0
""
62.0
""
24.0
30.0
85.0
""
""
""
22.0
446.0
""
""
26.0
""
71.0
27.0
""
866.0
""
""
21.0
""
""
""
108.0
""
""
""
""
""
34.0
""
35.0
41.0
""
""
23.0
""
""
""
59.0
""
24.0
76.0
""
99.0
33.0
""
""
""
70.0
""
660.0
""
""
22.0
69.0
""
""
77.0
90.0
39.0
""
57.0
63.0
""
""
""
""
21.0
""
27.0
184.0
58.0
""
21.0
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
104.0
31.0
""
""
""
""
38.0
225.0
93.0
""
""
""
""
107.0
""
""
""
27.0
""
""
28.0
41.0
""
""
28.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
70.0
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
87.0
93.0
24.0
""
27.0
""
21.0
""
""
84.0
""
""
55.0
""
304.0
22.0
31.0
""
""
""
""
""
""
""
""
""
55.0
""
""
165.0
""
""
""
""
""
""
23.0
""
1042.0
123.0
100.0
60.0
""
""
""
55.0
""
22.0
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
74.0
33.0
""
116.0
""
122.0
""
""
""
""
""
""
209.0
""
""
22.0
608.0
35.0
""
""
""
""
""
""
22.0
24.0
45.0
""
""
26.0
""
""
20.0
""
""
236.0
""
""
""
""
""
""
112.0
""
""
""
""
""
""
""
61.0
42.0
""
""
""
""
""
""
""
35.0
49.0
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
195.0
43.0
""
""
""
""
""
44.0
""
""
71.0
""
""
22.0
""
""
""
""
""
63.0
""
""
143.0
""
220.0
""
""
48.0
859.0
""
""
""
""
""
""
""
""
""
""
""
202.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
281.0
87.0
""
""
""
114.0
""
""
""
""
""
""
""
""
""
""
83.0
""
21.0
""
""
32.0
319.0
""
239.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
7480.0
95.0
188.0
""
""
110.0
40.0
""
194.0
""
85.0
23.0
""
1511.0
27.0
244.0
24.0
""
22.0
""
34.0
363.0
67.0
208.0
54.0
""
860.0
2610.0
745.0
1499.0
118.0
720.0
2967.0
299.0
5580.0
113.0
756.0
2691.0
1094.0
937.0
837.0
3577.0
73.0
659.0
235.0
2442.0
151.0
6806.0
""
859.0
223.0
157.0
490.0
""
2432.0
690.0
294.0
87.0
""
96.0
790.0
78.0
77.0
448.0
276.0
104.0
653.0
139.0
302.0
192.0
944.0
640.0
513.0
1316.0
69.0
183.0
168.0
82.0
67.0
1071.0
274.0
""
15680.0
128.0
39.0
36.0
168.0
60.0
30.0
33.0
49.0
24.0
35.0
515.0
774.0
""
""
30.0
28.0
37.0
""
39.0
158.0
11580.0
""
40.0
24.0
1080.0
109.0
3583.0
11309.0
138.0
220.0
324.0
80.0
1182.0
41.0
59.0
33.0
207.0
12032.0
126.0
1519.0
834.0
29.0
138.0
151.0
26.0
""
21.0
38.0
4053.0
167.0
29.0
60.0
280.0
32.0
27.0
84.0
3270.0
20.0
""
162.0
""
""
""
""
""
31.0
""
""
50.0
134.0
54.0
144.0
31.0
""
39.0
""
142.0
46.0
""
""
""
42.0
23.0
129.0
834.0
""
""
104.0
41.0
63.0
219.0
""
318.0
33.0
130.0
""
""
31.0
""
334.0
26.0
131.0
31.0
84.0
""
60.0
""
136.0
22.0
181.0
""
103.0
42.0
74.0
""
20.0
""
""
892.0
""
""
38.0
74.0
101.0
""
340.0
94.0
""
30.0
26.0
""
20.0
74.0
""
131.0
38.0
87.0
67.0
140.0
26.0
79.0
""
25.0
28.0
59.0
""
""
""
163.0
25.0
689.0
""
""
""
164.0
42.0
60.0
39.0
""
""
""
""
""
""
""
""
33.0
71.0
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
55.0
""
""
""
61.0
""
78.0
""
28.0
""
""
215.0
""
""
72.0
78.0
24.0
39.0
""
""
1327.0
24.0
128.0
64.0
79.0
70.0
""
688.0
98.0
""
26.0
139.0
""
316.0
114.0
""
""
56.0
""
""
""
84.0
""
23.0
20.0
135.0
""
74.0
23.0
674.0
702.0
""
260.0
30.0
72.0
""
20.0
58.0
""
329.0
""
""
29.0
""
76.0
26.0
""
""
""
67.0
""
55.0
61.0
23.0
200.0
23.0
100.0
27.0
142.0
211.0
100.0
28.0
""
22.0
""
92.0
""
33.0
35.0
195.0
""
26.0
""
""
""
47.0
21.0
46.0
61.0
173.0
67.0
50.0
20.0
""
427.0
""
434.0
""
""
61.0
101.0
34.0
""
""
112.0
38.0
67.0
""
""
28.0
""
""
""
162.0
""
""
96.0
27.0
31.0
""
50.0
24.0
49.0
30.0
50.0
25.0
""
""
33.0
28.0
""
69.0
""
""
""
1684.0
58.0
47.0
39.0
""
56.0
41.0
34.0
103.0
""
""
83.0
33.0
21.0
95.0
140.0
54.0
925.0
72.0
59.0
""
""
34.0
25.0
100.0
628.0
55.0
68.0
109.0
24.0
28.0
183.0
158.0
""
""
""
150.0
416.0
80.0
164.0
179.0
""
519.0
51.0
156.0
245.0
1171.0
45.0
1100.0
227.0
""
25.0
311.0
28.0
""
71.0
1147.0
""
248.0
106.0
407.0
""
58.0
""
1122.0
31.0
23.0
584.0
53.0
41.0
""
43.0
43.0
522.0
""
""
""
30.0
""
106.0
378.0
363.0
""
187.0
25.0
""
110.0
""
""
""
""
""
""
131.0
829.0
21.0
192.0
1121.0
193.0
35.0
""
33.0
""
374.0
529.0
""
704.0
38.0
28.0
2989.0
90.0
""
60.0
""
""
""
""
""
""
""
""
50.0
36.0
82.0
""
438.0
35.0
127.0
71.0
1729.0
81.0
""
100.0
""
67.0
""
""
114.0
196.0
""
220.0
26.0
""
""
""
""
24.0
""
124.0
""
""
57.0
32.0
344.0
37.0
""
135.0
""
31.0
""
36.0
""
153.0
""
""
""
21.0
53.0
32.0
53.0
329.0
""
197.0
101.0
""
""
127.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
36.0
""
""
116.0
""
""
117.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
37.0
""
""
57.0
64.0
""
""
""
23.0
""
""
""
""
""
31.0
""
""
547.0
""
""
34.0
""
""
""
20.0
24.0
""
""
20.0
""
43.0
159.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
202.0
""
""
""
""
""
48.0
37.0
""
""
45.0
""
25.0
97.0
""
22.0
311.0
""
""
24.0
""
""
""
""
42.0
""
24.0
49.0
146.0
""
""
45.0
622.0
""
""
57.0
93.0
32.0
""
""
""
""
28.0
52.0
""
""
""
136.0
48.0
101.0
211.0
344.0
175.0
""
""
644.0
126.0
112.0
79.0
562.0
28.0
429.0
1589.0
21123.0
31.0
""
66.0
110.0
1772.0
758.0
112.0
""
221.0
222.0
78.0
192.0
443.0
283.0
43.0
7436.0
36.0
""
""
153.0
87.0
162.0
50.0
""
67.0
""
43.0
1635.0
27.0
147.0
767.0
107.0
""
144.0
429.0
""
62.0
21.0
94.0
28.0
71.0
14495.0
244.0
420.0
""
1738.0
181.0
""
237.0
""
216.0
83.0
1832.0
24.0
752.0
15654.0
148.0
85.0
43.0
92.0
41.0
128.0
""
2639.0
28.0
38.0
279.0
171.0
1442.0
57.0
102.0
""
55.0
196.0
114.0
198.0
329.0
103.0
1208.0
684.0
43.0
30.0
52.0
35.0
51.0
27225.0
76.0
""
53.0
970.0
27.0
152.0
11539.0
125.0
296.0
124.0
80.0
46.0
358.0
40.0
215.0
140.0
""
21.0
91.0
45.0
""
746.0
122.0
863.0
559.0
132.0
186.0
324.0
141.0
""
""
316.0
38.0
""
""
603.0
32.0
48.0
253.0
106.0
121.0
76.0
84.0
23.0
238.0
66.0
""
74.0
53.0
""
2228.0
58.0
76.0
1178.0
""
49.0
""
45.0
""
374.0
1315.0
515.0
""
1349.0
154.0
""
84.0
51.0
1265.0
326.0
""
""
138.0
154.0
""
170.0
5484.0
90.0
""
133.0
122.0
28.0
266.0
159.0
308.0
89.0
1214.0
149.0
""
549.0
63.0
""
24.0
332.0
90.0
""
84.0
192.0
127.0
121.0
""
""
54.0
1047.0
48.0
""
184.0
""
40.0
""
628.0
""
1251.0
60.0
""
""
62.0
114.0
8139.0
962.0
""
206.0
""
177.0
1224.0
5597.0
21.0
""
69.0
28.0
502.0
1046.0
106.0
1104.0
140.0
160.0
174.0
108.0
4692.0
422.0
""
521.0
132.0
440.0
1701.0
376.0
131.0
174.0
99.0
118.0
80.0
105.0
292.0
""
120.0
179.0
76.0
""
614.0
""
""
""
""
57.0
""
""
""
""
""
""
2427.0
""
34.0
22.0
40.0
123.0
48.0
663.0
30.0
184.0
""
799.0
""
""
""
54.0
""
""
""
""
""
""
22.0
29.0
23.0
""
20.0
59.0
""
""
""
""
891.0
28.0
""
25.0
""
""
""
""
""
""
""
""
""
""
333.0
""
""
45.0
""
""
""
""
2969.0
62.0
""
""
""
67.0
""
31.0
""
""
""
""
""
43.0
226.0
20.0
""
21.0
43.0
""
23.0
""
""
""
393.0
""
""
""
""
""
""
29.0
""
""
""
""
""
23.0
""
""
24.0
""
""
93.0
1204.0
""
""
""
35.0
""
58.0
""
""
34.0
""
""
164.0
240.0
""
""
""
27.0
""
""
""
""
124.0
572.0
""
""
20.0
269.0
22.0
""
25.0
""
117.0
47.0
""
34.0
""
220.0
87.0
33.0
""
39.0
124.0
58.0
""
314.0
344.0
""
26.0
""
103.0
""
150.0
64.0
""
""
65.0
906.0
""
""
47.0
194.0
25.0
581.0
282.0
66.0
535.0
24.0
143.0
143.0
""
612.0
""
369.0
93.0
128.0
32.0
2498.0
380.0
43.0
41.0
123.0
""
73.0
66.0
20.0
""
1428.0
""
300.0
""
977.0
455.0
44.0
335.0
""
249.0
287.0
23.0
1955.0
""
67.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
31.0
""
40.0
54.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
26.0
""
260.0
""
""
27.0
23.0
26.0
41.0
""
338.0
89.0
""
""
""
49.0
""
68.0
""
""
""
""
""
""
""
120.0
""
395.0
""
41.0
""
""
""
50.0
50.0
""
""
""
2259.0
37.0
21.0
""
126.0
62.0
""
30.0
24.0
43.0
""
488.0
""
172.0
""
49.0
41.0
""
""
111.0
""
""
""
""
165.0
""
87.0
385.0
41.0
31.0
129.0
46.0
67.0
26.0
59.0
77.0
31.0
""
67.0
43.0
""
""
346.0
""
172.0
""
50.0
""
34.0
""
149.0
""
38.0
40.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
