kir_29_black_pooled_p100
0.61518598
0.5883472
0.543549
0.62581307
0.42001432
0.58769375
0.5923031
0.61997414
0.59875339
0.45392957
0.57721949
0.59499264
0.61306739
0.51104659
0.77939939
0.63856316
0.67027378
0.69772053
0.64031631
0.58838093
0.66678667
0.59885913
0.63648146
0.58682275
0.57233262
0.63103336
0.57635373
0.61724168
0.63562137
0.53816587
0.48143721
0.65898067
0.60287172
0.66991341
0.59272557
0.52861464
0.62739396
0.62957025
0.61721683
0.62973189
0.62715769
0.57043785
0.64375734
0.64904237
0.62663567
0.57984471
0.84609205
0.54254258
0.59927183
0.5586046
0.64817435
0.52059335
0.67005074
0.58699381
0.69615334
0.59007657
0.55434561
0.6098097
0.65746784
0.62761247
0.63984501
0.6299963
0.61836237
0.59740329
0.51506096
0.65196455
""
""
""
0.59591299
""
""
""
""
0.60422862
""
""
0.3470985
""
""
1.1337475
""
""
0.55097789
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60609323
0.51699799
""
0.38532725
""
""
0.58716416
0.42886177
0.74386197
0.57941788
0.62846053
""
0.71340656
0.60294288
0.57001144
0.59542084
""
0.57616299
""
0.74105895
0.55706459
""
0.52631283
0.63823366
""
""
0.48405102
0.68567199
0.63943934
0.59717238
0.80375695
0.55939311
0.61767131
0.68968034
0.50330609
0.5859639
0.62283981
""
""
0.65701127
0.68563604
1.0719774
0.75219977
0.59833729
0.61475354
0.54201633
""
0.59078318
0.64366865
0.33911997
0.67386156
""
0.53347325
0.55843985
0.58165497
0.42114827
0.66288972
""
""
0.64487594
0.61216354
0.67805088
""
0.57831091
""
0.6707949
0.86697698
0.57314414
0.6762898
0.4414219
""
0.64832854
0.58042473
0.61213279
""
0.60345691
0.55992854
""
""
0.53245974
0.74447608
0.17513175
""
0.59832537
""
0.59489107
0.60631335
0.6811341
0.5854308
0.58987975
""
""
0.6012488
""
""
0.58643848
""
0.5504843
0.57203162
""
0.59973568
0.56751281
""
0.58191735
0.57965004
0.40149432
0.65329349
0.57770401
0.56301028
0.58459836
""
0.76837611
0.57441568
""
""
0.56522667
0.64631248
0.72636682
0.57711577
0.5577482
""
0.5645628
0.57880962
0.74158406
0.58528489
0.58748549
0.60749328
0.5686062
0.4681614
0.59739745
0.58584017
0.59476984
0.53385007
0.63389379
""
0.57290274
0.59474385
0.4997707
0.50917667
0.64835644
0.79945421
""
0.62203389
0.22266321
0.60656422
0.60275692
0.68243146
0.59769469
""
0.60858321
""
""
""
0.56784987
0.62489724
""
""
""
""
""
""
""
""
0.59240663
""
0.68303233
""
0.54191983
0.60040098
0.56818843
0.67126662
""
""
""
""
""
""
0.55662161
""
""
""
""
0.58455592
""
""
""
0.49932075
""
""
""
""
""
""
""
""
""
""
""
0.7285493
""
""
""
""
""
""
""
""
""
""
0.7017315
""
0.61940753
0.61914063
0.67222166
0.6207791
0.63095796
0.6461432
0.63992435
0.54369563
0.63261288
0.64675647
0.58943087
0.65176231
0.58059144
0.70592678
0.55460173
0.71301079
0.61774546
0.58785892
0.42373538
0.55700958
0.56062901
0.60278505
0.55679613
0.64957309
0.58740956
0.54678148
0.59305888
0.56765807
0.59606427
0.69547927
0.59736514
0.44642469
0.47904152
0.50356013
0.58045381
0.77563846
0.58266097
0.61635137
0.58660859
