singleparent_share1990
0.16554001
0.18421435
0.27146962
0.18862759
0.1224555
0.47187382
0.29487479
0.19641268
0.27691892
0.13646232
0.14570083
0.24561462
0.23252517
0.16967127
0.12959446
0.18036805
0.19650201
0.26334515
0.22563283
0.18856926
0.25577682
0.14075392
0.22691764
0.3853001
0.13824682
0.18151057
0.24447271
0.18696675
0.15633562
0.15794395
0.18158209
0.45082319
0.40500414
0.22473742
0.22305414
0.14448877
0.23039387
0.18012309
0.15943134
0.17520384
0.23480143
0.14762133
0.41430271
0.50287265
0.1908641
0.28152418
0.16381465
0.17611843
0.25214204
0.23218639
0.25764903
0.17188694
0.41240108
0.27821133
0.3009195
0.2062148
0.26644769
0.13117044
0.11410789
0.39934179
0.23347452
0.20834133
0.23407091
0.16344766
0.16745876
0.43687335
0.16557223
0.23728813
0.14963838
0.24374114
0.23544662
0.13407822
0.18240321
0.2415925
0.1825161
0.17142858
0.23554058
0.24775721
0.17890912
0.24695769
0.20451741
0.2268592
0.1869387
0.29997018
0.28722703
0.38535413
0.16855283
0.24693716
0.21652928
0.12068965
0.17186931
0.22630194
0.29462102
0.24177133
0.27882633
0.41406664
0.27982461
0.22268799
0.26177815
0.19928706
0.21160564
0.1849059
0.39963937
0.21724987
0.20104519
0.21916266
0.25232401
0.2316632
0.24042317
0.20683712
0.18912373
0.23072585
0.20549448
0.17816214
0.13635778
0.13672799
0.26656955
0.16217324
0.19759808
0.40795395
0.23036887
0.1485465
0.16666134
0.14511986
0.26783931
0.17485997
0.18784027
0.15934862
0.28717273
0.21955761
0.20429598
0.30277371
0.24786711
0.16934521
0.16797149
0.15276648
0.2226745
0.12129878
0.1753393
0.24896587
0.17741793
0.20385931
0.1553898
0.15945911
0.21426806
0.26061201
0.19352047
0.23973601
0.1632777
0.37339911
0.25161213
0.20965096
0.17155378
0.15690242
0.11804762
0.16296367
0.25154322
0.26504236
0.30271453
0.17453162
0.2314771
0.11590368
0.2260014
0.11824778
0.37627798
0.1328788
0.21048744
0.13240309
0.16136982
0.17973174
0.24459869
0.13728975
0.35261822
0.13194475
0.11844005
0.11867937
0.19032753
0.14500219
0.1689188
0.15181218
0.23536918
0.12739471
0.18491477
0.15894432
0.3353357
0.20035981
0.27374071
0.32352942
0.15347953
0.27166951
0.19499123
0.20678462
0.21190643
0.27982107
0.17653014
0.26924562
0.22101815
0.2938627
0.23701246
0.27776927
0.23398426
0.26167297
0.27812934
0.21710873
0.25782397
0.21802816
0.22262932
0.22734459
0.28064951
0.23877348
0.22016011
0.1860946
0.20181926
0.21281144
0.19808754
0.18664758
0.1792428
0.25148523
0.19110921
0.26272488
0.19387129
0.22752449
0.23859626
0.27856579
0.22795643
0.21826589
0.18818636
0.22212051
0.20582035
0.22931549
0.25155339
0.13782991
0.2598764
0.21429111
0.2268855
0.21806319
0.22604492
0.2470161
0.27681771
0.25032428
0.24277219
0.17767815
0.21740276
0.28939405
0.22752962
0.26408169
0.21611695
0.22794607
0.12619974
0.1580756
0.20002966
0.15680705
0.18117154
0.092696629
0.18793751
0.19383965
0.17196722
0.21875
0.15283842
0.17759293
0.33954591
0.07526882
0.10932743
0.18292862
0.11775908
0.1957625
0.21813002
0.19726944
0.236424
0.17141439
0.17214316
0.1632653
0.23901947
0.10212766
0.19039893
0.15668203
0.1565433
0.15697865
0.23894691
0.16740207
0.22613159
0.17813136
0.19145796
0.21702127
0.098360658
0.12959847
0.22279666
0.16769369
0.1846597
0.29481816
0.16027875
0.16085635
0.15535668
0.17921703
0.24677059
0.27133468
0.20622794
0.22635479
0.18040726
0.21913664
0.096491225
0.24171473
0.13636364
0.15665327
0.12883103
0.15507105
0.19521485
0.11998305
0.18020952
0.2302853
0.14429808
0.16479185
0.2204002
0.18428585
0.14293057
0.23129687
0.22293487
0.21065068
0.22030737
0.4689728
0.28461814
0.18567754
0.21789344
0.21730466
0.19742461
0.23066656
0.23759072
0.2000526
0.1978009
0.13468298
0.18299074
0.264184
0.2381186
0.21710671
0.25074205
0.27586871
0.2461403
0.19549602
0.39924878
0.24486695
0.13802689
0.18446702
0.31477532
0.19888695
0.24185808
0.18594372
0.21857433
0.2349771
0.26074454
0.20357476
0.22118433
0.2684558
0.20930758
0.18533969
0.21191078
0.29860207
0.25826451
0.17183284
0.32617819
0.20918576
0.22359046
0.19655225
0.27833074
0.2116974
0.18964036
0.2144018
0.19916363
0.22307055
0.18115811
0.20654573
0.19507188
0.25050035
0.23042721
0.2372649
0.20986764
0.2002811
0.19221564
0.19523522
0.18836509
0.24251822
0.22731853
0.20630045
0.22740185
0.21738853
0.25750652
0.2325099
0.18968284
0.21761635
0.26247042
0.27380908
0.30409279
0.32389411
0.13638024
0.17120756
0.16819377
0.28775653
0.20810378
0.30574688
0.24041939
0.15936406
0.26732928
0.13809751
0.26961005
0.39773911
0.24327971
0.36632183
0.13923128
0.25802627
0.20932171
0.17768265
0.23159824
0.27512103
0.11563941
0.19932221
0.10965414
0.31342512
0.4552058
0.23063593
0.23406161
0.16903463
0.25204659
0.26055411
0.12875682
0.18887727
0.19660948
0.19092587
0.3254016
0.16463999
0.13794763
0.31508535
0.27839327
0.27204749
0.36024126
0.35028175
0.17358504
0.30444351
0.14747137
0.17728755
0.28129968
0.25318694
0.24378392
0.14839798
0.09667369
0.20882866
0.095285922
0.1767474
0.31686324
0.13598274
0.18006431
0.25582698
0.16632079
0.23297931
0.35648254
0.13032286
0.16424932
0.18077104
0.47848079
0.1474283
0.16549011
0.21716841
0.19381334
0.13515283
0.19749658
0.3042396
0.16077872
0.28244779
0.24897836
0.40953195
0.32720393
0.25648218
0.21717761
0.25796422
0.30590326
0.25083557
0.18857685
0.21071269
0.26632997
0.16790707
