hs_black_male_mean
0.69964325
0.66208887
0.67937243
0.68765944
""
0.66453278
0.58617753
0.66426045
0.72259581
""
0.63747096
0.64063317
0.66101271
0.68722349
""
0.75819778
0.61007464
0.66995406
0.7292456
0.68957537
0.58755058
""
0.70430142
0.68152821
""
0.69228715
0.68692571
0.73015612
0.89915538
""
""
0.59585142
0.60867077
0.61426312
0.67249554
""
0.71108234
""
0.62427312
0.76473755
0.71240592
0.72839153
0.76875126
0.70831329
0.72531122
0.80556357
""
""
0.68044281
0.75671375
0.67821038
0.56926274
0.64584297
0.57124245
0.59408665
0.59215808
0.78577387
0.64538574
0.87747872
0.72961217
0.70068407
0.60842222
0.59914082
0.56290191
0.75031745
0.71645904
""
""
""
0.87821651
""
""
""
""
0.8065002
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85170162
""
""
""
""
""
0.76634771
""
""
0.76820409
0.63902301
""
""
0.9736774
0.71767193
0.92003012
""
""
""
0.84305084
""
""
0.78969085
0.89123213
""
""
""
0.74837625
0.86609632
0.67465585
""
0.66170025
0.67892432
0.64463341
0.71048498
0.8751896
0.80837971
""
""
0.87072176
""
""
0.81691396
0.69038576
0.82978654
""
""
""
0.73556864
""
0.87577748
""
0.67000228
0.64543599
0.66367191
""
0.69176424
""
""
0.78842485
0.73980236
0.80363667
""
0.80807829
""
0.74077702
""
0.73583835
""
""
""
""
""
0.76286089
""
0.7489208
0.77937895
""
""
0.92010075
""
""
""
0.67743635
""
0.57770562
""
""
""
0.76538712
""
""
0.97701198
""
""
0.80379391
""
""
0.80538398
""
""
0.55351985
""
0.79157972
0.73995286
""
""
0.800973
0.88890398
0.80438888
""
""
0.73027289
""
""
0.86771935
""
""
0.87688661
0.83857346
""
0.82042748
0.79616565
""
0.81769991
0.83279568
0.8286348
0.77129763
0.61612707
0.81991827
0.74701786
0.87597227
0.83167279
""
""
""
0.81364471
0.87155479
0.80707455
""
""
""
0.87735802
""
0.82076746
0.84394878
0.97059381
0.77613336
""
0.83167309
""
""
""
0.96696156
""
""
""
""
""
""
""
""
""
0.80635411
""
""
""
""
0.75788289
""
""
""
""
""
""
""
""
0.79791176
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82099241
0.79558569
0.83904678
0.87661773
0.76799858
0.79895532
0.96938282
""
0.71745312
0.72247744
0.79466105
0.74283963
0.67914402
""
0.72300959
0.63562614
0.71062332
0.72673965
""
0.7525968
""
0.76901329
0.7516861
0.65957904
0.70340163
""
0.67082304
0.68377036
0.89027119
""
0.63519275
""
""
""
0.53462923
""
0.82738858
0.61405009
0.77507001
0.72855568
""
0.56622142
0.70553404
0.48951846
""
0.56133127
0.67048132
0.71988589
""
""
0.68735099
0.63154006
0.65544051
0.70259923
0.72817773
""
0.67361808
0.76540434
""
0.70226359
0.74215555
0.70135909
0.7076323
0.66606945
0.69876724
0.68414772
0.77099758
0.6356436
0.7169885
0.54999173
0.70977676
0.49791417
0.71729279
0.48315865
""
0.65789777
""
0.90462959
0.59281248
0.62296981
""
""
""
0.65036428
""
0.78324383
0.68406713
0.62689668
""
0.66481358
""
""
0.49822414
0.62767482
0.67879361
0.66566539
0.71824485
""
0.81986719
0.58563876
0.72754109
""
""
0.69638938
0.76172698
""
0.69346136
0.65170562
""
0.74512953
""
0.76289541
0.60753745
0.60115039
0.76752567
0.62085479
0.69010592
0.75953877
0.62420428
""
""
0.73976636
0.75628316
0.87405348
0.78871274
0.70627075
0.74019319
0.6233384
""
0.53953111
0.75531662
0.72299331
0.63930839
""
0.89539897
0.7366991
""
""
0.7018193
""
""
0.6482572
""
0.64961994
0.49943796
0.79781729
""
0.59711868
0.75255346
""
0.83078271
0.60133713
""
0.78970104
0.7908482
0.56955934
0.76220071
0.70820636
""
0.66933256
""
0.60234642
0.75838232
0.7080279
""
0.72387719
0.84015799
0.77910811
0.61855447
""
0.60696322
""
0.60254747
0.89917713
0.68668199
""
0.65630847
0.62708324
""
0.61351293
0.70319593
""
0.43600455
""
0.73190039
0.7113151
0.85542637
0.70158863
0.69483507
0.68820369
""
""
""
0.67559987
""
0.65017331
""
""
0.56440574
0.6881988
0.80565882
""
0.71465558
0.71981907
0.51705557
0.76761186
0.49612945
0.60733485
0.65301949
0.32490146
0.76112747
0.67816913
0.48246467
0.67606175
0.70413208
0.66981572
0.60154337
""
""
0.70621437
0.75035721
0.87862331
""
0.64418769
0.64109659
0.68685156
0.65445751
0.4830898
