kfr_imm_other_pooled_mean
""
""
""
0.5658747
""
""
0.45733869
""
""
""
""
0.59196478
""
""
""
""
""
""
""
""
""
0.48780927
""
""
0.59667653
""
""
0.44118327
0.54220843
""
""
""
0.59816098
0.52650768
""
0.59952295
""
""
""
""
""
""
""
""
""
""
0.50346881
""
0.55967098
""
0.53994375
0.40794042
""
""
""
0.59527415
""
""
""
""
""
0.58887923
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50755161
""
""
""
""
0.50010097
""
""
0.49226582
0.58808994
""
""
""
""
""
""
""
""
""
0.51094151
0.54487914
0.50883281
0.47401884
0.53630275
0.47094208
0.55101907
0.48660246
0.48857477
0.52896881
""
""
0.60754019
0.50180084
0.46076426
""
0.56024903
0.51304615
0.55294645
""
""
""
""
""
""
0.51583278
""
0.53272384
0.58082086
""
""
""
0.5547716
""
""
""
""
""
0.47892076
0.49455726
""
""
0.48086616
0.43212888
""
""
""
""
0.51439756
""
""
""
""
0.58359557
""
""
0.53505039
""
""
0.63440329
""
""
""
""
0.58964211
0.63319159
""
0.63790023
""
""
""
""
0.56302327
0.52314347
""
0.51882285
""
""
0.50736737
0.55542648
""
""
""
""
0.54752219
""
""
0.54904974
""
""
""
""
""
0.48343217
0.61846316
""
""
""
""
""
0.54702902
""
0.57649928
""
""
""
""
0.57797128
0.50742769
""
""
""
""
""
""
""
0.63524032
0.47663555
0.61527908
0.5724538
""
""
""
""
""
""
0.58703256
""
""
""
0.5832358
0.45918205
0.58086282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57911897
""
""
0.5596568
""
""
""
0.53443301
""
""
0.54446441
""
0.55647475
""
0.61820829
0.58428144
0.53680122
0.54891098
0.53919715
0.55214363
0.61004281
0.55811256
0.61443925
0.50095797
""
""
""
""
""
0.51824272
0.53865612
""
""
0.46673357
""
""
0.53206521
0.56681341
""
0.50806415
0.56665987
""
""
""
""
""
""
""
""
""
""
""
0.54700273
0.56670958
""
""
0.58653843
""
""
""
""
""
""
""
""
""
""
""
0.57679802
""
0.47967255
""
""
""
0.67395127
""
""
""
""
0.61519998
""
""
0.69214904
""
0.62558454
0.64477944
0.58226174
""
0.60252607
0.56433594
0.59684718
""
0.57065976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54824954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49527624
""
""
""
0.40230647
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58661741
""
""
0.52536839
""
""
""
""
""
""
0.49537635
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47398925
0.54389101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38608462
0.5250805
0.59198827
""
""
""
""
""
0.65879261
0.55299377
""
""
""
""
""
""
0.59109288
""
""
""
""
0.49979976
""
0.39773694
""
0.57750851
""
""
""
0.54089165
0.56244767
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61472285
""
0.57872784
""
""
""
""
""
""
""
""
""
""
0.42259011
0.62836313
""
0.5949989
0.62432545
""
""
""
""
""
""
""
""
""
""
""
""
0.53772289
""
""
0.50069702
""
""
""
""
""
""
""
0.50371122
0.53561229
0.57989746
""
""
""
""
0.52230275
""
""
""
""
""
0.57172143
""
""
""
""
""
0.49204382
""
""
""
""
""
""
""
""
""
""
""
""
0.50701618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54402405
0.44952667
0.5442363
""
""
""
""
""
0.46378875
""
0.54882669
""
0.53212142
""
""
""
""
""
""
0.52281922
""
""
0.46586475
""
""
""
""
""
""
""
0.54266369
0.54561472
""
0.51073998
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53507781
0.58792335
0.54267073
0.52949566
0.53650892
0.61998892
""
""
""
0.5448038
0.55724066
0.58976835
0.49965647
""
""
0.52705914
0.48473525
0.58762658
0.57036769
""
""
""
""
0.59720135
""
""
0.54927903
""
0.5763756
""
0.65778017
0.64886039
""
""
""
""
""
""
""
""
0.54966843
