kir_26_natam_male_mean
0.46204558
0.36637014
""
0.40331969
0.39670047
""
0.39132008
""
""
0.44808042
0.41288608
0.43579119
""
""
0.49416804
""
0.49459267
0.46805799
""
0.39378762
0.40210244
0.3798196
0.45699856
0.43887097
0.47446072
0.41589603
0.44537008
0.46474931
0.51674306
""
""
0.47878662
0.47200572
0.49980548
0.37016064
0.48147711
""
""
""
""
0.45541471
""
""
""
""
""
0.49726945
0.57447666
0.55603921
0.53002322
0.54389536
0.54775709
0.69531626
""
""
0.49013728
""
0.63842112
""
0.42507789
""
0.46590728
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44824561
""
""
""
0.43728915
0.43882495
""
0.43059644
0.41469666
0.55774677
0.53158319
0.50561714
""
""
0.50397253
""
""
0.44305342
0.43485877
0.42600533
0.4710747
0.43512586
0.50207573
0.53147978
0.52296054
0.38523376
0.47698542
0.39483422
0.4572075
0.41290012
0.39322343
0.38835299
0.4824014
0.41249657
""
0.4994927
0.44045722
0.46171471
""
""
""
0.54386425
""
""
""
""
0.43914768
0.49314016
""
""
""
0.467448
""
""
""
0.51926982
""
0.49298334
0.3751893
""
""
0.43900156
0.39121804
""
""
""
""
0.40857542
0.38161409
""
0.42372212
0.40161759
0.50034422
0.30853319
""
0.45464289
0.51281953
0.54264134
0.41298869
""
""
""
""
0.45229703
0.43118587
""
0.50887036
0.48322678
0.44560921
0.47041816
0.5216313
0.44077033
0.4366931
0.6450851
0.50933903
0.45281747
0.3452526
0.40681073
0.44216955
0.4335191
0.40673792
0.55821449
0.5596984
0.44142652
""
""
0.4160248
""
""
0.33871648
""
""
0.47667736
0.41302097
""
""
""
""
""
0.37479314
""
0.46236542
0.43085501
0.3910282
0.49924561
0.47611439
0.45795727
0.44731364
""
0.47713241
0.447988
0.35556698
0.32528055
""
""
0.47393912
0.41525021
0.45115244
0.4240407
""
""
""
""
0.3347902
""
0.42401645
0.53775704
""
""
0.42684993
0.39248827
0.37764543
0.3874957
""
""
""
""
""
0.43467602
""
""
""
""
""
0.42971563
""
""
0.48356915
0.43185917
""
""
0.43304548
0.50141865
0.42997596
""
0.42571864
0.33779258
""
0.44411537
""
0.37107861
""
0.49302649
0.49863219
0.49307731
0.43869266
0.46000257
0.46012959
0.47074354
0.441778
0.46443561
0.54889536
""
""
0.4101153
0.46234366
0.36191988
0.43341735
0.47933722
""
0.50229156
0.45711893
""
""
0.4958095
0.48099104
""
0.44197491
0.53998977
""
0.3930313
0.40693861
""
0.49541003
0.35771585
0.43014193
""
""
0.30962467
""
0.32131243
0.39822438
0.44861364
0.37735367
0.58238167
""
""
""
0.44601098
""
""
""
0.5227564
""
0.51597208
0.51019102
0.42810977
0.37047565
0.46908835
0.44958025
0.48286113
""
0.4498243
""
""
""
""
0.54637671
0.5818699
""
0.44097805
""
0.51786911
0.40248162
0.45109805
""
0.45638353
0.44680831
0.50575083
""
0.5020476
""
""
0.43619403
0.46505335
""
""
0.47430983
0.46249074
""
""
""
""
""
""
""
""
""
0.44017369
0.42771101
""
0.43128574
""
0.41421801
""
""
""
""
""
""
""
""
""
0.36305302
""
""
""
0.3583653
""
0.38463089
0.32982308
""
""
""
""
""
""
0.41674519
""
0.3703889
""
0.54159909
0.4958725
0.56572652
0.44367081
""
0.34536839
0.29649624
""
0.30631101
0.28764209
0.31030765
0.3446866
0.31385744
""
""
0.39922759
0.38199899
""
""
""
0.43532786
""
""
""
""
0.40412077
0.40782106
0.30954203
""
0.25377005
0.33138415
""
0.44633043
""
0.48152485
""
""
""
""
""
""
""
0.40983221
""
""
""
0.36424077
0.35641995
""
""
0.26234674
0.34105942
0.53296798
""
0.2958909
0.42010757
""
""
""
""
0.37145245
0.29414472
0.35686469
""
""
0.39687881
""
""
""
""
""
""
0.51121444
""
""
0.45237133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50326598
0.47370696
""
""
""
""
""
""
""
""
""
""
""
""
0.49330744
""
0.48139176
0.42398557
0.47185078
0.34659067
0.48957416
0.4788644
""
0.49957076
0.52030003
0.46480787
0.4587239
0.36953706
""
""
0.49745268
""
0.42088294
0.43954229
0.50830334
""
0.53533787
0.52916396
0.4784961
0.44873226
0.46795115
0.50608754
0.45225787
0.56750005
0.52243114
0.50891995
0.40179685
""
""
""
0.50531644
""
0.53817499
0.46584165
0.44440815
""
0.49189761
0.52999067
""
""
""
""
""
""
""
""
""
""
""
0.43311659
""
""
0.51276267
""
0.45977393
""
""
""
0.53885972
""
""
""
""
""
""
0.51102781
0.46056423
0.41466072
0.54078114
0.5175122
0.50975287
0.50396824
""
0.33851224
""
""
""
""
""
""
""
""
0.54101855
""
""
0.5553292
""
""
""
""
""
0.55203861
""
0.53499746
0.51839614
0.46535841
0.42599016
0.44422698
0.55812222
0.47046411
0.45349798
0.52665216
""
0.49538854
0.49012727
0.44999453
0.45904824
0.47470829
0.46181294
0.33190587
0.45199895
0.63865215
0.50207746
""
""
0.40920919
0.3606348
0.49924296
0.58673859
0.43391731
0.56636822
0.44986206
0.38627115
0.44772881
""
0.49375394
0.35568258
0.34492889
0.37287229
""
""
""
0.41385666
0.41099164
""
""
0.30264223
0.38829738
""
""
0.49050465
0.33353579
0.31730685
""
""
0.39690846
0.39889401
0.53155321
""
0.36340755
""
0.42997733
""
""
""
0.4021869
""
""
""
0.40218064
0.39552611
0.43094906
0.32398862
