kfr_imm_asian_male_p10
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47801134
""
""
""
""
""
""
""
0.51488411
""
""
""
0.37820819
""
0.45683876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41653928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50261283
""
""
0.52791864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43816525
""
""
""
""
""
0.49474174
""
""
""
""
""
""
""
""
""
0.56489128
""
""
0.45806831
""
""
0.53513885
""
""
0.43093938
""
""
""
""
0.46276364
0.56458002
""
""
0.53530502
""
0.63273674
""
""
0.45114058
""
""
0.43422952
0.37600753
""
0.52120435
0.65628409
""
0.47466251
0.48377308
""
0.50711465
0.50514722
0.55033213
0.46037367
0.54815096
0.53812021
0.55555707
0.5457899
0.67953634
0.24252881
""
""
0.51747757
0.46920937
0.54975528
0.42537025
""
""
0.52730131
""
0.50207174
0.50441837
0.40427735
0.60870188
""
0.57435668
""
""
""
0.56091863
""
""
""
""
""
""
""
""
""
0.44318101
""
0.29745463
""
""
0.39496413
""
""
""
""
""
""
""
""
0.49560776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5468663
0.45866194
0.57771003
""
0.53874117
0.609797
""
""
""
0.60071832
""
0.50732571
0.52006489
""
0.39191419
""
0.53598589
0.5472303
""
""
""
0.4639686
""
""
""
""
0.41828182
0.27378735
""
""
""
""
""
""
""
""
""
""
""
0.52791339
""
""
""
""
""
""
0.5786888
0.65947914
""
""
""
""
""
""
0.52370453
""
""
0.34905505
""
0.516756
0.52582246
0.58199233
0.39880207
0.41979834
0.5480969
""
""
0.4554249
""
""
0.54588211
""
""
""
""
0.66362321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60904199
""
""
""
""
""
0.33016282
""
0.62923419
""
""
0.77309394
""
""
""
""
""
""
""
0.46341634
""
""
""
""
""
""
""
""
""
""
""
0.46848685
""
""
""
0.56898832
""
""
""
""
""
""
0.47359115
""
""
""
""
""
""
""
0.35923135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51568866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53213
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42954978
0.48548469
0.32567689
0.4794659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5997597
""
""
""
""
""
0.56905216
""
