spouse_rk_white_pooled_n
19257.0
8189.0
1923.0
25511.0
14679.0
2129.0
28373.0
2961.0
2057.0
10443.0
12333.0
40092.0
2112.0
4889.0
12317.0
1439.0
1093.0
12278.0
1798.0
1500.0
13209.0
13496.0
9513.0
4603.0
36261.0
937.0
5366.0
14566.0
31855.0
2874.0
3207.0
7496.0
28393.0
16792.0
2022.0
15260.0
3269.0
4694.0
703.0
691.0
13704.0
2519.0
1515.0
781.0
1713.0
1839.0
32096.0
9672.0
22633.0
5706.0
11663.0
17356.0
7213.0
460.0
905.0
13894.0
2179.0
742.0
689.0
3905.0
2569.0
20858.0
1103.0
3647.0
4653.0
3911.0
1251.0
2450.0
3097.0
4122.0
1720.0
2560.0
2268.0
6311.0
2692.0
1730.0
5899.0
4436.0
1794.0
27895.0
2967.0
6575.0
3801.0
6792.0
42711.0
5323.0
5543.0
8076.0
17426.0
10592.0
8351.0
3146.0
3810.0
16615.0
3491.0
1358.0
7126.0
12853.0
57516.0
15776.0
20755.0
42308.0
32742.0
17482.0
18889.0
41982.0
15764.0
35121.0
3830.0
10394.0
7792.0
5724.0
17998.0
1119.0
16488.0
28359.0
14221.0
915.0
804.0
856.0
6328.0
3279.0
2470.0
2967.0
2519.0
10613.0
10510.0
2604.0
1608.0
1834.0
90513.0
3936.0
5796.0
2750.0
9321.0
4130.0
15528.0
7034.0
1134.0
3132.0
10155.0
6512.0
854.0
1675.0
3949.0
988.0
7623.0
4125.0
2425.0
2295.0
5034.0
30656.0
6331.0
962.0
21955.0
16328.0
1786.0
10553.0
2346.0
6131.0
800.0
2442.0
9821.0
65247.0
1138.0
103050.0
5324.0
5549.0
1729.0
13476.0
153719.0
17625.0
5930.0
23122.0
5689.0
2472.0
19570.0
55094.0
6710.0
3566.0
4101.0
4738.0
46949.0
5079.0
4529.0
74699.0
2025.0
7056.0
17815.0
1336.0
3254.0
8095.0
37768.0
2072.0
3082.0
8036.0
11951.0
14033.0
32597.0
4944.0
25884.0
17591.0
6473.0
8559.0
15566.0
25959.0
52713.0
7047.0
10985.0
13909.0
10442.0
17874.0
2564.0
2449.0
24347.0
30712.0
17254.0
83034.0
8460.0
8266.0
4589.0
7695.0
8763.0
5111.0
55765.0
14476.0
11172.0
16795.0
87646.0
30019.0
26395.0
14208.0
1838.0
8894.0
1517.0
4814.0
1922.0
11363.0
967.0
5482.0
11923.0
5914.0
6515.0
15437.0
5501.0
4511.0
8255.0
38358.0
5771.0
11150.0
77875.0
13396.0
8348.0
1891.0
9594.0
5474.0
3531.0
33148.0
7714.0
27699.0
9260.0
22131.0
44398.0
40682.0
24941.0
160997.0
36485.0
122198.0
149865.0
17067.0
11989.0
4656.0
747.0
9749.0
908.0
2553.0
23820.0
10666.0
3370.0
8595.0
44283.0
217.0
153.0
126259.0
44282.0
4119.0
18665.0
90393.0
5167.0
2134.0
1873.0
1216.0
2917.0
4624.0
2867.0
4251.0
1848.0
8087.0
5826.0
14287.0
109421.0
2224.0
6795.0
11818.0
3541.0
4241.0
4260.0
5657.0
11357.0
1766.0
8619.0
11973.0
7263.0
9888.0
27047.0
14579.0
3007.0
19576.0
14764.0
10281.0
6613.0
23191.0
9464.0
4356.0
5395.0
8871.0
14408.0
6778.0
5749.0
16947.0
3753.0
23169.0
23364.0
58133.0
5420.0
190358.0
25113.0
4512.0
6222.0
86552.0
1688.0
3644.0
10934.0
16841.0
7162.0
2191.0
4060.0
3130.0
2201.0
2521.0
6499.0
4362.0
5673.0
1253.0
6730.0
9597.0
1452.0
7347.0
2856.0
3126.0
7287.0
1108.0
12552.0
124.0
567.0
2857.0
2310.0
1222.0
651.0
506.0
1562.0
1497.0
6598.0
139.0
398.0
158.0
811.0
398.0
252.0
4104.0
737.0
94.0
52.0
177.0
474.0
36.0
231.0
213.0
415.0
692.0
1751.0
1011.0
1459.0
2145.0
959.0
10165.0
2537.0
1109.0
888.0
93.0
383.0
2666.0
4877.0
1569.0
1583.0
5841.0
9921.0
891.0
2154.0
156.0
7090.0
4379.0
931.0
576.0
332.0
587.0
2694.0
1654.0
1184.0
842.0
407.0
288.0
1157.0
161.0
5144.0
3318.0
4466.0
3575.0
3808.0
2889.0
3218.0
5624.0
25754.0
2003.0
2210.0
3167.0
8269.0
47.0
133.0
46.0
52.0
3481.0
5034.0
1049.0
391.0
3449.0
3840.0
2256.0
1587.0
4294.0
9462.0
1301.0
14293.0
2294.0
2635.0
36711.0
2119.0
885.0
86.0
398.0
707.0
2172.0
24948.0
194.0
191.0
4912.0
559.0
505.0
430.0
305.0
625.0
1029.0
476.0
199.0
1165.0
2837.0
2527.0
614.0
2925.0
92.0
1177.0
18309.0
74129.0
1200.0
50.0
1622.0
2521.0
3980.0
2282.0
