hours_wk_asian_female_mean_se
""
""
""
4.6201215
""
""
2.8562722
""
""
""
""
2.0350435
""
""
""
""
""
""
""
""
""
3.7931273
""
""
2.730912
""
""
""
1.3973632
""
""
""
2.5012805
2.1789379
""
3.0738204
""
""
""
""
""
""
""
""
""
""
1.7140702
""
3.1171782
""
""
""
""
""
""
""
""
""
""
""
""
4.6187401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.8082824
""
""
""
""
2.3689651
""
""
""
4.8500977
""
""
""
""
3.7886035
""
""
""
""
1.6444068
3.434397
""
1.4952538
2.259402
3.2463789
3.9027309
1.6754266
""
2.2400732
""
""
""
""
4.0426574
""
4.0020156
3.8900948
3.8304734
""
""
""
""
""
""
""
""
""
""
""
""
""
1.2103941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.991487
""
""
2.4474015
""
""
""
""
""
""
""
""
1.2243639
""
0.6292119
""
""
""
""
1.1118222
2.6034107
""
""
""
""
""
2.3478029
""
""
""
""
2.906745
""
""
2.4041634
""
""
""
""
""
""
3.3696754
""
""
""
""
""
3.3849385
""
4.1436024
""
""
""
""
4.2514386
2.5717516
""
""
""
""
""
""
""
3.5510182
""
""
1.6851918
""
""
""
""
""
""
1.8008151
""
""
""
2.0176513
3.697103
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.2132599
""
""
1.8074366
""
""
""
""
""
""
2.4028769
""
2.9113088
""
3.750217
2.2796924
2.2837532
2.474406
0.38640809
1.5772858
0.56459373
0.84355968
2.7108877
3.8467388
""
""
""
""
""
4.5369306
""
""
""
2.5587924
""
""
0.7724309
2.5169642
""
3.3806741
1.2992613
""
""
""
""
""
""
""
""
""
""
""
""
0.90179116
""
""
3.1093757
""
""
""
""
""
""
""
""
""
""
2.6879106
""
""
4.221786
3.5803869
""
""
2.8486054
""
""
""
""
""
""
""
""
""
4.3941984
4.4507785
1.9745942
""
0.58262891
4.1949544
""
""
1.5668476
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.5955751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.5866365
""
""
""
""
""
""
3.151685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.4015241
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.9845681
""
""
""
""
""
""
2.1860461
""
""
""
""
""
""
""
""
""
""
""
3.5546081
""
""
""
3.5095484
""
""
""
3.8945193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.6964127
""
2.1872168
""
""
""
""
""
""
""
""
""
""
""
""
""
3.364799
0.81453586
4.9026961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.3101047
1.0547817
""
""
""
""
""
""
""
""
""
""
2.0769298
""
""
""
""
""
2.0481498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57775807
1.9488555
2.1949365
""
""
""
""
""
2.2199473
""
1.3701265
""
2.375421
""
""
""
""
""
""
1.8152419
""
""
4.5679955
""
""
""
""
""
""
""
3.5344815
2.0733049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.9406372
1.9273949
1.3132609
3.5169609
0.73540735
0.55132508
""
""
""
2.8271613
3.1284862
0.36420092
1.312067
""
""
0.6816048
""
2.8436427
0.26827759
""
""
""
""
4.6277838
""
""
1.1322933
""
2.8330986
""
""
""
""
""
""
""
""
""
""
""
0.66956717
