hs_natam_female_p75_se
""
""
""
""
""
""
0.13113853
""
""
""
""
0.090351559
""
""
""
""
0.13397928
""
""
0.19403608
0.22138804
0.033208918
0.13036084
""
0.15025307
""
0.051785275
0.067987733
0.10343401
""
""
""
0.032989278
""
0.072445445
0.14272855
""
""
""
""
""
""
""
""
""
""
0.084552914
0.089702293
""
""
0.10233796
""
""
""
""
0.16434664
""
0.041060034
""
""
""
0.14987722
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046223439
""
""
""
""
0.025809128
""
""
""
0.022462707
0.11274599
""
""
""
""
""
""
""
""
0.11598296
""
""
0.11338276
0.062755138
""
""
0.098900266
""
0.079832487
""
""
""
""
""
""
""
0.1159048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11224848
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.181541
""
""
""
0.14116517
""
""
0.14247702
0.035997398
""
""
""
""
""
""
""
0.088011034
""
0.012608403
0.086248375
""
0.045483388
""
0.043567032
0.081816398
0.081895605
0.1103583
""
""
0.14668047
0.085492499
0.15126555
0.094378114
""
""
""
""
""
0.12176354
""
""
""
""
""
""
0.20045224
""
""
""
""
""
0.083287232
""
0.19399826
""
""
""
""
""
0.027213905
""
""
""
""
""
""
""
""
""
""
0.043398593
""
""
""
""
""
""
0.049300078
""
""
""
0.16187057
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12093117
""
""
0.067904226
""
0.065522388
""
""
""
""
""
""
""
""
""
0.10448697
""
""
0.080637433
""
0.06360206
0.03297532
""
""
""
""
0.10624453
""
0.18573034
0.14071342
""
""
""
0.088770427
""
""
0.079293251
""
""
""
0.091764137
""
0.080066383
0.21781829
""
0.088600077
0.087144025
0.16669549
""
""
""
""
0.16901776
0.05725982
""
0.13153483
""
""
""
""
""
""
""
""
""
""
""
0.094844088
0.028681876
0.090850562
0.098095119
0.09938091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10179318
""
0.048928134
""
""
""
0.098729052
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089795388
""
""
""
""
""
""
""
""
""
0.16279343
""
""
""
0.069924794
""
0.045848012
""
""
""
""
""
""
""
0.24912445
""
""
""
""
0.071694061
""
""
""
0.081209406
""
""
0.18401593
0.14835206
""
0.062707357
0.055769775
""
""
0.12234384
0.070850737
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078397155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10780694
0.089890294
""
""
0.073799707
""
""
""
0.1465968
""
""
""
""
""
0.17505048
0.097220838
0.17691812
""
""
0.1263639
""
""
""
""
""
""
0.033234723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056673631
""
""
""
""
""
""
""
""
""
""
""
""
0.11199997
""
""
0.087335624
0.052859683
""
""
""
""
0.050107386
""
0.079346962
""
""
""
""
""
""
0.14169757
""
0.055163357
""
""
0.040411133
0.02259472
0.032939289
0.033101249
0.017043255
0.063100055
""
0.12197153
0.078633323
0.21609385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07626231
""
0.13817067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057447512
0.051938105
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062303402
0.048526961
""
""
""
""
0.046021905
""
""
0.052451462
0.12158655
0.046424959
0.018361231
0.032575551
0.056203894
""
0.050803747
""
0.039105456
""
""
0.1228354
0.040853631
0.092997037
""
0.035606962
""
0.043438707
0.088536575
0.06773299
""
0.075974867
0.043121584
0.065055095
0.14851418
""
""
""
0.18330146
0.1710909
""
""
0.12375617
0.051253285
""
""
""
""
""
""
""
0.14289698
0.084991001
""
""
""
""
0.028429274
""
""
""
0.10434472
""
""
""
0.028020829
""
0.042979822
0.082315199
0.064664662
""
""
0.018835427
0.045231212
0.0992309
0.020259162
""
""
""
0.045405261
""
""
0.21695793
""
""
""
""
""
0.074287072
""
0.071414478
""
""
""
""
""
""
0.075569935
""
""
0.092993617
0.072975531
0.14787
0.14736971
0.053009138
0.037463304
0.075550124
0.050306864
0.12625907
0.025694489
0.054667749
0.095901489
""
""
0.04181014
0.079295412
0.046195026
0.070424765
""
0.076185711
0.055047642
0.053160626
0.078296162
0.023872474
0.11245481
""
""
""
0.11195677
0.136144
0.13768084
0.041266855
0.10011516
0.045403156
""
0.14571406
0.07277333
""
""
""
""
""
""
0.14045878
0.1465295
0.036161479
