wgflx_rk_natam_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35265425
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49350545
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55099177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32582882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4121069
""
""
0.38748911
""
0.48482946
""
""
""
""
""
""
0.56382591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51605189
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45114586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49204516
""
""
""
0.45720103
""
""
""
""
""
""
""
""
""
""
""
""
0.36189243
""
0.37079072
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33612788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40642738
""
0.52779824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49361435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48553154
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33346671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24268837
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41972119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48473427
""
""
""
""
""
0.5054484
""
0.41369697
""
""
""
""
""
""
""
""
0.48721194
""
""
0.47992936
0.38488683
0.34873396
""
0.42989945
0.43882477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55741608
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33250788
0.43083844
""
""
""
""
0.40735126
""
""
0.44941649
""
""
0.4095394
0.4099313
""
""
0.40375927
""
0.44846424
""
""
0.45884001
0.38054606
0.49035445
""
""
""
""
0.4081443
0.57094401
""
0.45713568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35511285
""
0.37837711
""
0.30130491
""
""
0.35961315
0.43991467
""
0.36586362
""
""
""
""
""
""
""
""
""
""
""
""
0.46736747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45798132
""
0.46054271
0.51603574
""
""
""
0.4321
""
0.5928399
0.41991839
""
""
0.42765799
""
""
0.42983982
""
""
""
""
0.36645487
""
""
0.48419747
""
0.48804963
""
0.50331205
""
""
""
""
""
""
""
0.31875965
""
0.45579085
