kfr_imm_pooled_female_p25_se
0.085238531
0.071650021
""
""
""
""
""
0.041839689
""
""
""
""
""
""
""
0.049081728
""
""
""
""
""
""
0.038842503
""
0.063201495
0.072027639
""
0.082990177
""
""
""
""
""
""
0.055501249
""
0.031808626
""
""
""
0.064170219
0.092022173
""
""
0.026887802
""
""
0.059060439
0.030874487
""
0.035664856
0.074281298
""
""
""
""
0.055378586
""
0.069131829
""
""
""
0.068236738
""
""
""
""
""
""
0.02180968
""
""
""
""
0.043521687
""
""
0.07756155
0.095483914
""
0.073370248
""
""
0.086238734
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021683583
0.051924035
0.07328096
""
""
0.075190514
0.007511334
0.028695671
0.075761333
0.0097591188
0.024717674
0.017768074
0.03801012
0.013511246
""
""
""
0.037422378
""
""
""
""
""
""
""
""
""
""
""
""
0.055477917
""
""
""
""
""
0.069904648
""
""
0.07814315
""
""
0.068942808
""
""
""
""
""
0.070858084
""
""
""
""
""
""
""
0.075434677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062812231
""
0.026506918
""
""
0.082370616
""
""
0.036131572
0.069983751
""
""
""
""
0.033433232
0.077250317
""
""
0.006929358
""
""
0.027296042
0.10597765
0.061486091
0.0087576928
""
0.037704341
0.0075456589
0.055262968
0.047228813
0.0091503682
""
0.0085703572
0.01888009
0.0750245
0.089528814
0.0018047893
0.019355547
0.025046503
""
0.045227434
0.012638915
""
""
0.0097030411
0.025607668
0.054741349
0.0046160673
0.025388043
""
0.0058168494
0.008466999
0.030885808
0.0052945218
0.004376099
0.007256778
0.0097826608
0.027831919
0.0090285521
0.01341091
0.0063022114
0.017743394
0.039414518
""
0.062493738
0.012789344
0.018169647
0.010640077
0.024941467
0.044022746
""
0.010236249
0.082034111
0.0085045351
0.02178576
0.030619245
0.019620458
""
0.015265524
""
""
""
0.030587463
0.065185361
""
""
""
""
""
""
""
""
0.012485046
""
0.051700242
""
""
0.01483144
0.078345798
0.070465647
""
""
""
""
""
""
0.022007745
""
""
""
0.09092433
0.037956793
""
""
""
0.056098554
""
""
""
0.077017032
0.062251452
""
""
""
""
""
""
0.041328434
""
""
""
""
""
""
""
""
""
""
0.031525329
""
0.010682059
0.0098732766
0.041277125
0.044254676
0.012148261
0.027652189
0.045874462
0.04967742
0.034341723
