kir_other_male_p50
0.51041365
0.52343637
""
""
0.49830803
""
""
0.47346786
""
""
""
""
""
""
""
0.4203468
0.53424549
""
""
""
""
0.52971089
0.51129407
0.47051683
0.49396294
0.54685009
0.43160155
0.46219611
""
""
""
""
""
""
0.49159208
0.46156684
0.47768182
""
0.39453891
0.51563156
0.49299085
0.48981535
""
""
0.4856292
""
""
0.48357674
0.51280522
""
0.50145847
0.54528189
""
""
""
""
0.4184913
0.5474084
0.5161792
""
0.57079083
""
0.43202636
0.57888699
""
""
""
""
""
0.53876615
0.33446485
""
""
""
0.60410231
""
""
0.50191212
0.57593566
0.60797668
0.69534332
""
""
0.50691813
0.46219009
""
""
""
0.34700233
0.44976023
""
""
""
""
""
""
0.46375811
0.56349325
0.45163986
0.50174201
""
""
""
0.520446
0.47098446
0.48168463
0.51720691
0.49047497
""
0.49716672
0.55589747
""
""
0.48291671
0.5278964
0.60926527
""
""
""
""
""
""
""
""
""
""
0.43330631
0.43384033
0.60949194
""
""
""
""
0.51270634
""
""
0.44588938
""
""
0.52858508
0.43187922
""
0.62130171
""
""
0.51602936
""
""
""
""
""
""
""
0.55265164
""
""
0.49052963
0.59608155
""
""
""
""
""
""
""
""
""
0.58381402
0.51342887
""
0.52706707
""
""
0.54354411
""
""
0.44473323
""
""
""
0.52986801
""
0.49190918
0.44160208
""
""
0.55395931
""
0.5425747
0.50045943
0.48904458
0.59231514
0.55138069
0.55268776
0.50460422
0.52184623
0.51285607
0.45652497
0.47692013
0.65321058
0.55238223
0.57881171
0.44924372
0.51225233
0.54252648
0.53491747
0.56235957
0.60209948
0.46007165
0.49793309
""
""
0.53241771
0.5146662
0.50795752
0.54541153
0.55024081
""
0.52604628
0.51676774
0.50000125
0.5271129
0.53512424
0.57081687
0.5275324
0.54111844
0.54591137
0.55106747
0.58303928
0.49145222
0.4689053
""
0.53416663
0.54668897
0.53301913
0.49405009
0.56639391
0.49991295
""
0.51333445
0.47784182
0.53785431
0.52436161
0.4892911
0.52471566
""
0.5708847
""
""
""
0.49440542
0.49090871
""
""
""
""
""
""
""
0.46668154
0.5231387
""
0.59808749
""
""
0.51873803
0.54839343
0.48780489
""
""
""
""
""
""
0.5453347
""
""
""
0.53271437
0.5276553
""
""
""
0.59706932
""
""
0.39369029
0.6207549
0.62835604
""
""
0.37941796
""
""
""
0.47340947
""
""
""
""
""
""
""
""
0.44498888
""
0.54190999
""
0.52146959
0.51387298
0.42414528
0.51769
0.5104109
0.51265025
0.54162639
0.50949335
0.54673833
0.51205635
0.49431619
0.51824337
0.50469899
